index,[2023-01-01 11:27:39.889] Ultrasonic Sensor Data Capture Start,index,[2023-01-01 11:27:39.889] Ultrasonic Sensor Data Capture Start
3,2032,100008,2012
4,2057,100009,2012
5,2005,100010,2012
6,2058,100011,2037
7,2005,100012,2012
8,2029,100013,2020
9,2057,100014,2013
10,2058,100015,2012
11,2033,100016,2012
12,2005,100017,2012
13,2005,100018,2012
14,2057,100019,2012
15,2029,100020,2012
16,2038,100021,2013
17,2057,100022,2012
18,2057,100023,2012
19,2057,100024,2012
20,2057,100025,2012
21,2029,100026,2012
22,2030,100027,2012
23,2033,100028,2012
24,2030,100029,2012
25,2033,100030,2012
26,2058,100031,2012
27,2058,100032,2012
28,2058,100033,2012
29,2033,100034,2012
30,2057,100035,2012
31,2033,100036,2012
32,2052,100037,2012
33,2058,100038,2012
34,2033,100039,2012
35,2058,100040,2012
36,2057,100041,2012
37,2057,100042,2013
38,2058,100043,2012
39,2033,100044,2012
40,2033,100045,2012
41,2033,100046,2012
42,2033,100047,2012
43,2033,100048,2012
44,2033,100049,2012
45,2057,100050,2012
46,2033,100051,2012
47,2033,100052,2013
48,2033,100053,2012
49,2008,100054,2012
50,2033,100055,2012
51,2057,100056,2012
52,2032,100057,2012
53,2033,100058,2012
54,2033,100059,2012
55,2033,100060,2012
56,2033,100061,2012
57,2033,100062,2012
58,2057,100063,2012
59,2058,100064,2012
60,2033,100065,2012
61,2033,100066,2012
62,2033,100067,2012
63,2057,100068,2012
64,2033,100069,2012
65,2033,100070,2012
66,2033,100071,2012
67,2033,100072,2012
68,2057,100073,2012
69,2033,100074,2012
70,2032,100075,2012
71,2033,100076,2013
72,2058,100077,2013
73,2057,100078,2012
74,2033,100079,2012
75,2033,100080,2012
76,2033,100081,2013
77,2033,100082,2012
78,2057,100083,2012
79,2058,100084,2013
80,2033,100085,2013
81,2057,100086,2012
82,2030,100087,2013
83,2058,100088,2012
84,2033,100089,2012
85,2033,100090,2012
86,2033,100091,2012
87,2057,100092,2012
88,2058,100093,2012
89,2033,100094,2013
90,2033,100095,2012
