index,[2023-01-01 10:54:25.805] Ultrasonic Sensor Data Capture Start,index,[2023-01-01 10:54:25.805] Ultrasonic Sensor Data Capture Start
3,4149,100008,2571
4,4126,100009,2648
5,4150,100010,2648
6,4126,100011,2648
7,4150,100012,2552
8,4126,100013,2514
9,4151,100014,2538
10,4150,100015,2640
11,4144,100016,2665
12,4150,100017,2539
13,4147,100018,2547
14,4150,100019,2649
15,4126,100020,2648
16,4150,100021,2673
17,4126,100022,2655
18,4150,100023,2655
19,4150,100024,2679
20,4174,100025,2654
21,4126,100026,2552
22,4125,100027,2654
23,4150,100028,2605
24,4150,100029,2646
25,4126,100030,2646
26,4127,100031,2622
27,4150,100032,2570
28,4150,100033,2665
29,4150,100034,2546
30,4169,100035,2640
31,4174,100036,2553
32,4150,100037,2553
33,4150,100038,2654
34,4150,100039,2552
35,4174,100040,2547
36,4104,100041,2547
37,4150,100042,2571
38,4150,100043,2547
39,4151,100044,2547
40,4126,100045,2552
41,4150,100046,2553
42,4150,100047,2654
43,4126,100048,2553
44,4150,100049,2547
45,4150,100050,2623
46,4150,100051,2547
47,4135,100052,2648
48,4150,100053,2547
49,4168,100054,2654
50,4127,100055,2654
51,4174,100056,2654
52,4150,100057,2553
53,4174,100058,2648
54,4150,100059,2546
55,4125,100060,2546
56,4150,100061,2546
57,4150,100062,2547
58,4174,100063,2553
59,4126,100064,2553
60,4150,100065,2553
61,4126,100066,2553
62,4168,100067,2553
63,4129,100068,2546
64,4119,100069,2547
65,4174,100070,2648
66,4150,100071,2648
67,4174,100072,2654
68,4177,100073,2629
69,4174,100074,2552
70,4146,100075,2654
71,4105,100076,2648
72,4103,100077,2547
73,4125,100078,2547
74,4126,100079,2547
75,4143,100080,2546
76,4126,100081,2548
77,4174,100082,2553
78,4125,100083,2654
79,4174,100084,2553
80,4125,100085,2553
81,4144,100086,2522
82,4128,100087,2547
83,4143,100088,2547
84,4150,100089,2546
85,4126,100090,2546
86,4151,100091,2654
87,4151,100092,2630
88,4104,100093,2654
89,4126,100094,2552
90,4125,100095,2624
91,4150,100096,2623
92,4150,100097,2546
93,4126,100098,2648
94,4126,100099,2623
95,4126,100100,2553
96,4127,100101,2630
97,4126,100102,2654
98,4150,100103,2552
99,4126,100104,2546
100,4150,100105,2648
101,4150,100106,2547
102,4126,100107,2547
103,4126,100108,2546
104,4126,100109,2654
105,4145,100110,2552
106,4151,100111,2552
107,4150,100112,2553
108,4151,100113,2623
109,4151,100114,2648
110,4150,100115,2648
111,4151,100116,2649
112,4151,100117,2547
113,4151,100118,2553
114,4144,100119,2553
115,4150,100120,2553
116,4151,100121,2654
117,4151,100122,2548
118,4150,100123,2547
119,4151,100124,2546
120,4150,100125,2547
121,4151,100126,2547
122,4150,100127,2553
123,4145,100128,2654
124,4150,100129,2553
125,4151,100130,2553
126,4150,100131,2553
127,4151,100132,2648
128,4174,100133,2648
129,4150,100134,2547
130,4150,100135,2546
131,4174,100136,2655
132,4144,100137,2553
133,4150,100138,2654
134,4150,100139,2629
135,4150,100140,2648
136,4150,100141,2648
137,4150,100142,2648
138,4150,100143,2648
139,4150,100144,2547
140,4150,100145,2547
141,4144,100146,2553
142,4150,100147,2630
143,4150,100148,2654
144,4150,100149,2553
145,4127,100150,2547
146,4126,100151,2648
147,4127,100152,2624
148,4150,100153,2547
149,4151,100154,2648
150,4147,100155,2553
151,4150,100156,2629
152,4151,100157,2630
153,4150,100158,2649
154,4150,100159,2546
155,4151,100160,2648
156,4151,100161,2648
157,4150,100162,2648
158,4150,100163,2649
159,4150,100164,2654
160,4144,100165,2629
161,4126,100166,2654
162,4126,100167,2553
163,4126,100168,2648
164,4126,100169,2623
165,4150,100170,2623
166,4150,100171,2599
167,4150,100172,2623
168,4151,100173,2630
169,4121,100174,2654
170,4126,100175,2654
171,4126,100176,2649
172,4126,100177,2623
173,4126,100178,2623
174,4151,100179,2623
175,4126,100180,2623
176,4150,100181,2648
177,4151,100182,2654
178,4120,100183,2629
179,4151,100184,2655
180,4151,100185,2654
181,4150,100186,2649
182,4150,100187,2649
183,4126,100188,2648
184,4150,100189,2648
185,4126,100190,2648
186,4126,100191,2629
187,4145,100192,2630
188,4127,100193,2654
189,4150,100194,2654
190,4150,100195,2648
191,4150,100196,2623
192,4150,100197,2648
193,4150,100198,2623
194,4150,100199,2648
195,4150,100200,2553
196,4168,100201,2629
197,4126,100202,2630
198,4151,100203,2654
199,4126,100204,2648
200,4150,100205,2547
201,4174,100206,2648
202,4174,100207,2648
203,4150,100208,2547
204,4150,100209,2547
205,4144,100210,2655
206,4150,100211,2605
207,4151,100212,2629
208,4150,100213,2648
209,4150,100214,2624
210,4150,100215,2623
211,4174,100216,2624
212,4174,100217,2649
213,4150,100218,2624
214,4147,100219,2629
215,4150,100220,2580
216,4150,100221,2604
217,4150,100222,2648
218,4150,100223,2648
219,4150,100224,2623
220,4127,100225,2649
221,4127,100226,2623
222,4127,100227,2623
223,4168,100228,2629
224,4144,100229,2605
225,4150,100230,2605
226,4126,100231,2629
227,4150,100232,2623
228,4128,100233,2623
229,4128,100234,2623
230,4127,100235,2648
231,4127,100236,2648
232,4127,100237,2654
233,4122,100238,2630
234,4128,100239,2654
235,4104,100240,2630
236,4150,100241,2623
237,4174,100242,2623
238,4177,100243,2623
239,4174,100244,2623
240,4174,100245,2648
241,4129,100246,2629
242,4122,100247,2604
243,4128,100248,2629
244,4174,100249,2629
245,4150,100250,2623
246,4150,100251,2623
247,4150,100252,2623
248,4175,100253,2623
249,4175,100254,2624
250,4177,100255,2654
251,4144,100256,2629
252,4151,100257,2629
253,4150,100258,2654
254,4150,100259,2623
255,4150,100260,2624
256,4151,100261,2649
257,4150,100262,2572
258,4177,100263,2547
259,4150,100264,2630
260,4144,100265,2629
261,4175,100266,2629
262,4151,100267,2630
263,4174,100268,2624
264,4174,100269,2624
265,4150,100270,2623
266,4150,100271,2624
267,4175,100272,2648
268,4178,100273,2649
269,4144,100274,2654
270,4151,100275,2630
271,4150,100276,2630
272,4150,100277,2624
273,4150,100278,2623
274,4150,100279,2648
275,4175,100280,2624
276,4175,100281,2649
277,4175,100282,2624
278,4147,100283,2655
279,4127,100284,2629
280,4128,100285,2629
281,4129,100286,2623
282,4128,100287,2623
283,4128,100288,2624
284,4150,100289,2624
285,4151,100290,2623
286,4150,100291,2623
287,4172,100292,2629
288,4122,100293,2580
289,4175,100294,2630
290,4104,100295,2628
291,4150,100296,2623
292,4151,100297,2623
293,4151,100298,2624
294,4174,100299,2624
295,4174,100300,2648
296,4150,100301,2655
297,4145,100302,2655
298,4150,100303,2654
299,4105,100304,2648
300,4175,100305,2648
301,4129,100306,2623
302,4128,100307,2623
303,4175,100308,2648
304,4128,100309,2648
305,4178,100310,2654
306,4169,100311,2654
307,4178,100312,2629
308,4175,100313,2630
309,4175,100314,2648
310,4174,100315,2624
311,4175,100316,2623
312,4178,100317,2624
313,4129,100318,2624
314,4129,100319,2605
315,4122,100320,2629
316,4128,100321,2629
317,4128,100322,2629
318,4178,100323,2623
319,4175,100324,2598
320,4174,100325,2599
321,4128,100326,2598
322,4175,100327,2623
323,4129,100328,2604
324,4122,100329,2604
325,4129,100330,2629
326,4129,100331,2629
327,4128,100332,2623
328,4178,100333,2623
329,4129,100334,2623
330,4128,100335,2624
331,4128,100336,2623
332,4128,100337,2624
333,4128,100338,2604
334,4128,100339,2604
335,4128,100340,2630
336,4178,100341,2623
337,4178,100342,2598
338,4175,100343,2598
339,4128,100344,2623
340,4175,100345,2623
341,4129,100346,2599
342,4147,100347,2629
343,4174,100348,2605
344,4175,100349,2630
345,4175,100350,2623
346,4151,100351,2623
347,4151,100352,2648
348,4175,100353,2648
349,4128,100354,2648
350,4128,100355,2624
351,4128,100356,2629
352,4169,100357,2605
353,4128,100358,2629
354,4178,100359,2628
355,4151,100360,2624
356,4174,100361,2648
357,4174,100362,2648
358,4178,100363,2623
359,4175,100364,2624
360,4129,100365,2654
361,4168,100366,2629
362,4174,100367,2629
363,4174,100368,2649
364,4174,100369,2648
365,4175,100370,2623
366,4175,100371,2623
367,4175,100372,2623
368,4175,100373,2624
369,4175,100374,2629
370,4172,100375,2630
371,4128,100376,2655
372,4174,100377,2630
373,4129,100378,2623
374,4150,100379,2648
375,4151,100380,2624
376,4174,100381,2649
377,4178,100382,2649
378,4150,100383,2654
379,4144,100384,2654
380,4151,100385,2655
381,4151,100386,2655
382,4150,100387,2648
383,4150,100388,2648
384,4151,100389,2648
385,4151,100390,2648
386,4150,100391,2649
387,4175,100392,2654
388,4144,100393,2655
389,4150,100394,2654
390,4175,100395,2655
391,4151,100396,2623
392,4151,100397,2623
393,4150,100398,2623
394,4175,100399,2624
395,4150,100400,2623
396,4178,100401,2624
397,4144,100402,2630
398,4150,100403,2630
399,4151,100404,2629
400,4151,100405,2624
401,4150,100406,2623
402,4151,100407,2624
403,4175,100408,2623
404,4151,100409,2624
405,4151,100410,2648
406,4147,100411,2630
407,4151,100412,2630
408,4151,100413,2654
409,4151,100414,2577
410,4150,100415,2649
411,4151,100416,2547
412,4151,100417,2623
413,4151,100418,2623
414,4150,100419,2623
415,4151,100420,2629
416,4145,100421,2605
417,4150,100422,2605
418,4104,100423,2628
419,4150,100424,2623
420,4174,100425,2624
421,4150,100426,2624
422,4150,100427,2623
423,4151,100428,2623
424,4178,100429,2629
425,4144,100430,2654
426,4150,100431,2629
427,4125,100432,2630
428,4150,100433,2648
429,4150,100434,2624
430,4175,100435,2648
431,4174,100436,2649
432,4174,100437,2649
433,4128,100438,2654
434,4122,100439,2654
435,4150,100440,2629
436,4150,100441,2654
437,4177,100442,2648
438,4151,100443,2648
439,4174,100444,2648
440,4175,100445,2648
441,4150,100446,2648
442,4150,100447,2654
443,4144,100448,2655
444,4150,100449,2577
445,4150,100450,2654
446,4150,100451,2553
447,4151,100452,2648
448,4151,100453,2648
449,4150,100454,2547
450,4150,100455,2648
451,4150,100456,2654
452,4144,100457,2654
453,4126,100458,2654
454,4151,100459,2629
455,4151,100460,2623
456,4174,100461,2623
457,4150,100462,2623
458,4150,100463,2623
459,4177,100464,2623
460,4150,100465,2649
461,4145,100466,2654
462,4149,100467,2654
463,4126,100468,2655
464,4151,100469,2648
465,4150,100470,2648
466,4150,100471,2547
467,4150,100472,2648
468,4174,100473,2648
469,4150,100474,2648
470,4169,100475,2654
471,4150,100476,2630
472,4151,100477,2654
473,4150,100478,2648
474,4150,100479,2648
475,4150,100480,2648
476,4150,100481,2648
477,4174,100482,2673
478,4150,100483,2547
479,4150,100484,2630
480,4144,100485,2630
481,4150,100486,2654
482,4104,100487,2648
483,4151,100488,2623
484,4150,100489,2648
485,4150,100490,2623
486,4150,100491,2623
487,4150,100492,2623
488,4174,100493,2629
489,4169,100494,2629
490,4151,100495,2630
491,4150,100496,2648
492,4151,100497,2648
493,4150,100498,2623
494,4151,100499,2623
495,4150,100500,2623
496,4150,100501,2623
497,4151,100502,2653
498,4145,100503,2654
499,4150,100504,2654
500,4174,100505,2673
501,4178,100506,2648
502,4150,100507,2648
503,4150,100508,2648
504,4174,100509,2546
505,4174,100510,2648
506,4150,100511,2654
507,4144,100512,2654
508,4129,100513,2654
509,4150,100514,2654
510,4150,100515,2648
511,4175,100516,2648
512,4128,100517,2648
513,4174,100518,2623
514,4151,100519,2547
515,4150,100520,2553
516,4144,100521,2654
517,4150,100522,2629
518,4151,100523,2629
519,4175,100524,2623
520,4150,100525,2623
521,4174,100526,2648
522,4150,100527,2623
523,4150,100528,2623
524,4150,100529,2648
525,4145,100530,2654
526,4177,100531,2629
527,4175,100532,2654
528,4128,100533,2552
529,4175,100534,2547
530,4177,100535,2547
531,4177,100536,2648
532,4175,100537,2648
533,4128,100538,2648
534,4127,100539,2654
535,4127,100540,2630
536,4178,100541,2654
537,4174,100542,2623
538,4174,100543,2623
539,4177,100544,2648
540,4178,100545,2648
541,4174,100546,2648
542,4175,100547,2648
543,4128,100548,2654
544,4171,100549,2630
545,4174,100550,2629
546,4105,100551,2648
547,4150,100552,2648
548,4175,100553,2547
549,4150,100554,2623
550,4150,100555,2648
551,4178,100556,2648
552,4174,100557,2654
553,4144,100558,2655
554,4174,100559,2553
555,4105,100560,2553
556,4150,100561,2571
557,4174,100562,2547
558,4174,100563,2571
559,4150,100564,2546
560,4150,100565,2546
561,4174,100566,2552
562,4168,100567,2553
563,4174,100568,2654
564,4151,100569,2654
565,4150,100570,2648
566,4150,100571,2648
567,4151,100572,2648
568,4151,100573,2648
569,4151,100574,2648
570,4151,100575,2654
571,4144,100576,2654
572,4151,100577,2629
573,4175,100578,2629
574,4150,100579,2648
575,4150,100580,2648
576,4150,100581,2648
577,4150,100582,2648
578,4150,100583,2648
579,4150,100584,2653
580,4145,100585,2654
581,4178,100586,2654
582,4151,100587,2654
583,4174,100588,2648
584,4174,100589,2547
585,4150,100590,2546
586,4174,100591,2648
587,4150,100592,2648
588,4174,100593,2547
589,4144,100594,2654
590,4175,100595,2654
591,4174,100596,2654
592,4174,100597,2648
593,4150,100598,2547
594,4150,100599,2547
595,4150,100600,2648
596,4174,100601,2547
597,4174,100602,2547
598,4147,100603,2654
599,4150,100604,2654
600,4150,100605,2679
601,4150,100606,2553
602,4151,100607,2547
603,4151,100608,2547
604,4151,100609,2648
605,4150,100610,2546
606,4175,100611,2648
607,4151,100612,2654
608,4172,100613,2630
609,4178,100614,2654
610,4150,100615,2553
611,4150,100616,2546
612,4150,100617,2547
613,4150,100618,2648
614,4150,100619,2546
615,4174,100620,2648
616,4175,100621,2553
617,4123,100622,2553
618,4177,100623,2552
619,4104,100624,2648
620,4178,100625,2546
621,4175,100626,2547
622,4174,100627,2546
623,4150,100628,2547
624,4178,100629,2547
625,4175,100630,2553
626,4168,100631,2553
627,4174,100632,2553
628,4178,100633,2553
629,4174,100634,2549
630,4151,100635,2648
631,4128,100636,2547
632,4128,100637,2546
633,4128,100638,2546
634,4128,100639,2552
635,4122,100640,2654
636,4178,100641,2553
637,4174,100642,2553
638,4175,100643,2553
639,4175,100644,2547
640,4174,100645,2547
641,4175,100646,2547
642,4150,100647,2547
643,4150,100648,2553
644,4168,100649,2553
645,4175,100650,2553
646,4174,100651,2553
647,4128,100652,2553
648,4128,100653,2547
649,4129,100654,2546
650,4174,100655,2547
651,4150,100656,2547
652,4151,100657,2547
653,4144,100658,2553
654,4150,100659,2655
655,4175,100660,2553
656,4174,100661,2553
657,4174,100662,2546
658,4175,100663,2547
659,4128,100664,2648
660,4128,100665,2648
661,4128,100666,2648
662,4128,100667,2553
663,4175,100668,2679
664,4177,100669,2553
665,4174,100670,2553
666,4128,100671,2546
667,4174,100672,2546
668,4174,100673,2648
669,4175,100674,2546
670,4174,100675,2546
671,4168,100676,2552
672,4144,100677,2679
673,4178,100678,2654
674,4126,100679,2552
675,4150,100680,2648
676,4150,100681,2546
677,4128,100682,2571
678,4177,100683,2547
679,4128,100684,2547
680,4128,100685,2552
681,4122,100686,2654
682,4128,100687,2552
683,4103,100688,2553
684,4128,100689,2547
685,4128,100690,2547
686,4127,100691,2547
687,4128,100692,2648
688,4178,100693,2648
689,4178,100694,2553
690,4169,100695,2552
691,4175,100696,2654
