index,Ultrasonic Sensor Data Capture Start,index,Ultrasonic Sensor Data Capture Start
16895,4180,116896.0,2866.0
16896,4281,116897.0,2872.0
16897,4205,116898.0,2891.0
16898,4205,116899.0,2891.0
16899,4205,116900.0,2891.0
16900,4280,116901.0,2891.0
16901,4275,116902.0,2865.0
16902,4275,116903.0,2789.0
16903,4280,116904.0,2866.0
16904,4281,116905.0,2789.0
16905,4256,116906.0,2896.0
16906,4281,116907.0,2895.0
16907,4281,116908.0,2866.0
16908,4281,116909.0,2765.0
16909,4281,116910.0,2790.0
16910,4275,116911.0,2866.0
16911,4250,116912.0,2765.0
16912,4280,116913.0,2891.0
16913,4281,116914.0,2765.0
16914,4281,116915.0,2795.0
16915,4281,116916.0,2771.0
16916,4280,116917.0,2771.0
16917,4281,116918.0,2766.0
16918,4281,116919.0,2765.0
16919,4249,116920.0,2765.0
16920,4275,116921.0,2765.0
16921,4281,116922.0,2765.0
16922,4281,116923.0,2765.0
16923,4281,116924.0,2771.0
16924,4281,116925.0,2771.0
16925,4281,116926.0,2772.0
16926,4281,116927.0,2790.0
16927,4281,116928.0,2765.0
16928,4275,116929.0,2765.0
16929,4275,116930.0,2765.0
16930,4281,116931.0,2765.0
16931,4281,116932.0,2765.0
16932,4281,116933.0,2866.0
16933,4281,116934.0,2897.0
16934,4281,116935.0,2746.0
16935,4281,116936.0,2890.0
16936,4280,116937.0,2866.0
16937,4183,116938.0,2866.0
16938,4275,116939.0,2866.0
16939,4275,116940.0,2866.0
16940,4281,116941.0,2765.0
16941,4281,116942.0,2866.0
16942,4306,116943.0,2771.0
16943,4281,116944.0,2747.0
16944,4281,116945.0,2890.0
16945,4306,116946.0,2891.0
16946,4300,116947.0,2789.0
16947,4275,116948.0,2789.0
16948,4275,116949.0,2765.0
16949,4281,116950.0,2891.0
16950,4281,116951.0,2765.0
16951,4305,116952.0,2771.0
16952,4204,116953.0,2771.0
16953,4281,116954.0,2765.0
16954,4305,116955.0,2765.0
16955,4280,116956.0,2765.0
16956,4275,116957.0,2765.0
16957,4300,116958.0,2866.0
16958,4281,116959.0,2789.0
16959,4205,116960.0,2764.0
16960,4306,116961.0,2872.0
16961,4205,116962.0,2872.0
16962,4306,116963.0,2789.0
16963,4205,116964.0,2866.0
16964,4281,116965.0,2765.0
16965,4223,116966.0,2765.0
16966,4275,116967.0,2866.0
16967,4205,116968.0,2765.0
16968,4281,116969.0,2764.0
16969,4282,116970.0,2872.0
16970,4281,116971.0,2771.0
16971,4282,116972.0,2771.0
16972,4281,116973.0,2765.0
16973,4306,116974.0,2765.0
16974,4275,116975.0,2765.0
16975,4275,116976.0,2765.0
16976,4281,116977.0,2765.0
16977,4282,116978.0,2765.0
16978,4205,116979.0,2771.0
16979,4205,116980.0,2771.0
16980,4205,116981.0,2771.0
16981,4281,116982.0,2765.0
16982,4229,116983.0,2741.0
16983,4275,116984.0,2789.0
16984,4223,116985.0,2765.0
16985,4229,116986.0,2765.0
16986,4205,116987.0,2765.0
16987,4205,116988.0,2770.0
16988,4280,116989.0,2771.0
16989,4306,116990.0,2771.0
16990,4281,116991.0,2765.0
16991,4306,116992.0,2765.0
16992,4275,116993.0,2765.0
16993,4275,116994.0,2765.0
16994,4281,116995.0,2866.0
16995,4282,116996.0,2765.0
16996,4281,116997.0,2765.0
16997,4281,116998.0,2771.0
16998,4281,116999.0,2746.0
16999,4281,117000.0,2765.0
17000,4230,117001.0,2789.0
17001,4275,117002.0,2766.0
17002,4275,117003.0,2891.0
17003,4276,117004.0,2866.0
17004,4282,117005.0,2866.0
17005,4205,117006.0,2866.0
17006,4282,117007.0,2771.0
17007,4205,117008.0,2746.0
17008,4306,117009.0,2765.0
17009,4281,117010.0,2765.0
17010,4183,117011.0,2765.0
17011,4275,117012.0,2765.0
17012,4275,117013.0,2765.0
17013,4281,117014.0,2866.0
17014,4281,117015.0,2765.0
17015,4281,117016.0,2771.0
17016,4281,117017.0,2771.0
17017,4281,117018.0,2765.0
17018,4281,117019.0,2765.0
17019,4183,117020.0,2765.0
17020,4183,117021.0,2765.0
17021,4275,117022.0,2765.0
17022,4281,117023.0,2866.0
17023,4281,117024.0,2765.0
17024,4281,117025.0,2771.0
17025,4281,117026.0,2771.0
17026,4281,117027.0,2767.0
17027,4306,117028.0,2765.0
17028,4183,117029.0,2765.0
17029,4275,117030.0,2765.0
17030,4275,117031.0,2765.0
17031,4183,117032.0,2765.0
17032,4281,117033.0,2765.0
17033,4281,117034.0,2771.0
17034,4281,117035.0,2771.0
17035,4182,117036.0,2771.0
17036,4183,117037.0,2765.0
17037,4183,117038.0,2765.0
17038,4183,117039.0,2765.0
17039,4177,117040.0,2765.0
17040,4281,117041.0,2765.0
17041,4281,117042.0,2765.0
17042,4281,117043.0,2771.0
17043,4281,117044.0,2795.0
17044,4282,117045.0,2771.0
17045,4281,117046.0,2765.0
17046,4281,117047.0,2866.0
17047,4275,117048.0,2866.0
17048,4275,117049.0,2866.0
17049,4282,117050.0,2789.0
17050,4282,117051.0,2765.0
17051,4282,117052.0,2771.0
17052,4281,117053.0,2872.0
17053,4281,117054.0,2771.0
17054,4230,117055.0,2765.0
17055,4282,117056.0,2789.0
17056,4275,117057.0,2765.0
17057,4300,117058.0,2765.0
17058,4281,117059.0,2765.0
17059,4282,117060.0,2789.0
17060,4282,117061.0,2765.0
17061,4282,117062.0,2872.0
17062,4229,117063.0,2747.0
17063,4282,117064.0,2789.0
17064,4281,117065.0,2789.0
17065,4275,117066.0,2765.0
17066,4275,117067.0,2765.0
17067,4275,117068.0,2765.0
17068,4282,117069.0,2765.0
17069,4281,117070.0,2765.0
17070,4281,117071.0,2771.0
17071,4282,117072.0,2746.0
17072,4306,117073.0,2890.0
17073,4306,117074.0,2765.0
17074,4230,117075.0,2765.0
17075,4276,117076.0,2866.0
17076,4275,117077.0,2765.0
17077,4281,117078.0,2765.0
17078,4180,117079.0,2866.0
17079,4183,117080.0,2872.0
17080,4281,117081.0,2796.0
17081,4281,117082.0,2765.0
17082,4281,117083.0,2765.0
17083,4282,117084.0,2765.0
17084,4275,117085.0,2765.0
17085,4275,117086.0,2789.0
17086,4281,117087.0,2766.0
17087,4257,117088.0,2765.0
17088,4281,117089.0,2771.0
17089,4281,117090.0,2872.0
17090,4281,117091.0,2866.0
17091,4281,117092.0,2765.0
17092,4282,117093.0,2765.0
17093,4183,117094.0,2765.0
17094,4276,117095.0,2789.0
17095,4282,117096.0,2765.0
17096,4281,117097.0,2866.0
17097,4282,117098.0,2872.0
17098,4282,117099.0,2872.0
17099,4281,117100.0,2891.0
17100,4183,117101.0,2765.0
17101,4281,117102.0,2765.0
17102,4275,117103.0,2891.0
17103,4275,117104.0,2866.0
17104,4281,117105.0,2866.0
17105,4182,117106.0,2765.0
17106,4281,117107.0,2795.0
17107,4281,117108.0,2872.0
17108,4282,117109.0,2771.0
17109,4281,117110.0,2765.0
17110,4281,117111.0,2766.0
17111,4274,117112.0,2765.0
17112,4275,117113.0,2789.0
17113,4281,117114.0,2765.0
17114,4281,117115.0,2866.0
17115,4282,117116.0,2795.0
17116,4256,117117.0,2795.0
17117,4281,117118.0,2771.0
17118,4230,117119.0,2765.0
17119,4281,117120.0,2765.0
17120,4253,117121.0,2766.0
17121,4276,117122.0,2765.0
17122,4281,117123.0,2766.0
17123,4257,117124.0,2891.0
17124,4183,117125.0,2866.0
17125,4182,117126.0,2872.0
17126,4183,117127.0,2747.0
17127,4281,117128.0,2790.0
17128,4282,117129.0,2891.0
17129,4275,117130.0,2891.0
17130,4276,117131.0,2891.0
17131,4199,117132.0,2789.0
17132,4183,117133.0,2890.0
17133,4256,117134.0,2765.0
17134,4282,117135.0,2795.0
17135,4205,117136.0,2746.0
17136,4281,117137.0,2866.0
17137,4281,117138.0,2866.0
17138,4281,117139.0,2891.0
17139,4275,117140.0,2867.0
17140,4223,117141.0,2765.0
17141,4281,117142.0,2765.0
17142,4180,117143.0,2866.0
17143,4306,117144.0,2771.0
17144,4205,117145.0,2866.0
17145,4281,117146.0,2765.0
17146,4282,117147.0,2765.0
17147,4205,117148.0,2765.0
17148,4276,117149.0,2866.0
17149,4251,117150.0,2866.0
17150,4281,117151.0,2891.0
17151,4256,117152.0,2765.0
17152,4281,117153.0,2771.0
17153,4205,117154.0,2873.0
17154,4281,117155.0,2867.0
17155,4282,117156.0,2790.0
17156,4281,117157.0,2765.0
17157,4275,117158.0,2790.0
17158,4199,117159.0,2766.0
17159,4230,117160.0,2866.0
17160,4205,117161.0,2866.0
17161,4257,117162.0,2873.0
17162,4282,117163.0,2771.0
17163,4256,117164.0,2866.0
17164,4281,117165.0,2866.0
17165,4205,117166.0,2866.0
17166,4205,117167.0,2765.0
17167,4275,117168.0,2765.0
17168,4257,117169.0,2891.0
17169,4257,117170.0,2891.0
17170,4281,117171.0,2897.0
17171,4281,117172.0,2873.0
17172,4256,117173.0,2771.0
17173,4281,117174.0,2765.0
17174,4257,117175.0,2891.0
17175,4274,117176.0,2891.0
17176,4251,117177.0,2790.0
17177,4281,117178.0,2766.0
17178,4257,117179.0,2765.0
17179,4257,117180.0,2771.0
17180,4256,117181.0,2897.0
17181,4281,117182.0,2891.0
17182,4256,117183.0,2765.0
17183,4183,117184.0,2867.0
17184,4182,117185.0,2891.0
17185,4250,117186.0,2765.0
17186,4257,117187.0,2891.0
17187,4256,117188.0,2790.0
17188,4281,117189.0,2765.0
17189,4205,117190.0,2772.0
17190,4257,117191.0,2747.0
17191,4281,117192.0,2866.0
17192,4205,117193.0,2866.0
17193,4229,117194.0,2866.0
17194,4251,117195.0,2842.0
17195,4251,117196.0,2866.0
17196,4257,117197.0,2867.0
17197,4180,117198.0,2866.0
17198,4206,117199.0,2873.0
17199,4229,117200.0,2747.0
17200,4257,117201.0,2766.0
17201,4205,117202.0,2790.0
17202,4205,117203.0,2765.0
17203,4175,117204.0,2891.0
17204,4251,117205.0,2765.0
17205,4205,117206.0,2891.0
17206,4180,117207.0,2789.0
17207,4282,117208.0,2771.0
17208,4181,117209.0,2866.0
17209,4281,117210.0,2866.0
17210,4282,117211.0,2765.0
17211,4205,117212.0,2766.0
17212,4199,117213.0,2765.0
17213,4199,117214.0,2765.0
17214,4205,117215.0,2866.0
17215,4156,117216.0,2765.0
17216,4229,117217.0,2771.0
17217,4180,117218.0,2771.0
17218,4281,117219.0,2866.0
17219,4205,117220.0,2866.0
17220,4205,117221.0,2866.0
17221,4205,117222.0,2867.0
17222,4199,117223.0,2841.0
17223,4257,117224.0,2867.0
17224,4257,117225.0,2866.0
17225,4256,117226.0,2771.0
17226,4256,117227.0,2771.0
17227,4205,117228.0,2866.0
17228,4205,117229.0,2741.0
17229,4205,117230.0,2765.0
17230,4251,117231.0,2765.0
17231,4153,117232.0,2765.0
17232,4205,117233.0,2765.0
17233,4257,117234.0,2741.0
17234,4256,117235.0,2772.0
17235,4257,117236.0,2772.0
17236,4257,117237.0,2771.0
17237,4257,117238.0,2765.0
17238,4158,117239.0,2765.0
17239,4205,117240.0,2765.0
17240,4250,117241.0,2765.0
17241,4257,117242.0,2765.0
17242,4204,117243.0,2740.0
17243,4257,117244.0,2747.0
17244,4229,117245.0,2795.0
17245,4257,117246.0,2747.0
17246,4256,117247.0,2765.0
17247,4159,117248.0,2741.0
17248,4253,117249.0,2741.0
17249,4199,117250.0,2765.0
17250,4257,117251.0,2866.0
17251,4256,117252.0,2866.0
17252,4158,117253.0,2765.0
17253,4257,117254.0,2872.0
17254,4229,117255.0,2746.0
17255,4204,117256.0,2765.0
17256,4257,117257.0,2766.0
17257,4256,117258.0,2765.0
17258,4251,117259.0,2765.0
17259,4175,117260.0,2765.0
17260,4205,117261.0,2741.0
17261,4156,117262.0,2740.0
17262,4257,117263.0,2872.0
17263,4256,117264.0,2746.0
17264,4229,117265.0,2765.0
17265,4257,117266.0,2866.0
17266,4257,117267.0,2741.0
17267,4250,117268.0,2765.0
17268,4250,117269.0,2741.0
17269,4257,117270.0,2866.0
17270,4156,117271.0,2866.0
17271,4281,117272.0,2746.0
17272,4204,117273.0,2746.0
17273,4205,117274.0,2747.0
17274,4256,117275.0,2765.0
17275,4256,117276.0,2740.0
17276,4251,117277.0,2741.0
17277,4251,117278.0,2765.0
17278,4257,117279.0,2740.0
17279,4180,117280.0,2740.0
17280,4256,117281.0,2771.0
17281,4157,117282.0,2771.0
17282,4182,117283.0,2747.0
17283,4158,117284.0,2765.0
17284,4158,117285.0,2765.0
17285,4182,117286.0,2866.0
17286,4152,117287.0,2765.0
17287,4158,117288.0,2741.0
17288,4256,117289.0,2866.0
17289,4256,117290.0,2848.0
17290,4257,117291.0,2770.0
17291,4257,117292.0,2771.0
17292,4158,117293.0,2765.0
17293,4257,117294.0,2740.0
17294,4250,117295.0,2866.0
17295,4251,117296.0,2841.0
17296,4205,117297.0,2764.0
17297,4257,117298.0,2764.0
17298,4256,117299.0,2747.0
17299,4257,117300.0,2746.0
17300,4159,117301.0,2771.0
17301,4257,117302.0,2841.0
17302,4229,117303.0,2865.0
17303,4251,117304.0,2866.0
17304,4198,117305.0,2841.0
17305,4256,117306.0,2740.0
17306,4205,117307.0,2866.0
17307,4256,117308.0,2747.0
17308,4257,117309.0,2746.0
17309,4204,117310.0,2841.0
17310,4228,117311.0,2741.0
17311,4180,117312.0,2741.0
17312,4253,117313.0,2741.0
17313,4251,117314.0,2741.0
17314,4205,117315.0,2842.0
17315,4180,117316.0,2765.0
17316,4180,117317.0,2740.0
17317,4256,117318.0,2771.0
17318,4204,117319.0,2722.0
17319,4205,117320.0,2765.0
17320,4205,117321.0,2866.0
17321,4204,117322.0,2740.0
17322,4250,117323.0,2764.0
17323,4223,117324.0,2765.0
17324,4205,117325.0,2740.0
17325,4231,117326.0,2741.0
17326,4182,117327.0,2771.0
17327,4158,117328.0,2722.0
17328,4158,117329.0,2766.0
17329,4256,117330.0,2740.0
17330,4256,117331.0,2741.0
17331,4158,117332.0,2740.0
17332,4250,117333.0,2740.0
17333,4158,117334.0,2740.0
17334,4256,117335.0,2740.0
17335,4257,117336.0,2747.0
17336,4205,117337.0,2747.0
17337,4257,117338.0,2746.0
17338,4257,117339.0,2741.0
17339,4257,117340.0,2741.0
17340,4251,117341.0,2741.0
17341,4250,117342.0,2741.0
17342,4158,117343.0,2740.0
17343,4179,117344.0,2740.0
17344,4281,117345.0,2747.0
17345,4205,117346.0,2746.0
17346,4257,117347.0,2747.0
17347,4257,117348.0,2741.0
17348,4256,117349.0,2741.0
17349,4250,117350.0,2740.0
17350,4250,117351.0,2741.0
17351,4256,117352.0,2741.0
17352,4257,117353.0,2741.0
17353,4256,117354.0,2747.0
17354,4158,117355.0,2747.0
17355,4205,117356.0,2747.0
17356,4182,117357.0,2740.0
17357,4181,117358.0,2740.0
17358,4158,117359.0,2741.0
17359,4152,117360.0,2740.0
17360,4182,117361.0,2740.0
17361,4182,117362.0,2741.0
17362,4182,117363.0,2747.0
17363,4158,117364.0,2746.0
17364,4182,117365.0,2722.0
17365,4158,117366.0,2741.0
17366,4182,117367.0,2740.0
17367,4158,117368.0,2740.0
17368,4152,117369.0,2740.0
17369,4157,117370.0,2740.0
17370,4157,117371.0,2740.0
17371,4157,117372.0,2747.0
17372,4158,117373.0,2746.0
17373,4182,117374.0,2746.0
17374,4182,117375.0,2740.0
17375,4157,117376.0,2740.0
17376,4158,117377.0,2740.0
17377,4151,117378.0,2716.0
17378,4158,117379.0,2741.0
17379,4158,117380.0,2740.0
17380,4157,117381.0,2740.0
17381,4158,117382.0,2746.0
17382,4182,117383.0,2771.0
17383,4182,117384.0,2740.0
17384,4158,117385.0,2740.0
17385,4157,117386.0,2741.0
17386,4175,117387.0,2740.0
17387,4175,117388.0,2740.0
17388,4181,117389.0,2716.0
17389,4157,117390.0,2741.0
17390,4182,117391.0,2722.0
17391,4158,117392.0,2796.0
17392,4182,117393.0,2740.0
17393,4182,117394.0,2740.0
17394,4158,117395.0,2716.0
17395,4158,117396.0,2740.0
17396,4176,117397.0,2741.0
17397,4183,117398.0,2716.0
17398,4255,117399.0,2716.0
17399,4182,117400.0,2723.0
17400,4182,117401.0,2722.0
17401,4182,117402.0,2722.0
17402,4182,117403.0,2716.0
17403,4182,117404.0,2716.0
17404,4157,117405.0,2716.0
17405,4176,117406.0,2740.0
17406,4158,117407.0,2716.0
17407,4157,117408.0,2717.0
17408,4182,117409.0,2722.0
17409,4158,117410.0,2747.0
17410,4181,117411.0,2722.0
17411,4181,117412.0,2716.0
17412,4157,117413.0,2716.0
17413,4158,117414.0,2716.0
17414,4176,117415.0,2716.0
17415,4181,117416.0,2716.0
17416,4181,117417.0,2765.0
17417,4182,117418.0,2722.0
17418,4181,117419.0,2722.0
17419,4181,117420.0,2722.0
17420,4157,117421.0,2716.0
17421,4182,117422.0,2716.0
17422,4181,117423.0,2716.0
17423,4151,117424.0,2715.0
17424,4182,117425.0,2716.0
17425,4182,117426.0,2715.0
17426,4257,117427.0,2722.0
17427,4205,117428.0,2722.0
17428,4159,117429.0,2722.0
17429,4159,117430.0,2716.0
17430,4257,117431.0,2716.0
17431,4251,117432.0,2715.0
17432,4198,117433.0,2716.0
17433,4257,117434.0,2716.0
17434,4257,117435.0,2716.0
17435,4182,117436.0,2722.0
17436,4158,117437.0,2796.0
17437,4257,117438.0,2796.0
17438,4205,117439.0,2790.0
17439,4256,117440.0,2765.0
17440,4254,117441.0,2716.0
17441,4152,117442.0,2716.0
17442,4159,117443.0,2740.0
17443,4257,117444.0,2716.0
17444,4158,117445.0,2740.0
17445,4256,117446.0,2771.0
17446,4158,117447.0,2796.0
17447,4159,117448.0,2765.0
17448,4205,117449.0,2741.0
17449,4205,117450.0,2716.0
17450,4251,117451.0,2740.0
17451,4251,117452.0,2716.0
17452,4159,117453.0,2716.0
17453,4181,117454.0,2716.0
17454,4205,117455.0,2721.0
17455,4256,117456.0,2771.0
17456,4281,117457.0,2740.0
17457,4256,117458.0,2740.0
17458,4159,117459.0,2716.0
17459,4250,117460.0,2741.0
17460,4251,117461.0,2765.0
17461,4256,117462.0,2790.0
17462,4204,117463.0,2740.0
17463,4257,117464.0,2771.0
17464,4257,117465.0,2746.0
17465,4257,117466.0,2790.0
17466,4257,117467.0,2765.0
17467,4159,117468.0,2790.0
17468,4251,117469.0,2790.0
17469,4226,117470.0,2765.0
17470,4257,117471.0,2740.0
17471,4256,117472.0,2790.0
17472,4256,117473.0,2795.0
17473,4256,117474.0,2796.0
17474,4256,117475.0,2790.0
17475,4257,117476.0,2790.0
17476,4159,117477.0,2790.0
17477,4250,117478.0,2740.0
17478,4152,117479.0,2715.0
17479,4158,117480.0,2741.0
17480,4182,117481.0,2790.0
17481,4256,117482.0,2771.0
17482,4256,117483.0,2771.0
17483,4256,117484.0,2771.0
17484,4257,117485.0,2716.0
17485,4159,117486.0,2765.0
17486,4158,117487.0,2789.0
17487,4152,117488.0,2789.0
17488,4158,117489.0,2740.0
17489,4257,117490.0,2715.0
17490,4257,117491.0,2771.0
17491,4257,117492.0,2746.0
17492,4256,117493.0,2796.0
17493,4257,117494.0,2789.0
17494,4257,117495.0,2790.0
17495,4251,117496.0,2716.0
17496,4153,117497.0,2765.0
17497,4256,117498.0,2815.0
17498,4158,117499.0,2790.0
17499,4182,117500.0,2745.0
17500,4182,117501.0,2771.0
17501,4159,117502.0,2771.0
17502,4257,117503.0,2790.0
17503,4257,117504.0,2740.0
17504,4253,117505.0,2765.0
17505,4223,117506.0,2765.0
17506,4158,117507.0,2765.0
17507,4182,117508.0,2789.0
17508,4256,117509.0,2716.0
17509,4257,117510.0,2746.0
17510,4159,117511.0,2771.0
17511,4257,117512.0,2765.0
17512,4257,117513.0,2765.0
17513,4257,117514.0,2764.0
17514,4199,117515.0,2765.0
17515,4251,117516.0,2790.0
17516,4257,117517.0,2789.0
17517,4204,117518.0,2790.0
17518,4282,117519.0,2796.0
17519,4257,117520.0,2743.0
17520,4257,117521.0,2814.0
17521,4257,117522.0,2790.0
17522,4159,117523.0,2790.0
17523,4250,117524.0,2790.0
17524,4152,117525.0,2789.0
17525,4257,117526.0,2765.0
17526,4180,117527.0,2789.0
17527,4257,117528.0,2771.0
17528,4257,117529.0,2795.0
17529,4256,117530.0,2764.0
17530,4159,117531.0,2765.0
17531,4159,117532.0,2765.0
17532,4251,117533.0,2790.0
17533,4250,117534.0,2790.0
17534,4158,117535.0,2740.0
17535,4256,117536.0,2765.0
17536,4257,117537.0,2820.0
17537,4257,117538.0,2796.0
17538,4183,117539.0,2789.0
17539,4256,117540.0,2789.0
17540,4159,117541.0,2789.0
17541,4251,117542.0,2789.0
17542,4153,117543.0,2814.0
17543,4257,117544.0,2789.0
17544,4257,117545.0,2789.0
17545,4158,117546.0,2795.0
17546,4257,117547.0,2796.0
17547,4159,117548.0,2790.0
17548,4257,117549.0,2789.0
17549,4257,117550.0,2814.0
17550,4251,117551.0,2814.0
17551,4251,117552.0,2789.0
17552,4159,117553.0,2789.0
17553,4159,117554.0,2789.0
17554,4159,117555.0,2795.0
17555,4159,117556.0,2770.0
17556,4159,117557.0,2771.0
17557,4159,117558.0,2814.0
17558,4256,117559.0,2789.0
17559,4251,117560.0,2790.0
17560,4152,117561.0,2764.0
17561,4158,117562.0,2789.0
17562,4257,117563.0,2765.0
17563,4257,117564.0,2771.0
17564,4257,117565.0,2770.0
17565,4257,117566.0,2795.0
17566,4257,117567.0,2789.0
17567,4257,117568.0,2765.0
17568,4205,117569.0,2789.0
17569,4153,117570.0,2740.0
17570,4257,117571.0,2790.0
17571,4158,117572.0,2764.0
17572,4257,117573.0,2789.0
17573,4158,117574.0,2771.0
17574,4257,117575.0,2820.0
17575,4257,117576.0,2790.0
17576,4257,117577.0,2764.0
17577,4229,117578.0,2789.0
17578,4251,117579.0,2764.0
17579,4251,117580.0,2740.0
17580,4205,117581.0,2790.0
17581,4180,117582.0,2790.0
17582,4256,117583.0,2796.0
17583,4257,117584.0,2820.0
17584,4158,117585.0,2839.0
17585,4257,117586.0,2740.0
17586,4257,117587.0,2740.0
17587,4251,117588.0,2765.0
17588,4153,117589.0,2716.0
17589,4257,117590.0,2764.0
17590,4180,117591.0,2740.0
17591,4257,117592.0,2795.0
17592,4257,117593.0,2746.0
17593,4257,117594.0,2746.0
17594,4256,117595.0,2765.0
17595,4159,117596.0,2764.0
17596,4251,117597.0,2790.0
17597,4250,117598.0,2789.0
17598,4257,117599.0,2740.0
17599,4180,117600.0,2740.0
17600,4257,117601.0,2746.0
17601,4257,117602.0,2745.0
17602,4159,117603.0,2767.0
17603,4256,117604.0,2740.0
17604,4257,117605.0,2765.0
17605,4251,117606.0,2740.0
17606,4251,117607.0,2740.0
17607,4257,117608.0,2739.0
17608,4257,117609.0,2789.0
17609,4256,117610.0,2746.0
17610,4257,117611.0,2746.0
17611,4229,117612.0,2790.0
17612,4257,117613.0,2765.0
17613,4205,117614.0,2764.0
17614,4158,117615.0,2790.0
17615,4152,117616.0,2740.0
17616,4158,117617.0,2765.0
17617,4257,117618.0,2740.0
17618,4159,117619.0,2771.0
17619,4257,117620.0,2796.0
17620,4158,117621.0,2796.0
17621,4256,117622.0,2790.0
17622,4159,117623.0,2789.0
17623,4251,117624.0,2765.0
17624,4250,117625.0,2740.0
17625,4257,117626.0,2740.0
17626,4205,117627.0,2740.0
17627,4257,117628.0,2795.0
17628,4257,117629.0,2746.0
17629,4257,117630.0,2746.0
17630,4159,117631.0,2740.0
17631,4257,117632.0,2790.0
17632,4254,117633.0,2765.0
17633,4153,117634.0,2790.0
17634,4257,117635.0,2765.0
17635,4182,117636.0,2740.0
17636,4158,117637.0,2789.0
17637,4158,117638.0,2796.0
17638,4159,117639.0,2820.0
17639,4257,117640.0,2790.0
17640,4257,117641.0,2740.0
17641,4257,117642.0,2740.0
17642,4251,117643.0,2765.0
17643,4250,117644.0,2789.0
17644,4159,117645.0,2740.0
17645,4204,117646.0,2790.0
17646,4256,117647.0,2746.0
17647,4257,117648.0,2795.0
17648,4257,117649.0,2790.0
17649,4256,117650.0,2740.0
17650,4257,117651.0,2740.0
17651,4251,117652.0,2790.0
17652,4199,117653.0,2765.0
17653,4205,117654.0,2790.0
17654,4232,117655.0,2740.0
17655,4256,117656.0,2746.0
17656,4158,117657.0,2746.0
17657,4257,117658.0,2765.0
17658,4257,117659.0,2740.0
17659,4158,117660.0,2790.0
17660,4251,117661.0,2790.0
17661,4251,117662.0,2741.0
17662,4256,117663.0,2790.0
17663,4156,117664.0,2790.0
17664,4256,117665.0,2821.0
17665,4205,117666.0,2746.0
17666,4256,117667.0,2767.0
17667,4256,117668.0,2740.0
17668,4205,117669.0,2740.0
17669,4251,117670.0,2741.0
17670,4251,117671.0,2741.0
17671,4257,117672.0,2740.0
17672,4158,117673.0,2741.0
17673,4158,117674.0,2796.0
17674,4231,117675.0,2795.0
17675,4159,117676.0,2747.0
17676,4229,117677.0,2740.0
17677,4257,117678.0,2789.0
17678,4205,117679.0,2741.0
17679,4251,117680.0,2741.0
17680,4256,117681.0,2740.0
17681,4229,117682.0,2740.0
17682,4257,117683.0,2796.0
17683,4257,117684.0,2795.0
17684,4205,117685.0,2746.0
17685,4256,117686.0,2789.0
17686,4257,117687.0,2740.0
17687,4158,117688.0,2741.0
17688,4251,117689.0,2741.0
17689,4230,117690.0,2740.0
17690,4229,117691.0,2740.0
17691,4205,117692.0,2746.0
17692,4181,117693.0,2746.0
17693,4158,117694.0,2746.0
17694,4229,117695.0,2740.0
17695,4159,117696.0,2741.0
17696,4254,117697.0,2740.0
17697,4251,117698.0,2740.0
17698,4257,117699.0,2740.0
17699,4257,117700.0,2740.0
17700,4257,117701.0,2765.0
17701,4257,117702.0,2746.0
17702,4257,117703.0,2796.0
17703,4256,117704.0,2789.0
17704,4257,117705.0,2740.0
17705,4257,117706.0,2740.0
17706,4158,117707.0,2740.0
17707,4251,117708.0,2740.0
17708,4257,117709.0,2740.0
17709,4205,117710.0,2740.0
17710,4282,117711.0,2746.0
17711,4257,117712.0,2771.0
17712,4257,117713.0,2815.0
17713,4281,117714.0,2740.0
17714,4257,117715.0,2740.0
17715,4251,117716.0,2740.0
17716,4250,117717.0,2740.0
17717,4256,117718.0,2740.0
17718,4257,117719.0,2740.0
17719,4281,117720.0,2746.0
17720,4256,117721.0,2771.0
17721,4281,117722.0,2746.0
17722,4231,117723.0,2765.0
17723,4159,117724.0,2741.0
17724,4251,117725.0,2740.0
17725,4251,117726.0,2740.0
17726,4257,117727.0,2740.0
17727,4205,117728.0,2740.0
17728,4281,117729.0,2746.0
17729,4257,117730.0,2746.0
17730,4256,117731.0,2746.0
17731,4281,117732.0,2740.0
17732,4256,117733.0,2740.0
17733,4250,117734.0,2740.0
17734,4251,117735.0,2765.0
17735,4282,117736.0,2740.0
17736,4281,117737.0,2740.0
17737,4257,117738.0,2746.0
17738,4256,117739.0,2746.0
17739,4257,117740.0,2747.0
17740,4159,117741.0,2740.0
17741,4256,117742.0,2740.0
17742,4159,117743.0,2740.0
17743,4250,117744.0,2739.0
17744,4256,117745.0,2740.0
17745,4159,117746.0,2740.0
17746,4257,117747.0,2746.0
17747,4257,117748.0,2746.0
17748,4281,117749.0,2746.0
17749,4257,117750.0,2740.0
17750,4281,117751.0,2740.0
17751,4250,117752.0,2740.0
17752,4250,117753.0,2790.0
17753,4282,117754.0,2765.0
17754,4281,117755.0,2740.0
17755,4257,117756.0,2746.0
17756,4281,117757.0,2746.0
17757,4257,117758.0,2746.0
17758,4159,117759.0,2740.0
17759,4281,117760.0,2740.0
17760,4275,117761.0,2740.0
17761,4251,117762.0,2740.0
17762,4159,117763.0,2740.0
17763,4159,117764.0,2740.0
17764,4257,117765.0,2740.0
17765,4257,117766.0,2745.0
17766,4256,117767.0,2795.0
