index,[2023-01-01 13:17:47.320] Ultrasonic Sensor Data Capture Start,index,[2023-01-01 13:17:47.320] Ultrasonic Sensor Data Capture Start
3,4995,100008,3597
4,5195,100009,3572
5,4947,100010,3564
6,4931,100011,3564
7,4927,100012,3564
8,5228,100013,3564
9,4956,100014,3501
10,4955,100015,3603
11,4955,100016,3603
12,4936,100017,3502
13,4903,100018,3570
14,5203,100019,3570
15,5203,100020,3595
16,5178,100021,3596
17,5127,100022,3602
18,5203,100023,3578
19,5078,100024,3578
20,5178,100025,3603
21,5077,100026,3494
22,5129,100027,3488
23,5079,100028,3495
24,5079,100029,3597
25,5079,100030,3597
26,5079,100031,3596
27,5079,100032,3492
28,4953,100033,3488
29,5179,100034,3502
30,5052,100035,3603
31,5028,100036,3602
32,5197,100037,3603
33,4955,100038,3501
34,5203,100039,3595
35,5077,100040,3595
36,5028,100041,3595
37,5077,100042,3595
38,5203,100043,3603
39,5077,100044,3578
40,5153,100045,3525
41,5154,100046,3603
42,4978,100047,3494
43,5173,100048,3512
44,4979,100049,3564
45,5178,100050,3519
46,5101,100051,3520
47,5228,100052,3496
48,5127,100053,3493
49,5172,100054,3518
50,5228,100055,3551
51,5200,100056,3527
52,5028,100057,3526
53,5221,100058,3603
54,5178,100059,3603
55,5203,100060,3573
56,5228,100061,3597
57,4954,100062,3572
58,5252,100063,3597
59,5178,100064,3572
60,5202,100065,3579
61,5154,100066,3579
62,4979,100067,3578
63,5227,100068,3578
64,5202,100069,3572
65,5202,100070,3597
66,5104,100071,3572
67,5128,100072,3572
68,5227,100073,3572
69,5028,100074,3578
70,5202,100075,3578
71,5203,100076,3578
72,5252,100077,3578
73,5102,100078,3553
74,4979,100079,3597
75,5203,100080,3573
76,4979,100081,3573
77,5197,100082,3597
78,4956,100083,3578
79,5005,100084,3553
80,4903,100085,3579
81,5228,100086,3578
82,4962,100087,3578
83,4879,100088,3572
84,4980,100089,3572
85,4931,100090,3597
86,4902,100091,3572
87,5253,100092,3521
88,4962,100093,3604
89,5076,100094,3502
90,5005,100095,3526
91,5077,100096,3604
92,4979,100097,3597
93,4955,100098,3597
94,4902,100099,3572
95,5179,100100,3597
96,4961,100101,3598
97,5077,100102,3604
98,4980,100103,3578
99,4931,100104,3526
100,4954,100105,3578
101,5203,100106,3572
102,4952,100107,3572
103,4956,100108,3572
104,4931,100109,3573
105,5101,100110,3572
106,5004,100111,3578
107,4986,100112,3578
108,4927,100113,3604
109,5129,100114,3578
110,5178,100115,3573
111,5203,100116,3572
112,5127,100117,3572
113,5228,100118,3598
114,5028,100119,3547
115,5178,100120,3578
116,5102,100121,3579
117,4979,100122,3578
118,5010,100123,3529
119,4903,100124,3549
120,5203,100125,3547
121,5102,100126,3573
122,5005,100127,3573
123,5034,100128,3573
124,5102,100129,3578
125,4955,100130,3579
126,4955,100131,3578
127,4931,100132,3579
128,4930,100133,3572
129,4937,100134,3573
130,4903,100135,3572
131,5228,100136,3572
132,5127,100137,3572
133,4980,100138,3579
134,4957,100139,3578
135,4927,100140,3579
136,5228,100141,3578
137,4951,100142,3598
138,5203,100143,3572
139,5029,100144,3572
140,5053,100145,3597
141,5203,100146,3598
142,5028,100147,3603
143,5178,100148,3578
144,5102,100149,3578
145,5203,100150,3579
146,5077,100151,3578
147,4979,100152,3572
148,5203,100153,3572
149,4979,100154,3597
150,5147,100155,3597
151,5179,100156,3598
152,4961,100157,3603
153,4902,100158,3502
154,5228,100159,3526
155,4956,100160,3604
156,4979,100161,3598
157,5228,100162,3598
158,4951,100163,3597
159,5204,100164,3597
160,5077,100165,3572
161,4979,100166,3604
162,5203,100167,3526
163,5004,100168,3604
