index,[2023-01-12 11:18:21.098] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 11:18:21.098] Ultrasonic Sensor Data Capture Start
3,4195,100008,4001
4,4095,100009,5684
5,4196,100010,3977
6,4070,100011,3977
7,4218,100012,5801
8,9201,100013,4011
9,4253,100014,3950
10,4094,100015,5676
11,4220,100016,4027
12,4144,100017,5756
13,4240,100018,3978
14,4070,100019,5758
15,4213,100020,4010
16,4070,100021,3886
17,4120,100022,3978
18,4071,100023,9115
19,4221,100024,4034
20,4095,100025,5741
21,4197,100026,3985
22,4095,100027,5747
23,4070,100028,4009
24,4221,100029,5716
25,4070,100030,4010
26,4221,100031,5717
27,4095,100032,4010
28,4071,100033,5717
29,4046,100034,4009
30,4270,100035,5691
31,4119,100036,4010
32,4238,100037,4103
33,4120,100038,5683
34,4190,100039,3978
35,4070,100040,3937
36,4214,100041,3851
37,4120,100042,9096
38,4246,100043,4010
39,4071,100044,5691
40,4270,100045,4009
41,4071,100046,5722
42,4046,100047,4009
43,4245,100048,5716
44,9285,100049,4009
45,4096,100050,5716
46,4046,100051,4010
47,4196,100052,5742
48,4071,100053,4010
49,4071,100054,5717
50,4046,100055,4016
51,4213,100056,4104
52,4095,100057,4079
53,4246,100058,3950
54,9186,100059,5676
55,4095,100060,4003
56,4054,100061,5707
57,4070,100062,4003
58,4221,100063,5574
59,9278,100064,4003
60,4095,100065,5583
61,4195,100066,4027
62,4119,100067,3925
63,4213,100068,5659
64,4245,100069,4128
65,4070,100070,3812
66,4070,100071,3876
67,4095,100072,5785
68,4221,100073,4002
69,4095,100074,3956
70,4263,100075,4156
71,4070,100076,4080
72,4121,100077,5683
73,4172,100078,4027
74,4190,100079,5732
75,4071,100080,4003
76,4189,100081,5700
77,4163,100082,4003
78,4119,100083,3978
79,4221,100084,3979
80,4070,100085,4157
81,4221,100086,3950
82,9044,100087,5659
83,4171,100088,4027
84,4221,100089,5707
85,4070,100090,4002
86,4070,100091,5676
87,4196,100092,3978
88,4046,100093,5658
89,4196,100094,4098
90,4323,100095,3929
91,4071,100096,5675
92,9038,100097,3977
93,4095,100098,5707
94,4070,100099,4102
95,4046,100100,5659
96,4172,100101,3985
97,4238,100102,4079
98,4070,100103,5651
99,4147,100104,3978
100,9013,100105,5700
101,4195,100106,4002
102,4070,100107,5659
103,4070,100108,3978
104,4196,100109,3879
105,4220,100110,4107
106,4070,100111,4005
107,4122,100112,5683
108,9062,100113,4103
109,4196,100114,5658
110,4070,100115,4026
111,4221,100116,5650
112,4070,100117,3977
