index,[2023-01-11 22:33:56.252] Ultrasonic Sensor Data Capture Start,index,[2023-01-11 22:33:56.252] Ultrasonic Sensor Data Capture Start
3,7268,100008,3998
4,7251,100009,4042
5,7276,100010,4018
6,7251,100011,3949
7,7251,100012,4067
8,7276,100013,3946
9,7269,100014,3941
10,7252,100015,3965
11,7252,100016,4043
12,7252,100017,3993
13,7275,100018,4050
14,7269,100019,4042
15,7351,100020,4042
16,7352,100021,4025
17,7276,100022,4017
18,7352,100023,4042
19,7245,100024,3941
20,7252,100025,4067
21,7351,100026,3941
22,7345,100027,3969
23,7275,100028,3994
24,7351,100029,3965
25,7252,100030,4018
26,7299,100031,3993
27,7269,100032,4042
28,7276,100033,4017
29,7351,100034,3968
30,7251,100035,3993
31,7252,100036,4066
32,7251,100037,3966
33,7252,100038,3941
34,7270,100039,4001
35,7276,100040,4168
36,7276,100041,4042
37,7251,100042,4169
38,7275,100043,7289
39,7270,100044,4068
40,7352,100045,4042
41,7251,100046,3966
42,7352,100047,4050
43,7351,100048,4042
44,7345,100049,4042
45,7352,100050,4007
46,7252,100051,4143
47,7270,100052,4094
48,7251,100053,4017
49,7252,100054,3992
50,7351,100055,4042
51,7351,100056,4025
52,7269,100057,4023
53,7352,100058,4017
54,7275,100059,3992
55,7276,100060,4119
56,7275,100061,4094
57,7269,100062,3968
58,7300,100063,4018
59,7276,100064,4018
60,7276,100065,4042
61,7251,100066,4042
62,7253,100067,4042
63,7327,100068,4018
64,7276,100069,3982
65,7275,100070,4093
66,7252,100071,4018
67,7276,100072,4049
68,7252,100073,4042
69,7269,100074,3993
70,7276,100075,3968
71,7252,100076,4042
72,7276,100077,4017
73,7252,100078,3993
74,7276,100079,4042
75,7276,100080,4043
76,7269,100081,3968
77,7276,100082,4067
78,7352,100083,4042
79,7275,100084,3993
80,7276,100085,4026
81,7272,100086,4042
82,7352,100087,4041
83,7275,100088,4017
84,7270,100089,4042
85,7352,100090,4018
86,7352,100091,4017
87,7352,100092,4143
88,7351,100093,7264
89,7276,100094,4017
90,7352,100095,4018
91,7275,100096,4042
92,7321,100097,4000
93,7352,100098,4017
94,7276,100099,3992
95,7276,100100,4017
96,7252,100101,4016
97,7346,100102,4094
98,7251,100103,4094
99,7300,100104,4069
100,7276,100105,4069
101,7276,100106,4094
102,7270,100107,4094
103,7353,100108,4094
104,7352,100109,4094
105,7246,100110,4094
106,7276,100111,4094
107,7276,100112,4069
108,7352,100113,4069
109,7327,100114,4069
110,7270,100115,4094
111,7252,100116,4094
112,7352,100117,4094
113,7251,100118,4118
114,7252,100119,4094
115,7270,100120,4119
116,7352,100121,4093
117,7326,100122,4094
118,7352,100123,4119
119,7300,100124,4144
120,7345,100125,4094
121,7254,100126,4094
122,7276,100127,4119
123,7276,100128,4119
124,7275,100129,4094
125,7270,100130,4094
126,7275,100131,4094
127,7352,100132,4093
128,7253,100133,4119
129,7251,100134,4094
130,7246,100135,4094
131,7276,100136,4094
132,7351,100137,4094
133,7275,100138,4069
134,7352,100139,4069
135,7270,100140,4069
136,7352,100141,4069
137,7276,100142,4069
138,7270,100143,4093
139,7276,100144,4088
140,7276,100145,4069
141,7277,100146,3993
142,7252,100147,3993
143,7251,100148,4119
144,7252,100149,4119
145,7270,100150,4119
146,7353,100151,4094
147,7276,100152,4094
148,7276,100153,4063
149,7276,100154,4094
150,7346,100155,4017
151,7253,100156,3992
152,7352,100157,4070
153,7253,100158,4069
154,7327,100159,4094
155,7294,100160,4119
156,7276,100161,4119
157,7276,100162,4138
158,7352,100163,4119
159,7352,100164,4017
160,7352,100165,4018
161,7352,100166,4119
162,7251,100167,4119
163,7270,100168,4094
164,7353,100169,4095
165,7275,100170,4094
166,7346,100171,4069
167,7352,100172,4069
168,7276,100173,4094
169,7352,100174,4094
170,7277,100175,4094
171,7270,100176,4119
172,7277,100177,4119
173,7252,100178,4144
174,7252,100179,4094
175,7252,100180,4069
176,7252,100181,4095
177,7252,100182,4094
178,7270,100183,4119
179,7277,100184,4094
180,7276,100185,4119
181,7353,100186,4094
182,7252,100187,4119
183,7294,100188,4119
184,7300,100189,4138
185,7276,100190,4094
186,7277,100191,4094
187,7252,100192,4094
188,7270,100193,4094
189,7277,100194,4094
190,7276,100195,4094
191,7352,100196,4119
192,7252,100197,4095
193,7346,100198,4119
194,7352,100199,4119
195,7352,100200,4119
196,7270,100201,4119
197,7276,100202,4094
198,7327,100203,4118
