index,[2023-01-05 21:41:36.641] Ultrasonic Sensor Data Capture Start,index,[2023-01-05 21:41:36.641] Ultrasonic Sensor Data Capture Start
3.0,2591.0,100001,5906
4.0,2591.0,100002,5907
5.0,2591.0,100003,5833
6.0,2583.0,100004,5907
7.0,2583.0,100005,5914
8.0,2583.0,100006,5833
9.0,2582.0,100007,5907
10.0,2559.0,100008,5907
11.0,2591.0,100009,5908
12.0,2667.0,100010,5862
13.0,2640.0,100011,5831
14.0,2667.0,100012,5908
15.0,2615.0,100013,5908
16.0,2616.0,100014,5913
17.0,2590.0,100015,5907
18.0,2562.0,100016,5833
19.0,2582.0,100017,5858
20.0,2558.0,100018,5857
21.0,2582.0,100019,5913
22.0,2559.0,100020,5907
23.0,2591.0,100021,5834
24.0,2667.0,100022,5857
25.0,2667.0,100023,5864
26.0,2667.0,100024,5908
27.0,2591.0,100025,5908
28.0,2615.0,100026,5834
29.0,2566.0,100027,5834
30.0,2591.0,100028,5840
31.0,2597.0,100029,5882
32.0,2572.0,100030,5833
33.0,2597.0,100031,5834
34.0,2597.0,100032,5833
35.0,2590.0,100033,5833
36.0,2590.0,100034,5863
37.0,2590.0,100035,5833
38.0,2591.0,100036,5833
39.0,2590.0,100037,5857
40.0,2597.0,100038,5858
41.0,2597.0,100039,5888
42.0,2597.0,100040,5833
43.0,2573.0,100041,5832
44.0,2591.0,100042,5833
45.0,2591.0,100043,5857
46.0,2590.0,100044,5864
47.0,2591.0,100045,5833
48.0,2591.0,100046,5907
49.0,2596.0,100047,5856
50.0,2573.0,100048,5857
51.0,2597.0,100049,5863
52.0,2597.0,100050,5833
53.0,2590.0,100051,5833
54.0,2642.0,100052,5857
55.0,2642.0,100053,5858
56.0,2642.0,100054,5913
57.0,2642.0,100055,5834
58.0,2597.0,100056,5833
59.0,2597.0,100057,5857
60.0,2597.0,100058,5858
61.0,2597.0,100059,5864
62.0,2590.0,100060,5839
63.0,2590.0,100061,5908
64.0,2591.0,100062,5908
65.0,2590.0,100063,5908
66.0,2590.0,100064,5913
67.0,2591.0,100065,5855
68.0,2597.0,100066,5908
69.0,2572.0,100067,5834
70.0,2573.0,100068,5840
71.0,2596.0,100069,5839
72.0,2591.0,100070,5906
73.0,2591.0,100071,5907
74.0,2591.0,100072,5858
75.0,2591.0,100073,5913
76.0,2591.0,100074,5833
77.0,2597.0,100075,5833
78.0,2597.0,100076,5834
79.0,2596.0,100077,5833
80.0,2614.0,100078,5840
81.0,2567.0,100079,5838
82.0,2567.0,100080,5881
83.0,2591.0,100081,5833
84.0,2591.0,100082,5858
85.0,2591.0,100083,5857
86.0,2597.0,100084,5863
87.0,2597.0,100085,5833
88.0,2597.0,100086,5833
89.0,2597.0,100087,5833
90.0,2591.0,100088,5857
91.0,2567.0,100089,5863
92.0,2591.0,100090,5833
93.0,2591.0,100091,5833
94.0,2590.0,100092,5857
95.0,2597.0,100093,5858
96.0,2597.0,100094,5864
97.0,2596.0,100095,5839
98.0,2597.0,100096,5907
99.0,2590.0,100097,5833
100.0,2591.0,100098,5833
101.0,2590.0,100099,5913
102.0,2591.0,100100,5907
103.0,2590.0,100101,5833
104.0,2597.0,100102,5857
105.0,2597.0,100103,5857
106.0,2597.0,100104,5864
107.0,2596.0,100105,5832
108.0,2591.0,100106,5833
109.0,2591.0,100107,5857
110.0,2591.0,100108,5858
111.0,2591.0,100109,5913
112.0,2591.0,100110,5858
113.0,2597.0,100111,5833
114.0,2597.0,100112,5834
115.0,2597.0,100113,5834
116.0,2597.0,100114,5834
117.0,2567.0,100115,5914
118.0,2642.0,100116,5908
119.0,2615.0,100117,5907
120.0,2642.0,100118,5882
121.0,2643.0,100119,5840
122.0,2596.0,100120,5908
123.0,2597.0,100121,5908
124.0,2597.0,100122,5834
125.0,2596.0,100123,5834
126.0,2591.0,100124,5840
127.0,2591.0,100125,5907
128.0,2591.0,100126,5907
129.0,2591.0,100127,5908
130.0,2591.0,100128,5840
131.0,2568.0,100129,5856
132.0,2597.0,100130,5907
133.0,2596.0,100131,5882
134.0,2597.0,100132,5907
135.0,2596.0,100133,5840
136.0,2591.0,100134,5907
137.0,2591.0,100135,5907
138.0,2590.0,100136,5907
139.0,2591.0,100137,5840
140.0,2590.0,100138,5907
141.0,2596.0,100139,5833
142.0,2597.0,100140,5834
143.0,2621.0,100141,5908
144.0,2596.0,100142,5913
145.0,2591.0,100143,5833
146.0,2590.0,100144,5857
147.0,2591.0,100145,5858
148.0,2590.0,100146,5907
149.0,2591.0,100147,5908
150.0,2597.0,100148,5833
151.0,2597.0,100149,5857
152.0,2597.0,100150,5858
153.0,2597.0,100151,5863
154.0,2590.0,100152,5839
155.0,2591.0,100153,5833
156.0,2591.0,100154,5907
157.0,2591.0,100155,5834
158.0,2591.0,100156,5907
159.0,2596.0,100157,5856
160.0,2597.0,100158,5908
161.0,2596.0,100159,5858
162.0,2644.0,100160,5834
163.0,2642.0,100161,5839
164.0,2642.0,100162,5907
165.0,2642.0,100163,5908
166.0,2590.0,100164,5883
167.0,2591.0,100165,5858
168.0,2597.0,100166,5840
169.0,2597.0,100167,5857
170.0,2596.0,100168,5907
171.0,2596.0,100169,5858
172.0,2591.0,100170,5858
173.0,2591.0,100171,5840
174.0,2590.0,100172,5882
175.0,2591.0,100173,5834
176.0,2591.0,100174,5933
177.0,2597.0,100175,5914
178.0,2596.0,100176,5907
179.0,2597.0,100177,5907
180.0,2597.0,100178,5858
181.0,2591.0,100179,5858
182.0,2591.0,100180,5839
183.0,2591.0,100181,5856
184.0,2591.0,100182,5908
185.0,2590.0,100183,5858
186.0,2597.0,100184,5857
187.0,2597.0,100185,5839
188.0,2597.0,100186,5907
189.0,2597.0,100187,5833
190.0,2591.0,100188,5858
191.0,2591.0,100189,5908
192.0,2591.0,100190,5908
193.0,2591.0,100191,5833
194.0,2590.0,100192,5834
195.0,2592.0,100193,5834
196.0,2597.0,100194,5913
197.0,2597.0,100195,5907
198.0,2597.0,100196,5834
199.0,2596.0,100197,5857
200.0,2591.0,100198,5834
201.0,2567.0,100199,5840
202.0,2591.0,100200,5839
203.0,2592.0,100201,5907
204.0,2591.0,100202,5833
205.0,2597.0,100203,5857
206.0,2572.0,100204,5864
207.0,2597.0,100205,5858
208.0,2597.0,100206,5907
209.0,2591.0,100207,5907
210.0,2591.0,100208,5858
211.0,2591.0,100209,5864
212.0,2591.0,100210,5833
213.0,2591.0,100211,5834
214.0,2649.0,100212,5834
215.0,2597.0,100213,5834
216.0,2596.0,100214,5841
217.0,2596.0,100215,5839
218.0,2591.0,100216,5882
219.0,2590.0,100217,5882
220.0,2591.0,100218,5857
221.0,2591.0,100219,5914
222.0,2591.0,100220,5908
223.0,2597.0,100221,5834
224.0,2597.0,100222,5858
225.0,2597.0,100223,5834
226.0,2596.0,100224,5864
227.0,2591.0,100225,5882
228.0,2591.0,100226,5833
229.0,2591.0,100227,5858
230.0,2591.0,100228,5858
231.0,2591.0,100229,5864
232.0,2596.0,100230,5908
233.0,2597.0,100231,5834
234.0,2597.0,100232,5834
235.0,2597.0,100233,5834
236.0,2643.0,100234,5863
237.0,2591.0,100235,5835
238.0,2591.0,100236,5883
239.0,2592.0,100237,5857
240.0,2591.0,100238,5858
241.0,2597.0,100239,5914
242.0,2597.0,100240,5908
243.0,2597.0,100241,5833
244.0,2597.0,100242,5833
245.0,2591.0,100243,5858
246.0,2591.0,100244,5864
247.0,2591.0,100245,5833
248.0,2590.0,100246,5834
249.0,2591.0,100247,5834
250.0,2597.0,100248,5833
251.0,2597.0,100249,5858
252.0,2597.0,100250,5839
253.0,2597.0,100251,5833
254.0,2591.0,100252,5833
255.0,2591.0,100253,5833
256.0,2591.0,100254,5834
257.0,2591.0,100255,5840
258.0,2591.0,100256,5908
259.0,2592.0,100257,5907
260.0,2596.0,100258,5834
261.0,2597.0,100259,5908
262.0,2597.0,100260,5840
263.0,2596.0,100261,5908
264.0,2590.0,100262,5908
265.0,2591.0,100263,5858
266.0,2591.0,100264,5840
267.0,2590.0,100265,5908
268.0,2591.0,100266,5908
269.0,2597.0,100267,5834
270.0,2597.0,100268,5834
271.0,2597.0,100269,5914
272.0,2597.0,100270,5856
273.0,2591.0,100271,5834
274.0,2591.0,100272,5834
275.0,2591.0,100273,5833
276.0,2590.0,100274,5864
277.0,2643.0,100275,5837
278.0,2597.0,100276,5882
279.0,2596.0,100277,5834
280.0,2597.0,100278,5908
281.0,2597.0,100279,5914
282.0,2590.0,100280,5833
283.0,2591.0,100281,5833
284.0,2590.0,100282,5834
285.0,2590.0,100283,5857
286.0,2591.0,100284,5840
287.0,2596.0,100285,5908
288.0,2597.0,100286,5907
289.0,2597.0,100287,5834
290.0,2597.0,100288,5834
291.0,2591.0,100289,5840
292.0,2591.0,100290,5907
293.0,2591.0,100291,5809
294.0,2591.0,100292,5834
295.0,2591.0,100293,5834
296.0,2597.0,100294,5833
297.0,2597.0,100295,5840
298.0,2596.0,100296,5833
299.0,2596.0,100297,5833
300.0,2590.0,100298,5834
301.0,2590.0,100299,5834
302.0,2591.0,100300,5840
303.0,2591.0,100301,5856
304.0,2590.0,100302,5908
305.0,2597.0,100303,5835
306.0,2597.0,100304,5834
307.0,2597.0,100305,5840
308.0,2597.0,100306,5908
309.0,2642.0,100307,5883
310.0,2590.0,100308,5833
311.0,2591.0,100309,5858
312.0,2590.0,100310,5840
313.0,2590.0,100311,5883
314.0,2596.0,100312,5908
315.0,2597.0,100313,5835
316.0,2597.0,100314,5908
317.0,2597.0,100315,5914
318.0,2591.0,100316,5907
319.0,2590.0,100317,5834
320.0,2590.0,100318,5834
321.0,2590.0,100319,5833
322.0,2590.0,100320,5840
323.0,2592.0,100321,5908
324.0,2597.0,100322,5882
325.0,2597.0,100323,5858
326.0,2597.0,100324,5858
327.0,2596.0,100325,5889
328.0,2591.0,100326,5882
329.0,2591.0,100327,5908
330.0,2591.0,100328,5834
331.0,2590.0,100329,5840
332.0,2591.0,100330,5908
333.0,2597.0,100331,5809
334.0,2597.0,100332,5909
335.0,2597.0,100333,5834
336.0,2597.0,100334,5840
337.0,2591.0,100335,5908
338.0,2591.0,100336,5908
339.0,2591.0,100337,5834
340.0,2591.0,100338,5834
341.0,2590.0,100339,5840
342.0,2648.0,100340,5908
343.0,2648.0,100341,5908
344.0,2649.0,100342,5834
345.0,2642.0,100343,5834
346.0,2642.0,100344,5914
347.0,2643.0,100345,5908
348.0,2590.0,100346,5907
349.0,2590.0,100347,5834
350.0,2591.0,100348,5840
351.0,2597.0,100349,5882
352.0,2649.0,100350,5883
353.0,2596.0,100351,5858
354.0,2597.0,100352,5834
355.0,2591.0,100353,5864
356.0,2591.0,100354,5907
357.0,2590.0,100355,5810
358.0,2591.0,100356,5834
359.0,2591.0,100357,5833
360.0,2597.0,100358,5834
361.0,2596.0,100359,5840
362.0,2597.0,100360,5883
363.0,2597.0,100361,5883
364.0,2591.0,100362,5858
365.0,2643.0,100363,5834
366.0,2591.0,100364,5840
367.0,2591.0,100365,5883
368.0,2591.0,100366,5908
369.0,2597.0,100367,5909
370.0,2597.0,100368,5839
371.0,2597.0,100369,5858
372.0,2597.0,100370,5833
373.0,2591.0,100371,5858
374.0,2590.0,100372,5858
375.0,2590.0,100373,5840
376.0,2591.0,100374,5864
377.0,2591.0,100375,5907
378.0,2597.0,100376,5908
379.0,2597.0,100377,5834
380.0,2597.0,100378,5864
381.0,2597.0,100379,5908
382.0,2591.0,100380,5883
383.0,2590.0,100381,5835
384.0,2590.0,100382,5834
385.0,2590.0,100383,5840
386.0,2591.0,100384,5908
387.0,2592.0,100385,5908
388.0,2596.0,100386,5908
389.0,2597.0,100387,5840
390.0,2648.0,100388,5886
391.0,2596.0,100389,5882
392.0,2590.0,100390,5834
393.0,2591.0,100391,5833
394.0,2591.0,100392,5834
395.0,2590.0,100393,5840
396.0,2591.0,100394,5883
397.0,2597.0,100395,5882
398.0,2597.0,100396,5858
399.0,2597.0,100397,5834
400.0,2597.0,100398,5840
401.0,2591.0,100399,5908
402.0,2591.0,100400,5833
403.0,2590.0,100401,5833
404.0,2591.0,100402,5857
405.0,2591.0,100403,5864
406.0,2597.0,100404,5834
407.0,2648.0,100405,5907
408.0,2649.0,100406,5834
409.0,2597.0,100407,5908
410.0,2591.0,100408,5907
411.0,2591.0,100409,5908
412.0,2591.0,100410,5834
413.0,2591.0,100411,5834
414.0,2591.0,100412,5914
415.0,2597.0,100413,5907
416.0,2597.0,100414,5810
417.0,2596.0,100415,5908
418.0,2621.0,100416,5834
419.0,2591.0,100417,5840
420.0,2591.0,100418,5882
421.0,2615.0,100419,5833
422.0,2615.0,100420,5833
423.0,2590.0,100421,5835
424.0,2597.0,100422,5914
425.0,2597.0,100423,5908
426.0,2596.0,100424,5883
427.0,2597.0,100425,5858
428.0,2591.0,100426,5835
429.0,2591.0,100427,5839
430.0,2590.0,100428,5809
431.0,2591.0,100429,5858
432.0,2591.0,100430,5834
433.0,2597.0,100431,5834
434.0,2597.0,100432,5840
435.0,2597.0,100433,5888
436.0,2597.0,100434,5907
437.0,2590.0,100435,5834
438.0,2591.0,100436,5834
439.0,2591.0,100437,5914
440.0,2591.0,100438,5908
441.0,2591.0,100439,5908
442.0,2597.0,100440,5834
443.0,2620.0,100441,5834
444.0,2597.0,100442,5914
445.0,2597.0,100443,5832
446.0,2590.0,100444,5883
447.0,2591.0,100445,5834
448.0,2591.0,100446,5834
449.0,2590.0,100447,5840
450.0,2591.0,100448,5882
451.0,2592.0,100449,5809
452.0,2597.0,100450,5834
453.0,2597.0,100451,5834
454.0,2597.0,100452,5841
455.0,2596.0,100453,5908
456.0,2590.0,100454,5908
457.0,2591.0,100455,5835
458.0,2590.0,100456,5833
459.0,2642.0,100457,5840
460.0,2590.0,100458,5882
461.0,2621.0,100459,5858
462.0,2597.0,100460,5834
463.0,2621.0,100461,5834
464.0,2597.0,100462,5833
465.0,2591.0,100463,5840
466.0,2590.0,100464,5833
467.0,2591.0,100465,5883
468.0,2591.0,100466,5833
469.0,2591.0,100467,5858
470.0,2597.0,100468,5864
471.0,2597.0,100469,5883
472.0,2597.0,100470,5834
473.0,2597.0,100471,5834
474.0,2591.0,100472,5834
475.0,2592.0,100473,5889
476.0,2591.0,100474,5907
477.0,2591.0,100475,5834
478.0,2590.0,100476,5833
479.0,2596.0,100477,5834
480.0,2597.0,100478,5840
