index,[2023-01-03 20:21:59.337] Ultrasonic Sensor Data Capture Start,index,[2023-01-03 20:21:59.337] Ultrasonic Sensor Data Capture Start
3,1328,100008,1325
4,1330,100009,1311
5,1363,100010,1325
6,1362,100011,1325
7,1356,100012,1317
8,1348,100013,1319
9,1335,100014,1325
10,1362,100015,1317
11,1321,100016,1319
12,1328,100017,1320
13,1363,100018,1317
14,1354,100019,1324
15,1356,100020,1318
16,1356,100021,1317
17,1354,100022,1324
18,1354,100023,1325
19,1362,100024,1311
20,1356,100025,1325
21,1328,100026,1325
22,1335,100027,1325
23,1362,100028,1325
24,1338,100029,1324
25,1335,100030,1325
26,1334,100031,1319
27,1362,100032,1319
28,1328,100033,1319
29,1328,100034,1325
30,1329,100035,1325
31,1362,100036,1324
32,1363,100037,1325
33,1334,100038,1325
34,1334,100039,1324
35,1334,100040,1320
36,1334,100041,1319
37,1328,100042,1318
38,1356,100043,1325
39,1356,100044,1325
40,1335,100045,1324
41,1362,100046,1325
42,1335,100047,1325
43,1362,100048,1324
44,1363,100049,1324
45,1338,100050,1319
46,1356,100051,1318
47,1328,100052,1325
48,1356,100053,1325
49,1363,100054,1325
50,1334,100055,1325
51,1363,100056,1325
52,1362,100057,1324
53,1335,100058,1325
54,1335,100059,1319
55,1329,100060,1319
56,1328,100061,1319
57,1329,100062,1325
58,1362,100063,1325
59,1362,100064,1325
60,1362,100065,1325
61,1334,100066,1325
62,1335,100067,1325
63,1362,100068,1318
64,1334,100069,1319
65,1356,100070,1318
66,1332,100071,1324
67,1360,100072,1324
68,1337,100073,1325
69,1338,100074,1324
70,1335,100075,1325
71,1363,100076,1325
72,1362,100077,1318
73,1359,100078,1318
74,1328,100079,1319
75,1329,100080,1325
76,1328,100081,1325
77,1362,100082,1324
78,1337,100083,1324
79,1338,100084,1324
80,1362,100085,1325
81,1338,100086,1318
82,1337,100087,1318
83,1331,100088,1319
84,1331,100089,1324
85,1332,100090,1325
86,1337,100091,1324
87,1338,100092,1325
88,1335,100093,1325
89,1338,100094,1325
90,1338,100095,1319
91,1337,100096,1318
92,1356,100097,1319
93,1329,100098,1324
94,1329,100099,1325
95,1335,100100,1325
96,1362,100101,1325
97,1335,100102,1324
98,1362,100103,1324
99,1338,100104,1320
100,1338,100105,1318
101,1329,100106,1318
102,1329,100107,1324
103,1356,100108,1325
104,1363,100109,1324
105,1363,100110,1324
106,1338,100111,1325
107,1337,100112,1325
108,1362,100113,1324
109,1362,100114,1318
110,1328,100115,1318
111,1331,100116,1325
112,1356,100117,1324
113,1338,100118,1324
114,1362,100119,1324
115,1335,100120,1325
116,1334,100121,1324
117,1334,100122,1325
118,1335,100123,1318
119,1328,100124,1319
120,1328,100125,1319
121,1328,100126,1325
122,1335,100127,1325
123,1335,100128,1324
124,1334,100129,1325
125,1362,100130,1325
126,1362,100131,1325
127,1363,100132,1318
128,1357,100133,1319
129,1356,100134,1318
130,1356,100135,1325
131,1333,100136,1324
132,1334,100137,1325
133,1362,100138,1324
134,1335,100139,1324
135,1362,100140,1325
136,1334,100141,1318
137,1359,100142,1319
138,1332,100143,1319
139,1356,100144,1324
140,1329,100145,1325
141,1362,100146,1325
142,1362,100147,1324
143,1338,100148,1325
144,1335,100149,1325
145,1362,100150,1318
146,1362,100151,1319
147,1328,100152,1318
148,1329,100153,1325
149,1356,100154,1325
150,1334,100155,1325
151,1362,100156,1325
152,1362,100157,1325
153,1334,100158,1325
154,1335,100159,1319
155,1334,100160,1318
156,1357,100161,1319
157,1356,100162,1325
158,1329,100163,1325
159,1334,100164,1325
160,1362,100165,1325
161,1362,100166,1325
162,1334,100167,1325
163,1363,100168,1320
164,1335,100169,1319
165,1357,100170,1319
166,1356,100171,1325
167,1328,100172,1325
168,1363,100173,1325
169,1335,100174,1325
170,1334,100175,1324
171,1362,100176,1324
172,1362,100177,1324
173,1362,100178,1318
174,1329,100179,1319
175,1329,100180,1324
176,1328,100181,1324
177,1362,100182,1324
178,1362,100183,1325
179,1335,100184,1325
180,1334,100185,1325
181,1362,100186,1324
182,1334,100187,1319
183,1356,100188,1318
184,1328,100189,1318
185,1329,100190,1325
186,1335,100191,1325
187,1335,100192,1325
188,1335,100193,1325
189,1362,100194,1325
190,1362,100195,1325
191,1362,100196,1319
192,1357,100197,1319
193,1356,100198,1318
194,1356,100199,1325
195,1359,100200,1325
196,1334,100201,1325
197,1335,100202,1325
198,1335,100203,1324
199,1335,100204,1325
200,1362,100205,1318
201,1334,100206,1318
202,1356,100207,1318
203,1356,100208,1325
204,1328,100209,1325
205,1334,100210,1324
206,1335,100211,1325
207,1335,100212,1325
208,1334,100213,1325
209,1335,100214,1318
210,1335,100215,1319
211,1328,100216,1319
212,1328,100217,1325
213,1328,100218,1324
214,1362,100219,1324
215,1363,100220,1325
216,1334,100221,1324
217,1362,100222,1324
218,1334,100223,1318
219,1362,100224,1318
220,1329,100225,1318
221,1328,100226,1324
222,1356,100227,1325
223,1362,100228,1324
224,1334,100229,1325
225,1334,100230,1324
226,1334,100231,1324
227,1335,100232,1321
228,1335,100233,1318
229,1328,100234,1318
230,1328,100235,1324
231,1328,100236,1324
232,1334,100237,1325
233,1334,100238,1324
234,1335,100239,1324
235,1335,100240,1325
236,1334,100241,1325
237,1334,100242,1319
238,1328,100243,1319
239,1328,100244,1325
240,1328,100245,1325
241,1334,100246,1325
242,1335,100247,1325
243,1334,100248,1324
244,1334,100249,1325
245,1335,100250,1325
246,1335,100251,1318
247,1329,100252,1318
248,1329,100253,1319
249,1328,100254,1324
250,1334,100255,1325
251,1335,100256,1324
252,1334,100257,1325
253,1362,100258,1325
254,1335,100259,1324
255,1334,100260,1318
256,1337,100261,1318
257,1332,100262,1318
258,1328,100263,1325
259,1332,100264,1324
260,1334,100265,1325
261,1362,100266,1325
262,1335,100267,1325
263,1335,100268,1325
264,1334,100269,1318
265,1335,100270,1318
266,1329,100271,1318
267,1329,100272,1324
268,1328,100273,1324
269,1335,100274,1324
270,1334,100275,1324
271,1338,100276,1325
272,1334,100277,1325
273,1334,100278,1318
274,1335,100279,1318
275,1328,100280,1318
276,1328,100281,1324
277,1356,100282,1325
278,1338,100283,1324
279,1362,100284,1324
280,1338,100285,1325
281,1338,100286,1324
282,1362,100287,1318
283,1362,100288,1318
284,1328,100289,1318
285,1356,100290,1325
286,1357,100291,1325
287,1338,100292,1325
288,1362,100293,1325
289,1362,100294,1325
290,1362,100295,1324
291,1362,100296,1320
292,1338,100297,1318
293,1328,100298,1318
294,1328,100299,1324
295,1356,100300,1324
296,1335,100301,1324
297,1335,100302,1324
298,1363,100303,1325
299,1363,100304,1325
300,1335,100305,1325
301,1362,100306,1318
302,1356,100307,1318
303,1329,100308,1324
304,1329,100309,1325
305,1335,100310,1324
306,1334,100311,1324
307,1363,100312,1324
308,1334,100313,1324
309,1334,100314,1325
310,1335,100315,1318
311,1329,100316,1318
312,1329,100317,1319
313,1328,100318,1325
314,1334,100319,1324
315,1362,100320,1325
316,1335,100321,1325
317,1362,100322,1325
318,1334,100323,1324
319,1335,100324,1318
320,1334,100325,1319
321,1329,100326,1318
322,1356,100327,1324
323,1359,100328,1324
324,1337,100329,1325
325,1334,100330,1325
326,1334,100331,1324
327,1335,100332,1325
328,1335,100333,1319
329,1335,100334,1319
330,1329,100335,1318
331,1356,100336,1324
332,1328,100337,1324
333,1335,100338,1324
334,1334,100339,1324
335,1334,100340,1324
336,1335,100341,1324
337,1335,100342,1318
338,1334,100343,1318
339,1356,100344,1318
340,1328,100345,1325
341,1328,100346,1324
342,1362,100347,1325
343,1335,100348,1324
344,1334,100349,1324
345,1334,100350,1325
346,1335,100351,1319
347,1334,100352,1318
348,1328,100353,1319
349,1329,100354,1324
350,1328,100355,1324
351,1334,100356,1325
352,1335,100357,1324
353,1335,100358,1324
354,1335,100359,1324
355,1334,100360,1321
356,1334,100361,1319
357,1328,100362,1318
358,1328,100363,1325
359,1328,100364,1325
360,1334,100365,1325
361,1334,100366,1325
362,1334,100367,1325
363,1335,100368,1325
364,1335,100369,1325
365,1334,100370,1319
366,1328,100371,1319
367,1356,100372,1324
368,1329,100373,1324
369,1335,100374,1324
370,1362,100375,1325
371,1362,100376,1325
372,1334,100377,1325
373,1334,100378,1324
374,1335,100379,1319
375,1356,100380,1318
376,1356,100381,1318
377,1329,100382,1324
378,1334,100383,1324
379,1335,100384,1325
380,1334,100385,1324
381,1335,100386,1325
382,1334,100387,1325
383,1334,100388,1318
384,1334,100389,1318
385,1328,100390,1318
386,1328,100391,1325
387,1332,100392,1325
388,1334,100393,1325
389,1335,100394,1325
390,1334,100395,1325
391,1335,100396,1325
392,1334,100397,1319
393,1335,100398,1318
394,1329,100399,1319
395,1329,100400,1325
396,1329,100401,1324
397,1335,100402,1325
398,1335,100403,1325
399,1335,100404,1324
400,1335,100405,1325
401,1335,100406,1319
402,1335,100407,1319
403,1328,100408,1319
404,1328,100409,1325
405,1328,100410,1324
406,1334,100411,1324
407,1335,100412,1325
408,1334,100413,1325
409,1334,100414,1324
410,1334,100415,1318
411,1334,100416,1318
412,1329,100417,1319
413,1328,100418,1325
414,1328,100419,1325
415,1334,100420,1325
416,1335,100421,1325
417,1335,100422,1325
418,1334,100423,1324
419,1334,100424,1320
420,1334,100425,1318
421,1329,100426,1318
422,1328,100427,1325
423,1328,100428,1324
424,1362,100429,1324
425,1334,100430,1324
426,1334,100431,1325
427,1335,100432,1324
428,1335,100433,1324
429,1334,100434,1319
