index,[2023-01-03 20:47:52.635] Ultrasonic Sensor Data Capture Start,index,[2023-01-03 20:47:52.635] Ultrasonic Sensor Data Capture Start
3,907,100008,4425
4,911,100009,4441
5,883,100010,4543
6,883,100011,4450
7,916,100012,4468
8,883,100013,4460
9,908,100014,4419
10,883,100015,4475
11,914,100016,4453
12,908,100017,4543
13,907,100018,4450
14,908,100019,4444
15,908,100020,4444
16,891,100021,4417
17,911,100022,4450
18,883,100023,4450
19,911,100024,4544
20,908,100025,4461
21,908,100026,4469
22,889,100027,4469
23,907,100028,4442
24,908,100029,4442
25,917,100030,4475
26,911,100031,4444
27,908,100032,4461
28,911,100033,4398
29,883,100034,4552
30,883,100035,4426
31,883,100036,4443
32,908,100037,4469
33,907,100038,4443
34,911,100039,4441
35,911,100040,4418
36,914,100041,4450
37,907,100042,4450
38,908,100043,4436
39,911,100044,4444
40,935,100045,4450
41,908,100046,4552
42,911,100047,4467
43,911,100048,4450
44,911,100049,4451
45,908,100050,4444
46,914,100051,4411
47,908,100052,4475
48,911,100053,4552
49,908,100054,4396
50,911,100055,4446
51,911,100056,4445
52,908,100057,4493
53,911,100058,4443
54,907,100059,4499
55,907,100060,4426
56,911,100061,4527
57,914,100062,4437
58,908,100063,4494
59,907,100064,4445
60,908,100065,4450
61,907,100066,4443
62,911,100067,4450
63,907,100068,4545
64,908,100069,4444
65,907,100070,4462
66,908,100071,4500
67,914,100072,4552
68,914,100073,4426
69,883,100074,4442
70,911,100075,4469
71,935,100076,4469
72,907,100077,4462
73,907,100078,4468
74,907,100079,4499
75,908,100080,4450
76,911,100081,4544
77,911,100082,4436
78,889,100083,4468
79,908,100084,4445
80,883,100085,4467
81,883,100086,4442
82,907,100087,4475
83,908,100088,4449
84,883,100089,4436
85,908,100090,4419
86,908,100091,4450
87,907,100092,4552
88,907,100093,4544
89,914,100094,4442
90,908,100095,4420
91,883,100096,4444
92,907,100097,4393
93,883,100098,4475
94,907,100099,4401
95,908,100100,4513
96,883,100101,4461
97,883,100102,4469
98,908,100103,4450
99,910,100104,4520
100,889,100105,4519
101,907,100106,4450
102,883,100107,4475
103,908,100108,4437
104,883,100109,4461
105,907,100110,4475
106,908,100111,4527
107,911,100112,4442
108,883,100113,4467
109,908,100114,4445
110,913,100115,4469
111,907,100116,4461
112,884,100117,4426
113,883,100118,4527
114,911,100119,4426
115,908,100120,4442
116,883,100121,4469
117,884,100122,4468
118,883,100123,4450
119,883,100124,4443
120,883,100125,4552
121,889,100126,4475
122,884,100127,4469
123,883,100128,4412
124,883,100129,4444
125,907,100130,4552
126,884,100131,4527
127,884,100132,4518
128,884,100133,4450
129,884,100134,4468
130,883,100135,4443
131,911,100136,4411
132,914,100137,4401
133,884,100138,4527
134,911,100139,4467
135,907,100140,4437
136,883,100141,4469
137,908,100142,4469
138,907,100143,4443
139,907,100144,4450
140,908,100145,4527
141,908,100146,4475
142,914,100147,4436
143,911,100148,4395
144,907,100149,4546
145,908,100150,4552
146,911,100151,4443
147,883,100152,4519
148,883,100153,4451
149,911,100154,4494
150,907,100155,4461
151,908,100156,4461
152,908,100157,4450
153,917,100158,4450
154,908,100159,4442
155,908,100160,4420
156,911,100161,4545
157,883,100162,4545
158,907,100163,4417
159,908,100164,4450
160,883,100165,4502
161,883,100166,4527
162,908,100167,4436
163,911,100168,4469
164,914,100169,4445
165,908,100170,4475
166,911,100171,4443
167,908,100172,4500
168,932,100173,4474
169,911,100174,4444
170,908,100175,4412
171,883,100176,4450
172,911,100177,4453
173,908,100178,4494
174,914,100179,4425
175,911,100180,4545
176,911,100181,4521
177,908,100182,4461
178,908,100183,4443
179,908,100184,4451
180,907,100185,4451
181,907,100186,4437
182,911,100187,4494
183,884,100188,4469
184,911,100189,4450
185,917,100190,4442
186,911,100191,4551
187,911,100192,4527
188,911,100193,4552
189,911,100194,4437
190,911,100195,4461
191,911,100196,4425
192,911,100197,4450
193,883,100198,4519
194,907,100199,4451
195,887,100200,4546
196,889,100201,4521
197,883,100202,4437
198,883,100203,4461
199,883,100204,4475
200,908,100205,4528
201,908,100206,4394
202,883,100207,4446
203,907,100208,4546
204,883,100209,4469
205,908,100210,4437
206,913,100211,4468
207,885,100212,4451
208,884,100213,4475
209,884,100214,4461
210,884,100215,4494
211,908,100216,4445
212,908,100217,4475
213,908,100218,4443
214,908,100219,4451
215,883,100220,4472
216,884,100221,4468
217,913,100222,4412
218,883,100223,4475
219,883,100224,4476
220,883,100225,4418
221,883,100226,4447
222,884,100227,4546
223,883,100228,4520
224,883,100229,4521
225,883,100230,4419
226,883,100231,4527
227,887,100232,4450
228,890,100233,4475
229,907,100234,4450
230,883,100235,4451
231,883,100236,4521
232,884,100237,4521
233,884,100238,4469
234,883,100239,4469
235,883,100240,4527
236,883,100241,4451
237,883,100242,4527
238,889,100243,4451
239,886,100244,4527
240,883,100245,4445
241,883,100246,4469
242,883,100247,4469
243,908,100248,4521
244,884,100249,4527
245,883,100250,4475
246,883,100251,4451
247,883,100252,4475
248,884,100253,4450
249,914,100254,4451
250,883,100255,4445
251,908,100256,4469
252,883,100257,4444
253,907,100258,4451
254,883,100259,4450
255,908,100260,4475
256,883,100261,4527
257,883,100262,4474
258,911,100263,4520
259,887,100264,4520
260,890,100265,4469
261,883,100266,4444
262,907,100267,4451
263,883,100268,4451
264,908,100269,4475
265,884,100270,4499
266,883,100271,4526
267,883,100272,4546
268,883,100273,4546
269,883,100274,4469
270,914,100275,4469
271,886,100276,4445
272,883,100277,4451
273,883,100278,4451
274,883,100279,4475
275,883,100280,4450
276,883,100281,4475
277,883,100282,4469
278,908,100283,4444
279,908,100284,4445
280,883,100285,4445
281,914,100286,4450
282,908,100287,4427
283,883,100288,4451
284,883,100289,4451
285,883,100290,4451
286,884,100291,4470
287,908,100292,4469
288,884,100293,4444
289,907,100294,4469
290,911,100295,4551
291,914,100296,4474
292,914,100297,4474
293,883,100298,4450
294,883,100299,4475
295,908,100300,4469
296,908,100301,4468
297,908,100302,4469
298,908,100303,4469
299,907,100304,4474
300,883,100305,4475
301,908,100306,4451
302,914,100307,4451
303,908,100308,4499
304,883,100309,4469
305,908,100310,4469
306,907,100311,4469
307,908,100312,4445
308,883,100313,4475
309,883,100314,4474
310,911,100315,4474
311,907,100316,4552
312,908,100317,4451
313,914,100318,4469
314,908,100319,4469
315,911,100320,4445
316,908,100321,4445
317,911,100322,4475
318,883,100323,4475
319,884,100324,4451
320,908,100325,4475
321,908,100326,4475
322,883,100327,4450
323,887,100328,4445
324,889,100329,4445
325,883,100330,4469
326,883,100331,4451
327,883,100332,4451
328,908,100333,4450
329,883,100334,4451
330,883,100335,4475
331,907,100336,4493
332,883,100337,4545
333,883,100338,4445
334,889,100339,4444
335,908,100340,4445
336,883,100341,4451
337,908,100342,4451
338,883,100343,4451
339,883,100344,4451
340,883,100345,4475
341,911,100346,4469
342,884,100347,4469
343,883,100348,4469
344,908,100349,4469
345,889,100350,4475
346,883,100351,4426
347,883,100352,4451
348,883,100353,4451
349,883,100354,4451
350,883,100355,4445
351,883,100356,4445
352,883,100357,4521
353,883,100358,4545
354,883,100359,4475
355,887,100360,4450
356,890,100361,4475
357,883,100362,4450
358,884,100363,4475
359,883,100364,4521
360,907,100365,4493
361,884,100366,4468
362,908,100367,4469
363,908,100368,4527
364,908,100369,4552
365,907,100370,4451
366,914,100371,4451
367,911,100372,4451
368,908,100373,4445
369,883,100374,4444
370,911,100375,4444
371,883,100376,4521
372,911,100377,4474
373,907,100378,4475
374,883,100379,4475
375,907,100380,4551
376,908,100381,4475
377,889,100382,4451
378,883,100383,4444
379,883,100384,4444
380,884,100385,4444
381,908,100386,4450
382,911,100387,4475
383,883,100388,4527
384,911,100389,4475
385,908,100390,4475
386,907,100391,4521
387,886,100392,4468
388,917,100393,4445
389,883,100394,4468
390,911,100395,4475
391,883,100396,4527
392,911,100397,4475
393,908,100398,4475
394,908,100399,4475
395,911,100400,4475
396,911,100401,4468
397,908,100402,4545
398,917,100403,4521
399,911,100404,4469
400,911,100405,4475
401,911,100406,4450
402,911,100407,4451
403,884,100408,4451
404,911,100409,4451
405,911,100410,4469
406,911,100411,4469
407,911,100412,4444
408,911,100413,4495
409,917,100414,4451
410,911,100415,4450
411,911,100416,4474
412,911,100417,4451
413,911,100418,4450
414,911,100419,4445
415,911,100420,4444
416,911,100421,4444
