index,[2023-01-03 17:44:23.044] Ultrasonic Sensor Data Capture Start,index,[2023-01-03 17:44:23.044] Ultrasonic Sensor Data Capture Start
3,7587,100008,7546
4,7595,100009,7553
5,7595,100010,7554
6,7451,100011,7534
7,7500,100012,7485
8,7575,100013,4727
9,7575,100014,5225
10,7519,100015,7459
11,7569,100016,6985
12,7594,100017,7553
13,7451,100018,7553
14,7474,100019,7529
15,7576,100020,7535
16,7575,100021,7485
17,7520,100022,7534
18,7544,100023,7483
19,7595,100024,7480
20,7475,100025,7578
21,7600,100026,7584
22,7600,100027,7535
23,7451,100028,7559
24,7619,100029,7534
25,7569,100030,7553
26,7545,100031,7553
27,7500,100032,7553
28,7475,100033,7553
29,7500,100034,7534
30,7444,100035,7560
31,7447,100036,7535
32,7625,100037,7535
33,7576,100038,7553
34,7525,100039,7554
35,7476,100040,7579
36,7544,100041,7585
37,7620,100042,7535
38,7594,100043,7458
39,7569,100044,7459
40,7600,100045,7554
41,7600,100046,7528
42,7600,100047,7559
43,7500,100048,7461
44,7471,100049,7534
45,7594,100050,7503
46,7469,100051,7528
47,7452,100052,7554
48,7475,100053,7510
49,7469,100054,7485
50,7469,100055,7460
51,7451,100056,7479
52,7500,100057,7479
53,7475,100058,7485
54,7469,100059,7461
55,7569,100060,4779
56,7551,100061,7332
57,7550,100062,5437
58,7499,100063,6874
59,7551,100064,7300
60,7570,100065,5394
61,7570,100066,4828
62,7569,100067,7226
63,7595,100068,5495
64,7575,100069,6925
65,7600,100070,7226
66,7625,100071,5498
67,7601,100072,6946
68,7501,100073,7251
69,7619,100074,5396
70,7595,100075,7001
71,7445,100076,7328
72,7619,100077,5366
73,7600,100078,7002
74,7451,100079,7327
75,7474,100080,7553
76,7445,100081,7559
77,7594,100082,7485
78,7619,100083,4752
79,7601,100084,7280
80,7601,100085,5364
81,7625,100086,6949
82,7625,100087,7225
83,7600,100088,5421
84,7475,100089,4803
85,7469,100090,7124
86,7453,100091,7452
87,7600,100092,5120
88,7600,100093,7048
89,7601,100094,5362
90,7600,100095,5121
91,7575,100096,6971
92,7569,100097,5457
93,7471,100098,4994
94,7476,100099,6977
95,7526,100100,5508
96,7575,100101,7184
97,7450,100102,6876
98,7445,100103,5659
99,7499,100104,7109
100,7475,100105,6743
101,7625,100106,5786
102,7450,100107,4970
103,7569,100108,6641
104,7644,100109,5786
105,7570,100110,5046
106,7569,100111,6616
107,7600,100112,5758
108,7576,100113,4948
109,7601,100114,6690
110,7450,100115,5785
111,7619,100116,4846
112,7594,100117,6798
113,7545,100118,5855
114,7493,100119,4822
115,7575,100120,6746
116,7551,100121,5855
117,7576,100122,4773
118,7601,100123,6850
119,7594,100124,5830
120,7594,100125,7117
121,7595,100126,6721
122,7595,100127,5781
123,7595,100128,4947
124,7575,100129,6643
125,7576,100130,5954
126,7576,100131,4825
127,7551,100132,6543
128,7570,100133,6080
129,7570,100134,4856
130,7619,100135,6517
131,7595,100136,6133
132,7451,100137,7027
133,7601,100138,6509
134,7601,100139,6186
135,7476,100140,4727
136,7595,100141,6424
137,7569,100142,6319
138,7570,100143,6932
139,7594,100144,6399
140,7551,100145,6465
141,7576,100146,6729
142,7577,100147,6427
143,7475,100148,6465
144,7545,100149,6735
145,7594,100150,7559
146,7620,100151,7458
147,7477,100152,7553
148,7576,100153,7552
149,7601,100154,7528
150,7552,100155,7558
151,7551,100156,7559
152,7595,100157,7459
153,7570,100158,7452
154,7494,100159,7503
155,7475,100160,7559
156,7551,100161,7559
157,7551,100162,7459
158,7474,100163,7434
159,7545,100164,7553
160,7570,100165,7553
161,7576,100166,7578
162,7601,100167,7559
163,7526,100168,7535
164,7551,100169,7559
165,7552,100170,7484
166,7545,100171,7553
167,7520,100172,7477
168,7570,100173,7507
169,7551,100174,7585
170,7552,100175,7584
171,7576,100176,7559
172,7576,100177,7478
173,7494,100178,7503
174,7545,100179,7553
175,7570,100180,7559
176,7576,100181,7560
177,7577,100182,7458
178,7552,100183,7452
179,7551,100184,7578
180,7545,100185,7484
181,7521,100186,7485
182,7570,100187,7559
183,7596,100188,7458
184,7475,100189,7528
185,7476,100190,7451
186,7496,100191,7483
187,7545,100192,7560
188,7545,100193,7560
189,7551,100194,7508
190,7526,100195,7553
191,7551,100196,7528
192,7576,100197,7534
193,7570,100198,7509
194,7570,100199,7459
195,7570,100200,7528
196,7520,100201,7478
197,7576,100202,7552
198,7502,100203,7558
199,7576,100204,7584
200,7571,100205,7584
201,7545,100206,7559
202,7570,100207,7584
203,7570,100208,7578
204,7576,100209,7528
205,7552,100210,7578
206,7553,100211,7577
207,7576,100212,7559
208,7546,100213,7510
209,7521,100214,7534
210,7521,100215,7478
211,7526,100216,7553
212,7527,100217,7552
213,7502,100218,7534
214,7496,100219,7559
215,7545,100220,7534
216,7595,100221,7559
217,7595,100222,7503
218,7502,100223,7476
219,7502,100224,7558
220,7552,100225,7559
221,7545,100226,7559
222,7546,100227,7559
223,7570,100228,7559
224,7527,100229,7476
225,7527,100230,7476
226,7477,100231,7458
227,7503,100232,7559
228,7496,100233,7559
229,7546,100234,7578
230,7551,100235,7553
231,7477,100236,7476
232,7452,100237,7482
233,7545,100238,7534
234,7545,100239,7534
235,7520,100240,7534
