index,[2023-01-02 21:50:18.610] Ultrasonic Sensor Data Capture Start,index,[2023-01-02 21:50:18.610] Ultrasonic Sensor Data Capture Start
3,4920,100008,5000
4,4968,100009,4975
5,4919,100010,4717
6,5192,100011,4822
7,4976,100012,4649
8,4976,100013,4642
9,4960,100014,4774
10,4928,100015,4720
11,4928,100016,4716
12,4904,100017,4850
13,4952,100018,4822
14,4904,100019,4668
15,4952,100020,4774
16,4958,100021,4726
17,4927,100022,4670
18,5000,100023,4645
19,5095,100024,4769
20,4976,100025,4797
21,4976,100026,4797
22,4978,100027,4594
23,4928,100028,4692
24,4903,100029,4822
25,4904,100030,4874
26,4929,100031,4544
27,4928,100032,4723
28,5175,100033,4899
29,5001,100034,4591
30,5000,100035,4797
31,4984,100036,4822
32,4977,100037,4594
33,4928,100038,4720
34,4929,100039,4744
35,4928,100040,4905
36,4928,100041,4697
37,4952,100042,4569
38,5001,100043,4793
39,4977,100044,4797
40,5001,100045,4797
41,5000,100046,4643
42,5001,100047,4696
43,5025,100048,4822
44,4976,100049,4726
45,4976,100050,4677
46,5219,100051,4670
47,4927,100052,4670
48,5001,100053,4769
49,5001,100054,4773
50,4977,100055,4721
51,4977,100056,4693
52,4928,100057,4745
53,4904,100058,4798
54,4928,100059,4624
55,4928,100060,4775
56,4904,100061,4880
57,4952,100062,4597
58,5176,100063,4738
59,4952,100064,4875
60,4952,100065,4951
61,5243,100066,4621
62,4952,100067,4803
63,4928,100068,4750
64,4910,100069,4642
65,4928,100070,4717
66,4952,100071,4927
67,4905,100072,4745
68,4927,100073,4517
69,4952,100074,4796
70,5151,100075,4821
71,4953,100076,4802
72,5224,100077,4673
73,4952,100078,4646
74,5050,100079,4722
75,5025,100080,4693
76,5225,100081,4745
77,4952,100082,4798
78,5001,100083,4643
79,4977,100084,4744
80,5218,100085,4951
81,4953,100086,4621
82,4977,100087,4592
83,4977,100088,4775
84,5001,100089,4698
85,5224,100090,4664
86,4952,100091,4874
87,4977,100092,4875
88,5249,100093,4465
89,4976,100094,4717
90,4928,100095,4899
91,5025,100096,4829
92,4903,100097,4544
93,5175,100098,4695
94,5025,100099,4819
95,4952,100100,4875
96,5026,100101,4745
97,5002,100102,4643
98,5002,100103,4721
99,4977,100104,4769
100,4977,100105,4726
101,5002,100106,4722
102,4953,100107,4695
103,5249,100108,4649
104,4958,100109,4716
105,4952,100110,4744
106,4904,100111,4926
107,5194,100112,4593
108,4976,100113,4618
109,4976,100114,4821
110,5050,100115,4779
111,4952,100116,4701
112,5175,100117,4645
113,5000,100118,4746
114,5001,100119,4744
115,5025,100120,4696
116,5001,100121,4720
117,4977,100122,4688
118,5026,100123,4713
119,5200,100124,4667
120,5174,100125,4744
121,5175,100126,4773
122,4976,100127,4673
123,5224,100128,4674
124,5150,100129,4748
125,4952,100130,4719
126,5150,100131,4621
127,5025,100132,4709
128,4952,100133,4660
129,5007,100134,4892
130,4952,100135,4710
131,4904,100136,4710
132,4953,100137,4718
133,4927,100138,4642
134,4927,100139,4691
135,4930,100140,4765
136,5076,100141,4635
137,5199,100142,4709
138,4934,100143,4814
139,5000,100144,4689
140,4903,100145,4608
141,5001,100146,4710
142,4928,100147,4738
143,4927,100148,4762
144,5151,100149,4617
145,4881,100150,4742
146,4928,100151,4742
147,4976,100152,4614
148,4928,100153,4687
149,5000,100154,4758
150,5243,100155,4765
151,4927,100156,4737
152,4927,100157,4616
153,5126,100158,4665
154,4976,100159,4814
155,4976,100160,4640
156,4952,100161,4641
157,4976,100162,4746
158,5001,100163,4721
159,4952,100164,4720
160,4952,100165,4996
161,5150,100166,5070
162,5000,100167,4969
163,5000,100168,5000
164,5024,100169,4640
165,5174,100170,4542
166,5126,100171,4813
167,4903,100172,4797
168,4952,100173,4727
169,4952,100174,4695
170,4903,100175,4720
171,4952,100176,4668
172,5200,100177,4740
173,5025,100178,4745
174,4951,100179,4643
175,4958,100180,4661
176,4927,100181,4786
177,4903,100182,4713
178,4952,100183,4716
179,4928,100184,4642
180,4927,100185,4743
181,5001,100186,4739
182,5224,100187,4687
183,4904,100188,4709
184,4928,100189,4712
185,4928,100190,4713
186,4928,100191,4709
187,4976,100192,4660
188,5001,100193,4789
189,4953,100194,4710
190,4976,100195,4691
191,4952,100196,4743
192,4977,100197,4638
193,4952,100198,4687
194,4958,100199,4709
195,4952,100200,4712
196,4977,100201,4789
197,5249,100202,4659
198,4952,100203,4736
199,4928,100204,4814
200,4928,100205,4743
201,4928,100206,4617
202,4928,100207,4675
203,5007,100208,5371
204,4952,100209,4924
205,4977,100210,4924
206,4983,100211,4383
207,4929,100212,4977
208,4928,100213,4798
209,4952,100214,4538
210,4976,100215,4769
211,5199,100216,4742
212,4951,100217,5453
213,4952,100218,5001
214,4952,100219,4957
215,4958,100220,5110
216,5150,100221,4984
217,5198,100222,4984
218,4975,100223,4984
219,4951,100224,4731
220,5174,100225,4628
221,5125,100226,4706
222,4957,100227,5010
223,4952,100228,4752
224,4903,100229,4602
225,4977,100230,4728
226,4952,100231,4701
227,4952,100232,4704
228,5001,100233,4770
229,4953,100234,4699
230,4928,100235,4702
231,4977,100236,4776
232,5001,100237,4671
233,4952,100238,4720
234,4929,100239,4692
235,4934,100240,4720
236,4928,100241,4721
237,4952,100242,4668
238,5218,100243,4770
239,4951,100244,4721
240,4927,100245,4644
241,4952,100246,4668
242,5025,100247,4745
243,4952,100248,4701
244,4977,100249,4750
245,4976,100250,4747
246,4976,100251,4621
247,5001,100252,4691
248,4952,100253,4769
249,4977,100254,4952
250,4980,100255,4643
251,5001,100256,4668
252,4953,100257,4745
253,5001,100258,4726
254,4977,100259,4702
255,5025,100260,4771
256,5199,100261,4664
257,4976,100262,4950
258,5006,100263,4899
259,5001,100264,4597
260,4952,100265,4721
261,5050,100266,4776
262,4977,100267,4670
263,4977,100268,4646
264,5001,100269,4698
265,4977,100270,4766
266,5001,100271,4696
267,5001,100272,4874
268,5001,100273,4692
269,5001,100274,4720
270,5026,100275,4797
271,4976,100276,4649
272,5026,100277,4726
273,5050,100278,4748
274,4953,100279,4695
275,5002,100280,4692
276,5249,100281,4798
277,4976,100282,4745
278,5224,100283,4693
279,4951,100284,4822
280,5199,100285,4828
281,5000,100286,4596
282,5175,100287,4771
283,5126,100288,4698
284,5125,100289,4667
285,5175,100290,4744
286,5007,100291,4950
287,5001,100292,4695
288,4953,100293,4594
289,4983,100294,4769
290,4976,100295,4726
291,4977,100296,4828
292,5100,100297,4621
