index,[2023-01-03 16:01:58.870] Ultrasonic Sensor Data Capture Start,index,[2023-01-03 16:01:58.870] Ultrasonic Sensor Data Capture Start
3,6158,100008,6170
4,6247,100009,6254
5,6195,100010,6230
6,6197,100011,6203
7,6198,100012,6126
8,6223,100013,6203
9,6297,100014,6178
10,6247,100015,6202
11,6271,100016,6153
12,6265,100017,6178
13,6197,100018,6153
14,6221,100019,6128
15,6221,100020,6177
16,6173,100021,6153
17,6173,100022,6128
18,6271,100023,6152
19,6270,100024,6153
20,6173,100025,6177
21,6167,100026,6129
22,6198,100027,6128
23,6192,100028,6177
24,6272,100029,6128
25,6222,100030,6153
26,6247,100031,6153
27,6271,100032,6153
28,6266,100033,6202
29,6197,100034,6203
30,6191,100035,6227
31,6197,100036,6128
32,6198,100037,6128
33,6197,100038,6254
34,6221,100039,6177
35,6247,100040,6153
36,6271,100041,6128
37,6267,100042,6177
38,6196,100043,6152
39,6191,100044,6153
40,6271,100045,6129
41,6197,100046,6153
42,6174,100047,6153
43,6174,100048,6202
44,6296,100049,6228
45,6271,100050,6172
46,6173,100051,6178
47,6173,100052,6149
48,6173,100053,6230
49,6149,100054,6153
50,6265,100055,6153
51,6198,100056,6172
52,6191,100057,6178
53,6221,100058,6230
54,6297,100059,6229
55,6196,100060,6153
56,6173,100061,6132
57,6173,100062,6153
58,6149,100063,6154
59,6148,100064,6177
60,6246,100065,6229
61,6247,100066,6132
62,6173,100067,6129
63,6149,100068,6154
64,6271,100069,6229
65,6240,100070,6229
66,6197,100071,6131
67,6198,100072,6178
68,6197,100073,6153
69,6197,100074,6178
70,6197,100075,6203
71,6271,100076,6128
72,6173,100077,6153
73,6173,100078,6203
74,6265,100079,6129
75,6197,100080,6153
76,6191,100081,6203
77,6198,100082,6228
78,6246,100083,6203
79,6271,100084,6203
80,6220,100085,6153
81,6271,100086,6153
82,6272,100087,6153
83,6265,100088,6203
84,6246,100089,6197
85,6196,100090,6154
86,6271,100091,6249
87,6296,100092,6153
88,6265,100093,6255
89,6246,100094,6153
90,6296,100095,6254
91,6197,100096,6255
92,6271,100097,6152
93,6265,100098,6153
94,6271,100099,6153
95,6246,100100,6153
96,6271,100101,6178
97,6271,100102,6203
98,6173,100103,6153
99,6271,100104,6178
100,6167,100105,6227
101,6197,100106,6222
102,6191,100107,6154
103,6296,100108,6172
104,6297,100109,6178
105,6296,100110,6172
106,6296,100111,6156
107,6271,100112,6147
108,6271,100113,6154
109,6271,100114,6124
110,6290,100115,6153
111,6271,100116,6171
112,6271,100117,6255
113,6271,100118,6178
114,6222,100119,6154
115,6247,100120,6178
116,6172,100121,6154
117,6173,100122,6178
118,6246,100123,6155
119,6167,100124,6155
120,6198,100125,6154
121,6197,100126,6153
122,6222,100127,6178
123,6197,100128,6254
124,6296,100129,6255
125,6173,100130,6153
126,6296,100131,6202
127,6173,100132,6153
