index,[2023-01-02 19:08:27.033] Ultrasonic Sensor Data Capture Start,index,[2023-01-02 19:08:27.033] Ultrasonic Sensor Data Capture Start
3,3926,100008,3976
4,3926,100009,3977
5,3926,100010,3977
6,3951,100011,3959
7,3935,100012,3953
8,3927,100013,3980
9,3951,100014,3977
10,3926,100015,4012
11,3932,100016,3980
12,3954,100017,4011
13,3927,100018,3977
14,3933,100019,3977
15,3950,100020,3977
16,3962,100021,3977
17,3957,100022,3976
18,3926,100023,3977
19,3951,100024,3953
20,3953,100025,4004
21,3950,100026,4005
22,3927,100027,3980
23,3927,100028,3983
24,3927,100029,3977
25,3935,100030,3985
26,3926,100031,4004
27,3926,100032,3977
28,3951,100033,3977
29,3926,100034,3952
30,3951,100035,3952
31,3927,100036,3977
32,3926,100037,3977
33,3931,100038,4005
34,3958,100039,4004
35,3926,100040,3977
36,3932,100041,3985
37,3951,100042,3953
38,3950,100043,3977
39,3933,100044,3977
40,3926,100045,3987
41,3926,100046,3980
42,3951,100047,3979
43,3934,100048,3980
44,3926,100049,3978
45,3926,100050,4005
46,3951,100051,4004
47,3951,100052,4004
48,3933,100053,3980
49,3926,100054,4005
50,3926,100055,3976
51,3927,100056,3961
52,3961,100057,3977
53,3953,100058,3983
54,3953,100059,3977
55,3954,100060,3984
56,3926,100061,3976
57,3950,100062,3952
58,3953,100063,3977
59,3926,100064,3977
60,3927,100065,3977
61,3941,100066,3977
62,3927,100067,3953
63,3950,100068,3953
64,3956,100069,3953
65,3951,100070,3953
66,3927,100071,3977
67,3927,100072,3983
68,3950,100073,3953
69,3951,100074,3953
70,3962,100075,3959
71,3951,100076,3953
72,3951,100077,3952
73,3950,100078,3978
74,3962,100079,3953
75,3951,100080,3953
76,3954,100081,3977
77,3978,100082,3976
78,3927,100083,3977
79,3927,100084,3953
80,3932,100085,3953
81,3926,100086,3953
82,3927,100087,3952
83,3927,100088,3953
84,3927,100089,3977
85,3926,100090,3952
86,3926,100091,3953
87,3926,100092,3959
88,3927,100093,3952
89,3933,100094,3952
90,3927,100095,3952
91,3954,100096,3953
92,3926,100097,3953
93,3926,100098,3953
94,3926,100099,3952
95,3927,100100,3976
96,3926,100101,3982
97,3926,100102,4004
98,3960,100103,4004
99,3954,100104,3977
100,3954,100105,3977
101,3954,100106,3952
102,3953,100107,3977
103,3954,100108,3976
104,3926,100109,3977
105,3926,100110,3977
106,3953,100111,3976
107,3933,100112,4004
108,3953,100113,3979
109,3953,100114,3976
110,3953,100115,3976
111,3950,100116,4004
112,3927,100117,3976
113,3927,100118,3976
114,3926,100119,3952
115,3954,100120,3955
116,3956,100121,3977
117,3932,100122,3952
118,3926,100123,3976
119,3953,100124,3952
120,3954,100125,3953
121,3926,100126,3952
122,3927,100127,3976
123,3951,100128,3953
124,3926,100129,3959
125,3951,100130,4004
126,3932,100131,3952
127,3953,100132,3976
128,3926,100133,3952
129,3950,100134,3976
130,3927,100135,3952
131,3951,100136,3976
132,3926,100137,3952
133,3926,100138,3983
134,3927,100139,3977
135,3932,100140,3976
136,3953,100141,3976
137,3953,100142,3952
138,3912,100143,3977
139,3953,100144,3952
140,3928,100145,3952
141,3953,100146,3977
142,3954,100147,3958
143,3926,100148,3977
144,3933,100149,3977
145,3926,100150,3977
146,3926,100151,3952
147,3926,100152,3977
148,3950,100153,4004
149,3927,100154,3952
150,3927,100155,3953
151,3951,100156,3958
152,3926,100157,3976
153,3957,100158,4004
154,3950,100159,3952
155,3954,100160,3953
156,3954,100161,3976
157,3950,100162,4004
158,3927,100163,3976
159,3926,100164,3976
160,3927,100165,3959
161,3927,100166,3953
162,3932,100167,3977
163,3927,100168,3952
164,3927,100169,3953
165,3926,100170,3952
166,3951,100171,3952
167,3926,100172,3952
168,3951,100173,3952
169,3926,100174,3952
170,3954,100175,3952
171,3960,100176,4005
172,3927,100177,3953
173,3927,100178,3977
174,3926,100179,3952
175,3951,100180,3952
176,3927,100181,3976
177,3926,100182,3952
178,3927,100183,3952
179,3926,100184,3955
180,3953,100185,4005
181,3933,100186,3953
182,3927,100187,3976
183,3951,100188,3952
184,3927,100189,4004
185,3927,100190,4004
186,3954,100191,4004
187,3927,100192,4004
188,3927,100193,3976
189,3954,100194,4004
190,3953,100195,3952
191,3953,100196,3977
192,3954,100197,3952
193,3912,100198,3977
194,3953,100199,3976
195,3953,100200,3976
196,3954,100201,3952
197,3953,100202,3982
198,3953,100203,3952
199,3960,100204,3953
200,3926,100205,3952
201,3926,100206,3953
202,3927,100207,3952
203,3927,100208,3953
204,3927,100209,3977
205,3954,100210,3952
206,3926,100211,3958
207,3927,100212,3953
208,3933,100213,3953
209,3927,100214,3952
210,3926,100215,3952
211,3927,100216,3952
212,3927,100217,3952
213,3927,100218,3953
214,3926,100219,3953
215,3927,100220,3959
216,3951,100221,3952
217,3933,100222,3976
218,3926,100223,3952
219,3954,100224,3976
220,3927,100225,4004
221,3927,100226,3977
222,3926,100227,3976
223,3953,100228,4004
224,3927,100229,3982
225,3926,100230,4004
226,3932,100231,3977
227,3926,100232,3977
228,3926,100233,3977
229,3927,100234,3952
230,3927,100235,3952
231,3951,100236,3976
232,3927,100237,3952
233,3926,100238,3952
234,3927,100239,3977
235,3933,100240,4005
236,3926,100241,3952
237,3927,100242,3977
238,3927,100243,3952
239,3951,100244,3976
240,3927,100245,3952
241,3953,100246,3952
242,3926,100247,3977
243,3926,100248,3955
244,3930,100249,3976
245,3932,100250,3952
246,3927,100251,3977
247,3926,100252,3952
248,3954,100253,3952
249,3953,100254,3952
250,3954,100255,3952
251,3927,100256,3952
252,3927,100257,3959
253,3926,100258,3977
254,3933,100259,3952
255,3927,100260,3977
256,3954,100261,3953
257,3926,100262,3976
258,3951,100263,3953
259,3951,100264,3976
260,3927,100265,3953
261,3954,100266,3959
262,3927,100267,3977
263,3956,100268,3952
264,3953,100269,3976
265,3927,100270,3952
266,3927,100271,3953
267,3951,100272,3952
268,3927,100273,3952
269,3926,100274,3953
270,3951,100275,3958
271,3954,100276,3952
272,3933,100277,3953
273,3954,100278,3952
274,3954,100279,3953
275,3951,100280,3952
276,3950,100281,3952
277,3954,100282,3952
278,3927,100283,3952
279,3927,100284,3959
280,3954,100285,3952
281,3933,100286,3952
282,3927,100287,3952
283,3927,100288,3953
284,3927,100289,3953
285,3926,100290,3953
286,3927,100291,3952
287,3954,100292,3952
288,3926,100293,3959
289,3954,100294,3953
290,3933,100295,3953
291,3927,100296,3953
292,3927,100297,3976
293,3927,100298,3977
294,3926,100299,3976
295,3927,100300,3952
296,3951,100301,3977
297,3954,100302,3952
298,3951,100303,3952
299,3957,100304,3977
300,3954,100305,3953
301,3926,100306,3977
302,3954,100307,3977
303,3927,100308,3976
304,3954,100309,3952
305,3954,100310,3976
306,3954,100311,3977
307,3953,100312,3977
308,3929,100313,4005
309,3932,100314,3952
310,3926,100315,4004
311,3927,100316,3952
312,3954,100317,3953
313,3954,100318,3952
314,3927,100319,3977
315,3951,100320,3953
316,3926,100321,3958
317,3953,100322,3977
318,3951,100323,3952
319,3954,100324,3953
320,3954,100325,3953
321,3926,100326,3953
322,3951,100327,3976
323,3953,100328,3977
324,3954,100329,3953
325,3950,100330,3983
326,3927,100331,3952
327,3957,100332,3953
328,3954,100333,3977
329,3954,100334,3953
330,3951,100335,3977
331,3951,100336,3953
332,3954,100337,3952
333,3954,100338,3977
334,3953,100339,3959
335,3954,100340,3977
336,3932,100341,3976
337,3954,100342,3952
338,3954,100343,3977
339,3954,100344,3952
340,3953,100345,3952
341,3950,100346,3953
342,3926,100347,3952
343,3954,100348,3982
344,3953,100349,3953
345,3933,100350,3952
346,3951,100351,3952
347,3954,100352,3952
348,3927,100353,3977
349,3954,100354,3953
350,3951,100355,3952
351,3954,100356,3952
352,3954,100357,3983
353,3953,100358,3953
354,3960,100359,3952
355,3951,100360,3953
356,3954,100361,3953
357,3927,100362,3953
358,3927,100363,3953
359,3954,100364,3953
360,3927,100365,3952
361,3954,100366,3952
362,3951,100367,3952
363,3932,100368,3977
364,3950,100369,3952
365,3927,100370,3976
366,3951,100371,3953
367,3953,100372,3953
368,3928,100373,3953
369,3953,100374,3953
