index,[2023-01-11 21:37:29.535] Ultrasonic Sensor Data Capture Start,index,[2023-01-11 21:37:29.535] Ultrasonic Sensor Data Capture Start
3,687,100008,664
4,662,100009,663
5,687,100010,664
6,687,100011,664
7,687,100012,658
8,687,100013,658
9,687,100014,657
10,687,100015,657
11,687,100016,657
12,688,100017,658
13,693,100018,658
14,693,100019,657
15,693,100020,657
16,668,100021,650
17,669,100022,650
18,668,100023,650
19,669,100024,649
20,662,100025,649
21,662,100026,650
22,687,100027,664
23,687,100028,664
24,663,100029,663
25,662,100030,663
26,663,100031,657
27,663,100032,657
28,663,100033,657
29,669,100034,657
30,669,100035,657
31,669,100036,657
32,668,100037,657
33,663,100038,663
34,663,100039,663
35,662,100040,663
36,662,100041,657
37,662,100042,657
38,663,100043,657
39,663,100044,657
40,669,100045,657
41,669,100046,657
42,669,100047,657
43,669,100048,664
44,663,100049,664
45,663,100050,663
46,663,100051,663
47,663,100052,658
48,663,100053,658
49,662,100054,657
50,665,100055,657
51,669,100056,657
52,693,100057,657
53,693,100058,657
54,663,100059,663
55,663,100060,663
56,662,100061,663
57,663,100062,664
58,663,100063,657
59,662,100064,657
60,662,100065,657
61,669,100066,658
62,668,100067,657
63,669,100068,657
64,669,100069,658
65,663,100070,663
66,663,100071,663
67,663,100072,663
68,663,100073,657
69,663,100074,658
70,662,100075,657
71,663,100076,657
72,669,100077,657
73,668,100078,657
74,669,100079,657
75,669,100080,663
76,663,100081,663
77,663,100082,664
78,663,100083,663
79,662,100084,657
80,662,100085,657
81,662,100086,657
82,665,100087,657
83,668,100088,658
84,693,100089,657
85,693,100090,657
86,662,100091,663
87,663,100092,663
88,663,100093,664
89,662,100094,664
90,662,100095,658
91,663,100096,657
92,662,100097,658
93,668,100098,657
94,669,100099,658
95,668,100100,657
96,669,100101,658
97,662,100102,663
98,662,100103,664
99,663,100104,663
100,662,100105,657
101,663,100106,657
102,662,100107,657
103,662,100108,658
104,669,100109,657
105,668,100110,657
106,668,100111,657
107,669,100112,663
108,663,100113,664
109,662,100114,663
110,663,100115,663
111,663,100116,657
112,663,100117,657
113,663,100118,657
114,665,100119,657
115,668,100120,657
116,693,100121,657
117,693,100122,657
118,663,100123,663
119,663,100124,663
120,663,100125,664
121,687,100126,663
122,663,100127,657
123,687,100128,657
124,663,100129,657
125,669,100130,657
126,693,100131,657
127,669,100132,657
128,669,100133,657
129,663,100134,663
130,662,100135,663
131,663,100136,663
132,663,100137,657
133,663,100138,658
134,663,100139,657
135,687,100140,657
136,693,100141,657
137,669,100142,657
138,668,100143,657
139,669,100144,663
140,687,100145,663
141,663,100146,663
142,663,100147,664
143,663,100148,657
144,663,100149,658
