index,[2023-01-12 10:41:47.159] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 10:41:47.159] Ultrasonic Sensor Data Capture Start
3.0,3929.0,99985,9424
4.0,4003.0,99986,9414
5.0,3877.0,99987,9412
6.0,3906.0,99988,9407
7.0,3651.0,99989,9412
8.0,3885.0,99990,9413
9.0,4003.0,99991,9483
10.0,3978.0,99992,9483
11.0,4003.0,99993,9463
12.0,3910.0,99994,9412
13.0,4028.0,99995,9381
14.0,3954.0,99996,9412
15.0,4003.0,99997,9413
16.0,3986.0,99998,9406
17.0,4031.0,99999,9508
18.0,3878.0,100000,9538
19.0,4004.0,100001,9413
20.0,4003.0,100002,9407
21.0,3979.0,100003,9438
22.0,4029.0,100004,9437
23.0,3902.0,100005,9412
24.0,4053.0,100006,9406
25.0,4003.0,100007,9412
26.0,3902.0,100008,9412
27.0,3954.0,100009,9483
28.0,3979.0,100010,9387
29.0,3979.0,100011,9412
30.0,4028.0,100012,9413
31.0,4036.0,100013,9431
32.0,3978.0,100014,9513
33.0,4028.0,100015,9385
34.0,3877.0,100016,9407
35.0,3979.0,100017,9489
36.0,3978.0,100018,9387
37.0,4053.0,100019,9488
38.0,4028.0,100020,9406
39.0,4003.0,100021,9412
40.0,4053.0,100022,9413
41.0,3978.0,100023,9407
42.0,4693.0,100024,9437
43.0,3885.0,100025,9412
44.0,4004.0,100026,9514
45.0,4028.0,100027,9406
46.0,4028.0,100028,9387
47.0,3979.0,100029,9387
48.0,4003.0,100030,9483
49.0,4028.0,100031,9489
50.0,4028.0,100032,9436
51.0,4003.0,100033,9412
52.0,4029.0,100034,9381
53.0,4011.0,100035,9489
54.0,4028.0,100036,9412
55.0,4053.0,100037,9407
56.0,3902.0,100038,9413
57.0,4028.0,100039,9388
58.0,3902.0,100040,9413
59.0,3954.0,100041,9412
60.0,4053.0,100042,9412
61.0,4768.0,100043,9463
62.0,4004.0,100044,9380
63.0,4028.0,100045,9514
64.0,4028.0,100046,9411
65.0,4003.0,100047,9509
66.0,4033.0,100048,9407
67.0,3978.0,100049,9413
68.0,3888.0,100050,9387
69.0,3910.0,100051,9381
70.0,4003.0,100052,9387
71.0,4003.0,100053,9412
72.0,3987.0,100054,9431
73.0,4004.0,100055,9437
74.0,4028.0,100056,9436
75.0,3902.0,100057,9513
76.0,4012.0,100058,9433
77.0,4029.0,100059,9387
78.0,4003.0,100060,9438
79.0,4003.0,100061,9483
80.0,3978.0,100062,9483
81.0,4003.0,100063,9388
82.0,3979.0,100064,9386
83.0,3885.0,100065,9408
84.0,3929.0,100066,9488
85.0,4104.0,100067,9513
86.0,3930.0,100068,9413
87.0,3913.0,100069,9432
88.0,3930.0,100070,9387
89.0,3960.0,100071,9489
90.0,4104.0,100072,9483
91.0,3930.0,100073,9458
92.0,3954.0,100074,9489
93.0,3913.0,100075,9488
94.0,4080.0,100076,9408
95.0,3913.0,100077,9457
96.0,3913.0,100078,9463
97.0,3930.0,100079,9387
98.0,3913.0,100080,9382
99.0,3936.0,100081,9388
100.0,4003.0,100082,9412
101.0,4055.0,100083,9508
102.0,3913.0,100084,9463
103.0,4080.0,100085,9488
104.0,3929.0,100086,9464
105.0,3954.0,100087,9482
106.0,3954.0,100088,9387
107.0,3953.0,100089,9387
108.0,3935.0,100090,9464
109.0,3954.0,100091,9482
110.0,4031.0,100092,9414
111.0,3913.0,100093,9386
112.0,4104.0,100094,9482
113.0,3929.0,100095,9508
114.0,4030.0,100096,9489
115.0,4080.0,100097,9412
116.0,3954.0,100098,9509
117.0,4080.0,100099,9381
118.0,3954.0,100100,9412
119.0,4006.0,100101,9413
120.0,3913.0,100102,9407
121.0,3930.0,100103,9387
122.0,3930.0,100104,9387
123.0,3930.0,100105,9457
124.0,3929.0,100106,9386
125.0,3954.0,100107,9464
126.0,3936.0,100108,9489
127.0,3930.0,100109,9457
128.0,3930.0,100110,9488
129.0,3930.0,100111,9464
130.0,3930.0,100112,9464
131.0,3930.0,100113,9482
132.0,4055.0,100114,9488
133.0,3954.0,100115,9488
134.0,3930.0,100116,9489
135.0,3936.0,100117,9432
136.0,3929.0,100118,9464
137.0,3930.0,100119,9412
138.0,3929.0,100120,9489
139.0,3913.0,100121,9406
140.0,3930.0,100122,9488
141.0,3930.0,100123,9387
142.0,3930.0,100124,9405
143.0,3914.0,100125,9438
144.0,3919.0,100126,9412
145.0,3930.0,100127,9489
146.0,4080.0,100128,9482
147.0,3954.0,100129,9413
148.0,3929.0,100130,9488
149.0,3930.0,100131,9489
150.0,3930.0,100132,9406
151.0,3931.0,100133,9514
152.0,3913.0,100134,9412
153.0,3936.0,100135,9489
154.0,3954.0,100136,9406
155.0,3930.0,100137,9514
156.0,3954.0,100138,9412
157.0,3913.0,100139,9483
158.0,3913.0,100140,9483
159.0,4080.0,100141,9514
160.0,4079.0,100142,9386
161.0,3913.0,100143,9458
162.0,3930.0,100144,9432
163.0,3936.0,100145,9439
164.0,4004.0,100146,9514
165.0,4080.0,100147,9433
166.0,3930.0,100148,9482
167.0,3929.0,100149,9489
168.0,3913.0,100150,9463
169.0,3954.0,100151,9458
170.0,4104.0,100152,9483
171.0,3929.0,100153,9514
172.0,3958.0,100154,9513
173.0,3979.0,100155,9489
174.0,4056.0,100156,9482
175.0,4080.0,100157,9489
176.0,3930.0,100158,9488
177.0,3929.0,100159,9438
178.0,3914.0,100160,9406
179.0,3913.0,100161,9489
180.0,3930.0,100162,9488
181.0,3936.0,100163,9412
182.0,4003.0,100164,9406
183.0,4080.0,100165,9489
184.0,3930.0,100166,9513
185.0,3930.0,100167,9412
186.0,3914.0,100168,9507
