index,[2023-01-11 15:28:54.002] Ultrasonic Sensor Data Capture Start,index,[2023-01-11 15:28:54.002] Ultrasonic Sensor Data Capture Start
3,3685,100008,3468
4,3513,100009,3460
5,3461,100010,3465
6,3462,100011,3425
7,3544,100012,3445
8,3715,100013,3438
9,3691,100014,3432
10,3685,100015,3441
11,3495,100016,3425
12,3519,100017,3463
13,3561,100018,3467
14,3536,100019,3498
15,3471,100020,3419
16,3776,100021,3457
17,3684,100022,3433
18,3495,100023,3446
19,3544,100024,3422
20,3446,100025,3438
21,3457,100026,3432
22,3465,100027,3440
23,3636,100028,3425
24,3538,100029,3439
25,3446,100030,3425
26,3586,100031,3447
27,3562,100032,3440
28,3561,100033,3408
29,3544,100034,3447
30,3667,100035,3422
31,3740,100036,3447
32,3876,100037,3433
33,3685,100038,3440
34,3514,100039,3468
35,3637,100040,3474
36,3782,100041,3417
37,3710,100042,3471
38,3685,100043,3474
39,3709,100044,3468
40,3758,100045,3460
41,3764,100046,3465
42,3691,100047,3425
43,3876,100048,3425
44,3685,100049,3466
45,3514,100050,3465
46,3660,100051,3465
47,3758,100052,3440
48,3734,100053,3439
49,3876,100054,3417
50,3711,100055,3446
51,3707,100056,3447
52,3827,100057,3447
53,3826,100058,3446
54,3702,100059,3446
55,3726,100060,3447
56,3851,100061,3441
57,3685,100062,3441
58,3513,100063,3441
59,3513,100064,3447
60,3489,100065,3446
61,3764,100066,3446
62,3520,100067,3471
63,3544,100068,3474
64,3520,100069,3474
65,3520,100070,3467
66,3660,100071,3467
67,3514,100072,3468
68,3685,100073,3441
69,3514,100074,3447
70,3520,100075,3474
71,3840,100076,3446
72,3834,100077,3474
73,3835,100078,3474
74,3685,100079,3468
75,3538,100080,3467
76,3685,100081,3468
77,3538,100082,3468
78,3539,100083,3474
79,3520,100084,3474
80,3666,100085,3446
81,3815,100086,3471
82,3835,100087,3474
83,3834,100088,3468
84,3834,100089,3467
85,3835,100090,3468
86,3809,100091,3468
87,3834,100092,3473
88,3809,100093,3474
89,3840,100094,3474
90,3690,100095,3474
91,3718,100096,3474
92,3834,100097,3468
93,3564,100098,3468
94,3784,100099,3468
95,3810,100100,3468
96,3809,100101,3447
97,3809,100102,3425
98,3816,100103,3474
99,3714,100104,3471
100,3741,100105,3447
101,3834,100106,3468
102,3589,100107,3441
103,3514,100108,3468
104,3490,100109,3468
105,3538,100110,3474
106,3513,100111,3474
107,3496,100112,3473
108,3569,100113,3475
109,3909,100114,3474
110,3520,100115,3468
111,3661,100116,3468
112,3489,100117,3468
113,3709,100118,3441
114,3490,100119,3474
115,3490,100120,3474
116,3691,100121,3474
117,3520,100122,3471
118,3691,100123,3474
119,3520,100124,3468
120,3685,100125,3468
121,3660,100126,3468
122,3835,100127,3419
123,3709,100128,3474
124,3685,100129,3474
125,3495,100130,3471
126,3666,100131,3474
127,3520,100132,3474
128,3685,100133,3474
129,3520,100134,3468
130,3490,100135,3468
131,3490,100136,3468
132,3514,100137,3469
133,3489,100138,3475
134,3520,100139,3474
135,3520,100140,3446
136,3691,100141,3474
137,3520,100142,3475
138,3685,100143,3465
139,3661,100144,3441
140,3835,100145,3440
141,3513,100146,3465
142,3685,100147,3447
143,3691,100148,3474
144,3520,100149,3446
145,3496,100150,3474
146,3496,100151,3474
147,3684,100152,3441
148,3514,100153,3465
149,3860,100154,3465
150,3514,100155,3468
151,3538,100156,3474
152,3514,100157,3471
153,3691,100158,3446
154,3642,100159,3446
155,3885,100160,3471
156,3544,100161,3465
157,3539,100162,3441
158,3514,100163,3464
159,3514,100164,3441
160,3514,100165,3447
161,3685,100166,3474
162,3520,100167,3474
163,3666,100168,3447
164,3909,100169,3474
165,3520,100170,3425
166,3685,100171,3468
167,3514,100172,3468
168,3514,100173,3441
169,3685,100174,3471
170,3514,100175,3446
171,3520,100176,3447
172,3520,100177,3474
173,3884,100178,3474
174,3709,100179,3446
175,3709,100180,3441
176,3514,100181,3441
177,3684,100182,3441
178,3514,100183,3447
179,3514,100184,3447
180,3520,100185,3447
181,3691,100186,3474
182,3715,100187,3447
183,3685,100188,3468
184,3685,100189,3419
185,3538,100190,3419
186,3514,100191,3468
187,3513,100192,3424
188,3684,100193,3424
189,3520,100194,3425
190,3691,100195,3474
191,3642,100196,3424
192,3520,100197,3446
193,3709,100198,3468
194,3684,100199,3468
195,3709,100200,3468
196,3685,100201,3469
197,3514,100202,3471
198,3715,100203,3474
199,3520,100204,3446
200,3835,100205,3425
201,3544,100206,3474
202,3685,100207,3468
203,3514,100208,3468
204,3709,100209,3468
205,3514,100210,3419
206,3859,100211,3474
207,3520,100212,3447
208,3496,100213,3446
209,3520,100214,3425
210,3544,100215,3475
211,3758,100216,3468
212,3538,100217,3468
213,3660,100218,3468
214,3733,100219,3465
215,3514,100220,3474
216,3685,100221,3475
217,3841,100222,3446
218,3667,100223,3471
219,3884,100224,3447
220,3636,100225,3468
221,3685,100226,3468
222,3489,100227,3465
223,3514,100228,3440
224,3514,100229,3474
225,3685,100230,3474
226,3691,100231,3471
227,3666,100232,3471
228,3910,100233,3474
229,3709,100234,3469
230,3860,100235,3465
231,3489,100236,3468
232,3513,100237,3468
233,3661,100238,3474
234,3685,100239,3425
235,3544,100240,3474
236,3667,100241,3474
237,3885,100242,3475
238,3685,100243,3469
239,3661,100244,3468
240,3514,100245,3419
241,3514,100246,3469
242,3685,100247,3425
243,3514,100248,3475
244,3520,100249,3447
245,3520,100250,3475
246,3667,100251,3475
247,3685,100252,3425
248,3835,100253,3468
249,3685,100254,3469
250,3734,100255,3468
251,3685,100256,3425
252,3514,100257,3425
253,3764,100258,3474
254,3841,100259,3425
255,3691,100260,3425
256,3685,100261,3475
257,3520,100262,3420
258,3685,100263,3468
259,3685,100264,3468
260,3710,100265,3469
261,3685,100266,3425
262,3691,100267,3475
263,3715,100268,3474
264,3691,100269,3474
265,3691,100270,3475
266,3710,100271,3468
267,3685,100272,3420
268,3709,100273,3419
269,3710,100274,3419
270,3490,100275,3425
271,3691,100276,3475
272,3691,100277,3474
273,3496,100278,3475
274,3496,100279,3475
275,3520,100280,3469
276,3709,100281,3469
277,3514,100282,3469
278,3685,100283,3420
279,3539,100284,3425
280,3685,100285,3475
281,3865,100286,3475
282,3666,100287,3426
283,3695,100288,3475
284,3685,100289,3468
285,3685,100290,3419
286,3660,100291,3419
287,3685,100292,3419
288,3661,100293,3424
289,3734,100294,3425
290,3764,100295,3475
291,3666,100296,3425
292,3885,100297,3425
293,3661,100298,3424
294,3734,100299,3419
295,3514,100300,3419
296,3860,100301,3419
297,3758,100302,3425
298,3709,100303,3425
299,3715,100304,3424
300,3666,100305,3425
301,3743,100306,3425
302,3709,100307,3425
303,3860,100308,3419
304,3709,100309,3419
305,3709,100310,3419
306,3685,100311,3475
307,3835,100312,3474
308,3865,100313,3474
309,3841,100314,3425
310,3715,100315,3425
311,3709,100316,3469
312,3685,100317,3468
313,3661,100318,3419
314,3685,100319,3419
315,3835,100320,3425
316,3639,100321,3426
317,3691,100322,3425
318,3691,100323,3425
319,3520,100324,3426
320,3686,100325,3426
321,3859,100326,3419
322,3514,100327,3420
323,3685,100328,3469
324,3710,100329,3420
325,3685,100330,3425
326,3716,100331,3425
327,3740,100332,3474
328,3740,100333,3425
329,3691,100334,3425
330,3835,100335,3419
331,3516,100336,3419
332,3515,100337,3419
333,3685,100338,3419
334,3491,100339,3425
335,3841,100340,3425
336,3841,100341,3475
337,3571,100342,3425
338,3571,100343,3425
339,3546,100344,3419
340,3491,100345,3419
341,3565,100346,3419
342,3810,100347,3420
343,3614,100348,3425
344,3540,100349,3425
345,3816,100350,3474
346,3739,100351,3424
347,3718,100352,3425
348,3571,100353,3418
349,3516,100354,3419
350,3589,100355,3419
351,3515,100356,3419
352,3589,100357,3425
353,3540,100358,3425
354,3595,100359,3425
355,3840,100360,3425
356,3547,100361,3425
357,3547,100362,3425
358,3520,100363,3419
359,3810,100364,3419
360,3540,100365,3419
361,3565,100366,3425
362,3810,100367,3426
363,3841,100368,3425
364,3865,100369,3475
365,3718,100370,3426
366,3834,100371,3426
367,3522,100372,3469
368,3565,100373,3469
369,3834,100374,3419
370,3834,100375,3426
371,3835,100376,3425
372,3520,100377,3425
373,3740,100378,3425
374,3520,100379,3425
375,3835,100380,3425
376,3835,100381,3419
377,3758,100382,3419
378,3514,100383,3419
379,3514,100384,3425
380,3734,100385,3425
381,3667,100386,3425
382,3841,100387,3426
383,3715,100388,3426
384,3835,100389,3425
385,3759,100390,3443
386,3514,100391,3419
387,3835,100392,3419
388,3835,100393,3421
389,3835,100394,3426
390,3715,100395,3425
391,3691,100396,3475
392,3835,100397,3426
393,3835,100398,3475
394,3810,100399,3420
395,3835,100400,3419
396,3835,100401,3419
397,3734,100402,3420
398,3685,100403,3475
399,3816,100404,3425
400,3520,100405,3425
401,3817,100406,3449
402,3835,100407,3425
403,3709,100408,3420
404,3685,100409,3420
405,3538,100410,3419
406,3539,100411,3419
407,3810,100412,3426
408,3835,100413,3425
409,3496,100414,3425
410,3642,100415,3425
411,3884,100416,3426
412,3660,100417,3419
413,3685,100418,3420
414,3811,100419,3443
415,3710,100420,3419
416,3811,100421,3424
417,3810,100422,3450
418,3817,100423,3425
419,3666,100424,3425
420,3719,100425,3425
421,3636,100426,3425
422,3835,100427,3419
423,3490,100428,3420
424,3660,100429,3420
425,3835,100430,3425
426,3710,100431,3425
427,3520,100432,3425
428,3666,100433,3425
429,3596,100434,3425
430,3520,100435,3426
431,3685,100436,3419
432,3513,100437,3419
433,3734,100438,3419
434,3785,100439,3425
435,3685,100440,3449
436,3740,100441,3425
437,3496,100442,3426
438,3715,100443,3425
439,3811,100444,3425
440,3709,100445,3419
441,3810,100446,3419
442,3835,100447,3419
443,3709,100448,3425
444,3734,100449,3425
445,3816,100450,3426
446,3816,100451,3425
447,3811,100452,3425
448,3811,100453,3425
449,3811,100454,3419
450,3709,100455,3420
451,3811,100456,3419
452,3709,100457,3420
453,3810,100458,3425
454,3816,100459,3425
455,3740,100460,3425
456,3810,100461,3426
457,3835,100462,3426
458,3811,100463,3419
459,3810,100464,3419
460,3811,100465,3419
461,3811,100466,3419
462,3513,100467,3426
463,3620,100468,3424
464,3495,100469,3474
465,3817,100470,3426
466,3496,100471,3425
467,3811,100472,3419
468,3835,100473,3443
469,3811,100474,3443
470,3811,100475,3443
471,3811,100476,3425
472,3835,100477,3425
473,3817,100478,3424
474,3691,100479,3450
475,3548,100480,3424
476,3835,100481,3419
477,3685,100482,3419
478,3811,100483,3419
479,3490,100484,3420
480,3490,100485,3426
481,3489,100486,3426
482,3716,100487,3425
483,3496,100488,3426
484,3695,100489,3426
485,3709,100490,3425
486,3710,100491,3419
487,3489,100492,3419
488,3759,100493,3419
489,3734,100494,3425
490,3758,100495,3426
491,3841,100496,3425
492,3691,100497,3425
493,3572,100498,3426
494,3735,100499,3425
495,3836,100500,3420
496,3811,100501,3420
497,3710,100502,3444
498,3811,100503,3425
499,3835,100504,3425
500,3842,100505,3425
501,3741,100506,3426
502,3835,100507,3426
503,3836,100508,3426
504,3835,100509,3419
505,3514,100510,3419
506,3514,100511,3420
507,3835,100512,3426
508,3759,100513,3426
509,3841,100514,3425
510,3841,100515,3425
511,3835,100516,3450
512,3835,100517,3426
513,3810,100518,3420
514,3835,100519,3420
515,3836,100520,3419
516,3835,100521,3420
517,3835,100522,3425
518,3842,100523,3425
519,3841,100524,3475
520,3810,100525,3426
521,3836,100526,3426
522,3835,100527,3419
523,3811,100528,3420
524,3836,100529,3419
525,3835,100530,3419
526,3835,100531,3425
527,3841,100532,3425
528,3496,100533,3450
529,3817,100534,3425
530,3811,100535,3425
531,3520,100536,3420
532,3835,100537,3419
533,3835,100538,3420
534,3835,100539,3420
535,3514,100540,3425
536,3836,100541,3426
537,3842,100542,3475
538,3835,100543,3426
539,3523,100544,3426
540,3860,100545,3469
541,3835,100546,3420
542,3811,100547,3420
543,3835,100548,3419
544,3835,100549,3425
545,3835,100550,3424
546,3841,100551,3425
547,3739,100552,3425
548,3573,100553,3425
549,3860,100554,3426
550,3566,100555,3420
551,3835,100556,3419
552,3835,100557,3420
553,3860,100558,3425
554,3835,100559,3426
555,3841,100560,3426
556,3716,100561,3426
557,3548,100562,3425
558,3596,100563,3426
559,3565,100564,3420
560,3639,100565,3419
561,3491,100566,3419
562,3467,100567,3425
563,3466,100568,3426
564,3498,100569,3425
565,3473,100570,3425
566,3835,100571,3426
567,3786,100572,3425
568,3835,100573,3419
569,3860,100574,3419
570,3541,100575,3443
571,3835,100576,3425
572,3835,100577,3449
573,3841,100578,3449
574,3841,100579,3426
575,3791,100580,3425
576,3596,100581,3425
577,3474,100582,3419
578,3467,100583,3419
579,3467,100584,3419
580,3835,100585,3420
581,3835,100586,3426
582,3621,100587,3425
583,3817,100588,3425
584,3811,100589,3425
585,3835,100590,3424
586,3835,100591,3419
587,3836,100592,3419
588,3860,100593,3418
589,3836,100594,3419
590,3810,100595,3426
591,3520,100596,3425
592,3842,100597,3424
593,3836,100598,3425
594,3835,100599,3425
595,3835,100600,3419
596,3835,100601,3418
597,3811,100602,3419
598,3540,100603,3419
599,3836,100604,3425
600,3835,100605,3425
601,3596,100606,3425
602,3860,100607,3425
603,3523,100608,3425
604,3571,100609,3419
605,3473,100610,3420
606,3565,100611,3419
607,3615,100612,3419
608,3614,100613,3425
609,3836,100614,3425
610,3596,100615,3424
611,3884,100616,3425
612,3597,100617,3449
613,3860,100618,3425
614,3565,100619,3418
615,3835,100620,3419
616,3467,100621,3419
617,3565,100622,3425
618,3541,100623,3426
619,3571,100624,3425
620,3840,100625,3425
621,3572,100626,3449
622,3621,100627,3425
623,3565,100628,3420
624,3639,100629,3419
625,3835,100630,3419
626,3836,100631,3425
627,3614,100632,3425
628,3596,100633,3425
629,3646,100634,3425
630,3860,100635,3426
631,3860,100636,3425
632,3835,100637,3420
633,3639,100638,3419
634,3811,100639,3419
635,3614,100640,3425
636,3566,100641,3425
637,3473,100642,3425
638,3817,100643,3425
639,3596,100644,3425
640,3836,100645,3449
641,3836,100646,3443
642,3810,100647,3443
643,3590,100648,3443
644,3835,100649,3419
645,3836,100650,3449
646,3841,100651,3425
647,3841,100652,3425
648,3835,100653,3449
649,3621,100654,3449
650,3663,100655,3420
651,3589,100656,3419
652,3639,100657,3443
653,3590,100658,3420
654,3810,100659,3426
655,3496,100660,3426
656,3817,100661,3474
657,3835,100662,3425
658,3520,100663,3425
659,3835,100664,3419
660,3836,100665,3444
661,3811,100666,3419
662,3811,100667,3419
663,3590,100668,3449
664,3835,100669,3425
665,3817,100670,3425
666,3739,100671,3450
667,3547,100672,3425
668,3835,100673,3443
669,3835,100674,3444
670,3811,100675,3443
671,3835,100676,3420
672,3835,100677,3449
673,3835,100678,3449
674,3645,100679,3448
675,3840,100680,3449
676,3523,100681,3425
677,3835,100682,3425
678,3590,100683,3419
679,3835,100684,3419
680,3514,100685,3419
681,3614,100686,3425
682,3810,100687,3425
683,3842,100688,3425
684,3691,100689,3425
685,3572,100690,3425
686,3835,100691,3425
687,3520,100692,3444
688,3490,100693,3419
689,3861,100694,3419
690,3835,100695,3425
691,3835,100696,3426
692,3842,100697,3425
693,3841,100698,3425
694,3835,100699,3426
695,3836,100700,3449
696,3835,100701,3419
697,3836,100702,3419
698,3835,100703,3444
699,3835,100704,3426
700,3835,100705,3425
701,3817,100706,3449
702,3841,100707,3425
703,3835,100708,3425
704,3810,100709,3425
705,3811,100710,3419
706,3490,100711,3419
707,3836,100712,3420
708,3811,100713,3420
709,3811,100714,3426
710,3841,100715,3425
711,3841,100716,3425
712,3835,100717,3450
713,3810,100718,3425
714,3835,100719,3419
715,3490,100720,3419
716,3835,100721,3419
717,3786,100722,3420
718,3811,100723,3426
719,3842,100724,3426
720,3841,100725,3426
721,3816,100726,3425
722,3786,100727,3426
723,3614,100728,3419
724,3761,100729,3419
725,3810,100730,3444
726,3810,100731,3443
727,3761,100732,3450
728,3836,100733,3426
729,3816,100734,3426
730,3691,100735,3450
731,3597,100736,3426
732,3811,100737,3420
733,3811,100738,3420
734,3786,100739,3420
735,3614,100740,3420
736,3811,100741,3425
737,3810,100742,3426
738,3841,100743,3425
739,3495,100744,3426
740,3572,100745,3426
741,3786,100746,3426
742,3811,100747,3419
743,3811,100748,3443
744,3836,100749,3419
745,3811,100750,3450
746,3811,100751,3425
747,3620,100752,3426
748,3841,100753,3426
749,3547,100754,3425
750,3835,100755,3425
751,3811,100756,3419
752,3811,100757,3419
753,3836,100758,3419
754,3811,100759,3425
755,3514,100760,3425
756,3817,100761,3425
757,3496,100762,3425
758,3495,100763,3425
759,3811,100764,3450
760,3786,100765,3419
761,3811,100766,3420
762,3811,100767,3419
763,3811,100768,3426
764,3810,100769,3426
765,3817,100770,3426
766,3817,100771,3425
767,3496,100772,3425
768,3811,100773,3425
769,3811,100774,3420
770,3786,100775,3419
771,3811,100776,3419
772,3514,100777,3444
773,3811,100778,3425
774,3817,100779,3425
775,3817,100780,3425
776,3792,100781,3425
777,3811,100782,3426
778,3811,100783,3419
779,3786,100784,3419
780,3810,100785,3443
