Ultrasonic Sensor Data Capture Start
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
796
797
803
803
796
796
797
797
797
796
797
797
797
803
802
797
797
797
796
796
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
796
797
797
797
802
803
797
797
797
797
796
797
797
796
796
802
803
797
797
797
797
797
797
797
797
803
802
799
797
797
797
797
797
797
797
797
803
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
796
797
797
797
797
802
803
800
797
797
797
797
797
796
797
797
803
803
797
797
796
797
797
796
797
797
797
803
803
797
797
797
797
796
797
797
796
803
803
800
797
797
797
797
797
797
797
797
803
803
796
796
797
797
796
797
797
797
797
803
803
797
797
797
797
797
796
796
797
803
803
799
797
796
797
797
797
797
772
797
803
803
797
796
797
797
797
797
797
797
797
803
803
797
797
797
797
796
797
797
797
803
803
799
797
797
797
797
797
796
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
796
797
797
797
797
803
802
800
796
797
797
797
797
796
796
797
803
803
796
796
796
797
797
797
797
796
797
802
803
797
797
797
797
797
797
797
797
803
803
800
797
797
797
797
797
797
796
797
803
803
797
797
797
797
796
797
797
796
797
803
803
797
797
797
796
797
797
797
797
803
803
800
797
796
797
797
797
797
797
797
803
803
800
797
796
796
797
797
797
797
797
803
803
797
797
797
797
796
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
796
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
800
796
797
797
797
797
797
800
802
803
797
800
796
796
796
797
796
796
796
803
802
800
796
800
797
796
797
796
797
806
803
800
796
800
797
796
796
796
797
796
803
803
796
796
796
800
797
797
797
796
797
802
806
796
797
800
800
800
797
796
797
806
802
801
797
800
800
800
797
796
800
800
803
802
800
797
796
797
797
800
796
796
797
806
802
800
797
800
796
796
797
796
797
803
806
800
796
797
796
797
797
797
796
797
803
803
796
800
796
796
797
796
800
797
800
806
803
797
797
797
797
797
796
797
797
803
803
800
797
797
797
796
797
797
796
797
803
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
802
803
800
797
797
797
797
797
797
796
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
796
797
797
803
803
797
797
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
796
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
796
797
797
796
796
797
796
796
803
803
799
797
797
797
797
797
797
797
797
803
803
796
797
797
797
797
797
797
797
796
803
803
797
797
797
796
797
797
796
797
803
803
799
797
796
797
797
797
797
797
797
803
803
797
796
797
796
797
797
797
797
797
803
803
797
796
797
797
797
797
797
797
803
803
799
797
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
796
797
803
803
796
797
797
797
797
797
796
796
803
803
799
797
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
796
797
797
797
797
803
803
799
796
797
797
797
797
797
797
797
803
803
797
797
797
797
797
796
797
797
797
803
803
797
797
796
797
797
797
797
797
803
802
800
797
797
797
796
797
797
796
797
803
803
797
797
797
797
797
797
797
797
797
803
802
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
796
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
796
803
803
797
797
797
797
797
797
796
796
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
796
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
797
797
797
797
797
796
797
797
803
803
796
797
797
797
797
797
797
796
797
803
806
800
797
797
797
796
797
796
797
806
802
800
796
800
799
800
796
797
797
797
803
803
796
797
796
796
796
797
797
796
796
802
802
797
800
797
796
797
800
796
796
803
803
801
797
797
797
796
797
797
796
796
803
803
797
796
797
796
796
797
796
796
797
802
803
796
797
797
796
796
796
796
796
803
802
800
797
797
797
797
797
800
797
796
803
803
796
796
797
796
797
796
796
796
800
806
803
797
797
797
797
796
796
797
797
803
803
800
796
796
796
797
796
797
797
797
803
803
797
797
797
797
796
797
796
797
797
803
802
797
797
796
796
797
797
796
797
802
803
801
797
797
796
796
796
796
796
797
802
803
796
797
797
796
797
796
796
797
796
802
803
796
796
797
797
797
797
797
796
802
803
800
797
797
797
797
797
797
796
796
803
803
797
797
796
797
796
797
796
796
797
803
803
797
796
797
797
796
797
797
796
803
803
800
796
796
796
796
796
796
797
796
803
802
796
796
796
796
797
796
797
796
797
802
803
796
796
797
797
796
797
797
796
802
803
800
797
796
797
796
796
796
796
797
803
802
797
797
796
797
796
796
797
796
797
803
803
796
797
796
797
796
797
796
797
803
803
800
796
797
797
797
797
773
772
797
778
778
797
796
772
797
773
797
797
797
773
803
803
772
772
772
796
796
797
773
797
803
778
778
772
772
773
772
773
796
772
772
778
779
772
772
772
772
772
773
773
773
772
779
778
772
772
772
772
772
773
773
772
778
778
778
772
772
772
773
772
772
772
773
779
778
772
772
772
772
772
773
772
772
773
778
778
772
772
772
772
772
772
772
772
779
778
778
772
772
773
772
772
772
772
772
778
778
773
772
772
773
772
772
772
773
773
779
778
773
773
773
772
772
772
772
772
778
778
778
773
772
772
773
772
773
772
772
779
803
772
797
772
797
797
773
797
772
773
778
778
772
772
772
773
772
773
773
772
778
778
779
772
772
772
772
772
772
772
772
778
779
772
772
772
772
772
772
773
773
773
778
778
772
773
772
772
772
772
772
772
778
778
778
772
772
773
772
773
772
772
772
778
778
772
772
772
772
772
772
773
772
772
778
778
772
772
772
772
772
772
797
797
803
803
799
773
772
772
772
772
772
772
772
778
779
773
772
772
772
773
772
772
772
772
778
779
772
772
772
772
772
772
772
772
779
778
778
773
772
772
772
773
773
772
772
779
778
773
773
773
773
772
773
772
773
772
778
779
772
773
772
772
772
772
772
772
778
778
778
772
773
773
772
772
772
773
772
778
778
773
772
772
772
772
772
772
772
772
778
778
772
772
773
772
772
772
772
773
778
779
779
773
772
772
772
772
773
772
772
778
778
772
772
773
772
773
773
773
772
772
779
778
773
772
772
772
773
772
772
772
779
778
779
772
772
772
773
772
772
773
773
778
778
773
772
773
772
773
772
773
772
772
778
778
773
772
773
772
772
773
772
773
779
778
778
772
772
773
772
772
772
773
772
779
778
772
772
772
772
772
772
772
772
772
778
778
772
773
773
773
772
772
772
773
779
779
778
772
772
772
772
772
773
773
772
779
778
772
773
772
773
772
773
772
772
773
778
778
772
772
773
772
772
772
772
772
779
778
778
773
772
772
772
773
772
772
772
778
778
772
772
773
772
772
773
772
772
773
779
778
772
772
772
772
772
772
772
772
779
778
779
772
773
772
772
772
773
772
772
778
778
772
772
772
772
772
772
772
773
772
779
779
772
772
772
772
772
772
772
772
778
778
778
772
773
772
772
773
772
773
773
779
778
772
772
772
772
772
772
772
773
773
779
778
772
772
772
772
772
772
772
772
778
778
778
772
772
772
772
773
772
773
773
778
778
773
772
773
772
772
773
772
773
772
778
779
772
772
773
772
772
772
772
772
778
779
778
773
772
772
772
772
772
772
772
778
779
773
772
772
773
773
773
772
772
772
778
779
772
772
772
772
772
772
772
772
778
778
778
773
773
772
773
772
772
773
772
778
778
772
772
773
772
772
772
773
773
772
778
779
772
772
772
772
773
772
772
772
778
778
778
772
772
772
772
772
773
772
772
779
778
773
773
773
772
772
772
773
772
772
779
779
772
773
772
772
772
773
773
772
779
778
779
772
772
772
772
772
772
773
772
778
778
774
772
772
772
772
772
773
773
772
779
778
772
772
773
773
772
772
772
772
778
778
778
773
773
772
772
773
772
772
772
779
778
773
772
772
772
772
773
772
772
772
778
778
772
772
772
797
772
772
772
772
778
778
779
772
772
773
772
772
773
772
772
779
778
773
772
772
772
772
772
772
772
772
778
779
773
772
773
773
772
773
772
772
778
778
778
772
772
772
772
772
772
772
772
779
778
773
772
773
772
772
772
772
772
772
778
778
772
772
772
772
772
772
772
772
778
779
778
772
772
773
772
772
772
772
772
779
779
773
772
772
772
773
772
772
773
772
779
778
773
772
773
772
772
772
773
772
779
778
778
773
772
773
772
772
772
773
772
779
778
772
773
773
772
772
773
773
772
773
779
778
772
772
772
772
772
773
773
772
778
779
778
773
772
772
772
772
773
772
772
779
778
772
772
772
772
772
772
773
773
773
779
778
773
772
772
773
772
773
772
773
778
778
778
772
772
772
772
772
773
772
772
779
778
772
773
772
772
772
773
772
773
772
779
778
772
772
772
773
772
773
773
772
779
778
779
772
772
772
772
772
772
772
772
778
778
773
772
772
772
773
772
772
772
772
778
778
772
772
772
772
772
772
772
773
778
779
778
772
772
772
773
773
772
772
772
779
779
772
772
772
772
773
772
772
772
773
779
778
772
773
772
773
772
773
772
772
779
779
778
772
773
772
772
772
773
772
772
779
779
772
773
772
772
773
772
773
773
772
779
778
772
773
772
772
772
772
773
772
779
778
779
772
773
772
772
773
773
772
772
778
778
773
773
772
773
773
772
772
773
772
778
779
772
772
772
772
772
772
772
772
778
778
778
772
772
773
773
773
772
773
773
779
778
772
772
773
773
773
772
772
772
773
779
778
772
772
772
772
773
772
772
772
778
778
778
772
772
772
773
773
772
772
772
778
779
772
773
772
772
773
772
772
772
772
778
779
773
773
773
772
772
773
773
773
778
778
779
772
773
773
772
773
773
773
772
779
778
772
772
773
773
773
773
772
772
772
778
803
772
772
772
772
773
772
772
773
779
778
800
772
773
773
773
772
772
773
773
778
778
772
772
773
772
772
773
772
772
773
778
779
772
772
772
773
772
773
772
772
779
778
779
772
772
772
772
773
772
772
772
778
778
773
773
772
772
772
772
772
773
772
778
779
772
772
773
797
796
772
772
773
778
802
779
772
772
772
773
772
772
773
773
778
778
772
773
772
772
772
773
772
772
773
778
778
772
772
772
772
772
772
772
772
778
778
778
772
772
773
773
773
772
772
772
778
779
772
772
773
773
773
773
772
773
772
779
778
772
773
772
772
772
772
773
772
778
778
779
772
773
773
772
772
772
772
772
778
778
773
773
773
772
772
772
772
772
772
778
778
772
773
772
772
773
772
773
772
778
779
778
773
772
773
773
772
772
773
772
778
778
773
772
772
773
772
773
773
772
772
778
778
773
773
772
772
772
772
772
773
778
779
779
773
772
773
772
773
772
772
772
779
778
773
772
772
772
772
772
772
772
772
779
779
772
772
772
772
773
772
772
772
778
779
778
773
772
772
772
772
772
772
772
778
779
772
772
773
772
772
772
772
773
773
779
803
772
772
772
772
772
773
773
772
778
778
779
773
772
772
772
773
772
772
796
779
778
772
772
773
772
773
772
772
773
772
779
778
772
772
772
773
772
773
773
773
778
779
778
772
772
796
797
772
796
773
772
779
803
797
773
772
772
773
772
772
773
773
778
779
772
772
773
773
773
772
773
772
778
778
779
772
772
772
772
772
772
773
772
778
779
772
772
772
772
796
772
772
772
773
778
778
797
796
796
797
772
796
797
796
803
802
800
797
797
797
797
772
773
773
772
779
778
772
772
772
772
772
773
773
772
772
778
803
772
772
772
772
773
772
773
772
779
779
778
772
772
773
773
772
772
773
772
803
778
772
772
797
773
772
773
773
772
772
778
803
796
797
773
797
797
797
772
772
803
803
800
772
797
773
772
797
772
772
773
778
778
772
773
772
772
773
773
772
773
772
779
779
772
797
772
772
772
796
772
772
803
778
779
772
772
773
773
796
797
797
772
779
779
773
773
773
773
773
773
772
796
797
778
803
772
772
796
797
772
773
772
797
778
778
799
773
773
797
797
797
773
773
772
779
779
773
797
772
773
772
773
772
773
773
803
778
772
773
796
796
773
772
772
772
803
779
779
773
773
772
772
797
797
772
797
802
779
797
773
773
772
772
773
772
772
772
779
779
772
797
772
772
773
772
772
772
779
802
779
773
773
772
773
772
773
773
772
779
779
773
772
773
773
773
773
772
772
772
779
779
772
772
772
772
773
773
773
772
778
778
798
773
772
773
773
773
772
773
772
778
779
773
773
772
772
773
772
773
773
773
779
778
772
773
772
772
772
773
772
772
778
779
779
773
772
797
773
773
772
773
772
778
779
773
773
773
773
772
772
773
772
772
779
779
772
772
772
772
772
773
772
772
779
778
800
772
773
773
772
772
772
772
772
802
803
772
772
772
773
773
772
772
773
772
778
779
773
772
796
772
772
772
772
772
779
779
779
772
773
797
773
773
772
773
773
779
778
773
772
773
772
772
772
773
772
773
778
803
773
772
772
772
772
772
772
772
778
779
779
773
772
773
773
797
773
772
773
779
779
772
772
772
772
773
772
772
773
773
779
779
772
772
772
772
772
772
772
772
779
779
779
772
772
773
773
772
772
772
773
779
778
772
773
773
773
772
772
772
772
797
778
778
772
772
797
773
773
772
773
797
778
779
800
773
772
772
772
773
773
772
797
779
803
772
773
773
772
772
773
773
772
772
778
778
773
772
772
773
796
772
773
773
778
778
779
773
772
773
773
772
772
772
773
779
779
772
773
772
772
772
797
772
772
772
778
803
773
772
772
773
772
773
772
772
779
778
799
772
773
772
772
773
772
773
772
778
779
773
772
797
773
773
773
772
772
772
803
803
772
773
772
772
773
773
773
773
779
779
778
772
773
773
772
772
772
773
773
779
803
773
773
772
773
797
773
772
772
772
778
778
773
797
772
773
797
773
796
796
779
779
799
772
772
797
772
797
772
773
797
803
803
796
797
772
772
772
797
773
797
772
778
803
796
772
772
772
772
772
797
772
779
803
799
773
772
772
772
772
772
797
797
803
778
772
772
772
772
797
797
773
796
772
779
779
773
797
797
772
797
797
797
772
803
778
799
772
797
773
772
773
797
772
773
803
779
772
772
772
797
797
797
772
772
772
778
803
772
797
773
773
772
773
797
773
778
802
799
772
772
797
772
772
772
797
772
778
779
772
797
772
772
772
796
773
772
797
803
803
773
772
773
772
772
773
773
772
779
779
799
772
773
772
773
797
773
773
797
803
803
796
797
797
797
796
797
797
796
796
778
803
772
797
796
797
797
772
797
773
778
779
779
772
797
797
772
797
772
772
773
778
803
772
772
797
772
772
773
772
772
773
778
803
772
772
797
772
772
772
772
796
803
779
799
772
773
797
797
797
797
773
797
778
803
772
772
797
797
797
773
797
797
797
803
803
797
796
797
797
797
797
796
772
803
779
799
772
797
772
773
773
797
772
773
803
803
797
772
772
797
772
797
797
797
772
779
779
772
797
772
772
797
772
773
797
803
778
799
772
772
772
772
773
773
772
773
778
778
773
772
773
797
772
772
772
772
772
779
803
772
772
797
797
772
796
772
773
778
778
799
773
772
772
772
772
797
796
772
779
778
773
772
796
772
773
797
797
772
797
803
779
772
797
773
796
773
772
797
773
779
778
778
772
773
773
772
772
772
772
773
778
779
773
773
796
772
772
772
772
772
773
779
803
773
773
772
772
797
772
772
773
778
779
779
797
773
772
773
773
772
773
772
779
778
772
772
773
773
772
797
772
772
772
779
779
773
773
773
772
772
773
772
773
779
778
799
772
797
773
772
797
772
773
772
802
778
772
773
773
772
796
796
797
797
797
803
802
797
797
797
796
797
797
797
797
803
803
800
796
797
796
797
797
796
797
797
803
803
797
797
797
772
797
772
772
797
797
802
803
797
797
797
797
797
773
797
797
803
779
799
772
773
773
772
773
797
773
797
779
803
797
772
772
797
797
772
797
797
797
803
802
772
773
772
797
797
797
797
797
803
803
800
796
797
797
797
797
797
772
797
803
779
797
772
797
773
772
773
773
772
772
778
803
772
797
772
773
772
772
797
797
778
803
778
772
773
773
772
797
772
773
772
778
803
773
772
773
772
797
772
797
797
772
803
803
772
773
797
797
797
797
797
797
779
803
799
773
797
772
797
772
773
772
772
803
778
796
773
772
772
797
797
797
797
797
803
779
773
797
772
772
797
797
797
797
803
803
800
797
773
772
773
772
772
772
772
779
779
772
773
797
772
772
772
797
772
772
778
803
772
773
773
773
772
772
772
797
803
803
799
772
772
773
773
797
773
772
772
778
779
797
797
772
796
797
797
772
773
773
803
778
772
773
773
773
773
773
772
772
778
779
799
797
772
797
797
797
796
797
797
803
803
796
797
797
797
772
797
796
772
773
803
803
797
797
797
797
797
797
772
772
778
803
800
772
797
797
772
797
797
797
797
778
803
797
796
797
797
797
772
773
772
797
778
803
772
797
797
773
796
796
797
797
778
803
800
797
797
773
773
772
797
796
797
778
803
772
772
772
797
797
797
797
797
797
778
803
797
797
797
797
797
797
797
797
803
803
800
797
797
797
797
797
796
797
773
803
803
797
797
797
797
796
797
797
796
797
803
803
797
797
773
772
772
796
772
797
803
803
800
797
797
797
773
772
772
772
772
803
778
772
773
797
773
797
797
797
797
797
803
803
797
796
797
796
796
796
796
797
802
803
800
797
796
797
797
797
797
796
796
802
803
796
797
797
796
796
797
797
796
797
803
802
797
796
797
797
796
797
796
796
803
803
800
797
796
797
797
796
796
796
796
803
803
797
797
796
797
796
797
797
797
797
802
802
797
796
797
796
797
797
797
797
803
803
800
797
796
796
797
797
796
796
797
803
802
797
797
797
797
797
797
797
796
797
803
803
797
796
797
796
797
796
796
796
803
802
800
797
796
796
796
797
797
797
796
803
803
797
797
797
796
796
797
797
796
796
802
803
797
797
796
796
796
796
796
796
803
803
800
797
796
797
797
796
797
797
772
778
803
797
772
773
772
772
797
797
772
797
803
803
796
772
797
797
797
797
773
797
778
803
800
797
797
797
797
797
773
797
797
778
802
797
797
797
796
797
797
797
796
797
803
803
797
797
796
797
797
797
796
796
802
803
799
797
797
797
773
797
797
797
772
803
803
797
773
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
796
797
797
797
797
797
797
797
779
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
772
797
797
773
772
803
779
799
773
797
797
797
797
797
797
797
803
803
797
797
797
797
797
772
797
773
797
803
803
797
797
797
797
796
797
797
797
803
803
800
797
797
797
797
796
797
796
797
803
803
797
797
797
796
797
797
797
772
773
803
803
797
797
797
773
797
773
797
797
803
803
800
797
797
797
797
797
797
797
797
779
803
797
797
797
797
797
772
796
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
796
797
797
796
797
803
803
797
797
797
796
796
797
796
796
802
803
799
796
796
797
796
796
796
797
797
803
803
797
797
797
797
797
797
797
773
797
803
803
797
772
797
797
797
797
797
797
802
803
800
797
797
797
797
797
796
796
797
802
803
797
797
797
797
797
797
797
797
797
803
802
797
797
797
797
797
796
797
797
802
803
799
797
797
797
797
796
797
797
797
803
803
797
797
796
797
797
797
797
796
796
803
802
796
797
797
799
797
797
797
797
802
803
800
796
796
797
800
797
796
796
797
803
803
797
796
800
800
800
796
797
797
796
803
802
797
797
796
797
797
797
797
797
802
802
801
800
800
800
796
796
797
797
797
803
803
797
797
797
797
797
797
796
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
797
797
797
797
797
796
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
796
796
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
796
797
797
797
797
797
803
803
797
797
797
797
797
797
796
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
797
796
797
797
797
796
797
797
803
803
797
797
797
797
797
797
796
796
796
803
803
797
796
797
796
796
796
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
796
796
797
797
797
796
797
797
803
802
797
796
797
796
797
797
797
796
803
803
799
797
797
796
797
797
796
797
800
803
803
797
797
797
796
797
797
797
796
796
803
803
797
796
797
797
797
797
796
797
803
803
799
797
797
797
796
797
796
797
797
802
803
797
797
797
796
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
796
797
797
797
797
797
797
796
803
802
797
797
797
797
797
797
796
797
797
802
803
797
797
797
797
797
797
797
796
803
803
800
797
797
797
797
796
797
797
796
803
803
797
796
797
797
797
797
796
797
797
802
806
796
797
797
797
797
797
797
796
803
803
800
797
797
796
797
797
796
797
797
803
803
797
797
797
797
796
797
797
797
797
803
803
796
797
797
797
797
797
797
797
803
803
800
797
797
797
797
796
797
797
797
803
803
796
797
797
797
797
796
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
796
803
802
800
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
796
797
797
797
803
803
796
797
797
797
797
797
796
797
803
803
800
796
796
797
797
797
797
796
797
803
803
797
797
797
797
797
797
797
797
797
803
803
796
797
796
797
797
797
797
797
802
802
800
797
796
797
797
797
797
797
797
802
803
797
797
797
797
797
797
797
797
797
803
803
796
797
797
797
797
797
797
796
803
803
799
797
797
797
797
797
797
797
796
803
803
797
797
796
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
800
797
797
797
797
796
797
797
796
802
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
797
796
797
797
797
803
803
800
797
797
796
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
797
803
803
797
797
797
797
797
797
797
797
803
803
799
797
797
797
797
797
797
797
797
803
803
797
796
797
797
797
797
797
797
797
802
803
797
797
796
797
797
797
797
797
803
803
799
797
797
797
797
797
796
796
796
802
803
796
797
797
796
797
797
797
797
797
803
803
796
797
797
797
797
797
797
797
802
803
800
797
797
797
797
796
797
797
796
803
802
797
797
797
797
797
796
797
797
797
803
802
797
797
797
797
796
797
797
797
803
803
800
796
797
797
797
797
797
797
797
802
803
797
797
797
796
796
797
797
797
797
803
802
797
796
797
797
796
797
797
797
