apture Start,
Obstacle: Closed Door,
Grid place: 1,
Ch1: ,
759,
751,
757,
757,
750,
751,
750,
751,
751,
751,
757,
765,
759,
758,
751,
751,
750,
751,
757,
756,
758,
758,
759,
765,
765,
765,
758,
758,
758,
758,
758,
759,
759,
759,
765,
765,
765,
758,
758,
759,
759,
758,
758,
759,
759,
765,
764,
759,
759,
758,
759,
759,
759,
759,
758,
764,
765,
765,
758,
758,
759,
758,
759,
758,
759,
758,
764,
764,
765,
759,
758,
758,
758,
758,
759,
758,
759,
764,
764,
759,
759,
758,
759,
759,
758,
758,
759,
764,
765,
765,
759,
758,
758,
759,
758,
759,
758,
758,
764,
765,
765,
758,
758,
758,
758,
758,
758,
758,
758,
765,
765,
758,
759,
759,
758,
758,
758,
758,
758,
765,
765,
764,
759,
758,
758,
758,
758,
759,
758,
758,
764,
765,
765,
759,
759,
758,
758,
759,
758,
759,
759,
765,
765,
759,
758,
759,
759,
758,
758,
758,
758,
764,
765,
764,
758,
759,
758,
758,
759,
758,
758,
758,
765,
765,
765,
758,
758,
759,
759,
759,
758,
759,
758,
765,
765,
758,
759,
758,
758,
759,
759,
758,
758,
764,
764,
765,
758,
759,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
758,
759,
758,
759,
758,
765,
764,
759,
759,
758,
758,
759,
758,
758,
758,
765,
765,
765,
758,
759,
758,
758,
759,
758,
759,
758,
765,
764,
764,
758,
758,
759,
758,
758,
758,
758,
758,
764,
764,
758,
758,
758,
758,
758,
759,
758,
758,
765,
764,
764,
759,
758,
759,
758,
758,
758,
758,
759,
764,
764,
765,
759,
759,
759,
758,
759,
759,
759,
758,
764,
765,
759,
758,
758,
759,
758,
758,
758,
758,
765,
765,
764,
758,
758,
758,
758,
759,
759,
759,
759,
765,
764,
764,
758,
758,
759,
758,
758,
758,
758,
759,
764,
764,
759,
758,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
758,
758,
758,
758,
759,
765,
765,
765,
758,
758,
758,
758,
759,
759,
759,
759,
764,
764,
759,
758,
758,
758,
758,
758,
758,
759,
765,
765,
764,
759,
758,
758,
759,
758,
758,
758,
758,
764,
764,
764,
758,
759,
758,
759,
758,
758,
758,
758,
765,
764,
759,
758,
758,
759,
759,
758,
759,
758,
765,
764,
765,
759,
759,
759,
758,
758,
758,
758,
759,
764,
764,
764,
758,
758,
759,
758,
759,
759,
759,
758,
765,
764,
758,
758,
758,
759,
759,
758,
758,
758,
764,
765,
764,
759,
759,
758,
759,
758,
758,
758,
759,
764,
764,
764,
759,
758,
759,
758,
758,
758,
758,
758,
764,
765,
759,
759,
759,
759,
759,
759,
758,
758,
765,
765,
765,
758,
758,
758,
758,
758,
758,
758,
759,
765,
765,
764,
759,
758,
759,
759,
759,
759,
759,
758,
765,
765,
759,
759,
758,
758,
758,
758,
759,
758,
764,
765,
764,
758,
758,
759,
758,
759,
759,
758,
758,
764,
765,
764,
758,
758,
758,
758,
758,
758,
758,
758,
765,
765,
759,
758,
758,
759,
759,
758,
759,
758,
764,
765,
764,
759,
759,
758,
758,
758,
758,
758,
758,
765,
765,
764,
758,
759,
759,
758,
759,
758,
758,
758,
765,
765,
759,
758,
759,
758,
758,
758,
758,
759,
765,
764,
765,
759,
759,
758,
759,
758,
759,
759,
758,
764,
764,
764,
758,
758,
759,
758,
758,
758,
758,
759,
764,
765,
758,
758,
758,
758,
758,
758,
758,
759,
764,
765,
764,
758,
758,
759,
758,
759,
758,
758,
758,
765,
765,
764,
759,
759,
758,
758,
758,
758,
759,
758,
764,
764,
758,
758,
758,
759,
759,
759,
759,
759,
765,
764,
765,
759,
758,
758,
759,
759,
758,
759,
759,
765,
765,
764,
759,
759,
758,
758,
758,
759,
759,
758,
764,
765,
758,
758,
759,
758,
758,
758,
758,
758,
764,
764,
765,
758,
759,
759,
758,
758,
758,
758,
758,
765,
764,
764,
759,
758,
759,
759,
759,
759,
759,
758,
764,
764,
758,
758,
758,
758,
758,
758,
758,
758,
765,
765,
764,
759,
758,
759,
759,
759,
758,
758,
759,
764,
765,
764,
758,
758,
758,
758,
758,
758,
758,
759,
765,
765,
758,
758,
759,
758,
758,
759,
759,
759,
765,
765,
765,
759,
758,
758,
759,
758,
759,
759,
758,
765,
764,
765,
758,
759,
759,
758,
759,
758,
759,
758,
765,
764,
759,
758,
759,
758,
759,
758,
758,
758,
765,
765,
764,
759,
758,
758,
758,
759,
759,
759,
759,
765,
764,
765,
759,
758,
758,
759,
759,
758,
758,
759,
764,
764,
758,
758,
758,
758,
759,
759,
759,
759,
764,
765,
764,
758,
759,
758,
759,
759,
759,
758,
759,
764,
765,
764,
759,
758,
758,
759,
758,
758,
758,
758,
765,
765,
759,
759,
758,
758,
759,
758,
758,
758,
764,
764,
765,
759,
759,
759,
758,
759,
759,
759,
758,
764,
764,
764,
758,
759,
759,
759,
758,
758,
758,
758,
764,
765,
758,
759,
758,
759,
758,
759,
758,
758,
765,
764,
764,
758,
758,
758,
758,
758,
758,
758,
759,
764,
765,
764,
758,
759,
758,
759,
759,
758,
758,
759,
765,
764,
758,
759,
758,
759,
759,
759,
759,
758,
765,
764,
764,
758,
759,
759,
759,
758,
759,
759,
759,
765,
765,
765,
759,
758,
759,
758,
758,
758,
758,
758,
765,
765,
758,
759,
759,
758,
759,
759,
758,
759,
765,
764,
764,
758,
758,
759,
759,
758,
759,
758,
759,
764,
764,
764,
758,
758,
758,
758,
759,
758,
758,
759,
765,
764,
758,
759,
759,
758,
758,
758,
758,
758,
764,
764,
764,
758,
759,
758,
758,
759,
758,
758,
758,
765,
764,
764,
758,
758,
759,
758,
758,
759,
758,
759,
764,
765,
759,
758,
759,
759,
759,
759,
758,
759,
765,
764,
764,
759,
759,
759,
758,
758,
758,
758,
759,
764,
765,
764,
759,
759,
759,
758,
758,
758,
758,
759,
765,
765,
759,
758,
758,
759,
759,
758,
758,
759,
764,
764,
765,
759,
758,
759,
759,
758,
758,
758,
758,
765,
765,
764,
758,
759,
758,
758,
759,
758,
758,
758,
764,
765,
759,
759,
758,
758,
759,
758,
759,
758,
764,
765,
765,
759,
758,
758,
758,
759,
759,
759,
759,
764,
765,
765,
759,
758,
758,
758,
758,
758,
758,
758,
765,
764,
758,
758,
758,
759,
759,
758,
759,
758,
764,
765,
764,
759,
758,
758,
758,
758,
758,
759,
759,
764,
764,
765,
758,
758,
758,
758,
758,
759,
758,
758,
765,
765,
759,
758,
758,
758,
758,
758,
758,
759,
765,
764,
764,
758,
759,
759,
758,
758,
758,
759,
759,
765,
765,
765,
758,
759,
758,
759,
759,
758,
758,
758,
765,
765,
758,
758,
758,
758,
759,
759,
758,
759,
764,
764,
764,
758,
758,
759,
759,
758,
758,
758,
758,
765,
764,
765,
759,
758,
759,
758,
758,
759,
759,
759,
764,
765,
758,
758,
758,
758,
758,
758,
759,
759,
765,
764,
764,
758,
759,
759,
758,
759,
758,
759,
758,
764,
764,
765,
758,
758,
758,
758,
759,
758,
758,
758,
764,
764,
758,
758,
758,
759,
759,
758,
758,
758,
764,
765,
764,
758,
759,
758,
759,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
759,
758,
758,
758,
758,
765,
765,
758,
759,
759,
758,
758,
758,
758,
758,
764,
764,
764,
759,
759,
758,
758,
759,
759,
758,
759,
765,
765,
765,
759,
759,
758,
758,
758,
759,
758,
759,
765,
764,
759,
758,
758,
758,
759,
758,
758,
758,
765,
765,
764,
759,
758,
759,
758,
758,
758,
758,
758,
764,
765,
764,
758,
758,
758,
758,
758,
758,
758,
758,
765,
764,
758,
759,
758,
758,
758,
758,
759,
759,
764,
764,
765,
758,
759,
758,
759,
758,
758,
758,
758,
764,
765,
765,
758,
758,
758,
758,
758,
758,
758,
759,
764,
764,
759,
758,
759,
758,
758,
758,
759,
758,
764,
765,
764,
759,
759,
758,
758,
758,
758,
759,
759,
764,
765,
765,
759,
758,
759,
759,
758,
758,
758,
758,
765,
764,
759,
758,
759,
759,
758,
759,
759,
759,
764,
764,
764,
758,
759,
758,
759,
758,
759,
759,
758,
765,
764,
765,
759,
758,
758,
758,
758,
759,
758,
758,
764,
764,
759,
759,
758,
759,
758,
758,
759,
758,
764,
764,
764,
758,
758,
758,
758,
758,
758,
758,
759,
764,
764,
764,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
758,
758,
758,
758,
758,
759,
759,
758,
764,
764,
765,
758,
758,
758,
758,
758,
758,
758,
758,
765,
764,
765,
759,
759,
759,
759,
758,
758,
758,
758,
764,
764,
758,
759,
758,
759,
758,
758,
759,
758,
764,
764,
764,
758,
759,
759,
759,
758,
758,
758,
758,
764,
764,
764,
759,
758,
758,
759,
759,
758,
758,
758,
765,
765,
758,
759,
758,
758,
759,
758,
758,
758,
765,
764,
765,
759,
758,
758,
759,
758,
758,
758,
758,
764,
764,
765,
759,
758,
759,
759,
759,
758,
758,
758,
765,
764,
758,
758,
759,
759,
759,
758,
759,
758,
765,
764,
765,
758,
758,
758,
759,
758,
758,
758,
758,
764,
764,
765,
758,
759,
758,
759,
758,
759,
758,
758,
765,
764,
759,
758,
759,
758,
758,
759,
759,
758,
765,
764,
765,
759,
758,
759,
758,
758,
758,
759,
758,
765,
764,
764,
758,
759,
758,
758,
758,
758,
758,
758,
764,
764,
759,
758,
758,
758,
759,
758,
758,
758,
765,
764,
764,
758,
759,
759,
758,
758,
759,
758,
758,
765,
765,
765,
758,
758,
759,
759,
758,
758,
759,
758,
765,
764,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
765,
758,
758,
758,
759,
758,
758,
758,
758,
765,
765,
764,
759,
759,
758,
759,
758,
758,
758,
759,
765,
764,
758,
758,
758,
759,
759,
758,
758,
758,
765,
764,
764,
758,
758,
758,
758,
758,
759,
758,
759,
764,
764,
765,
758,
759,
759,
758,
758,
758,
759,
758,
764,
765,
759,
758,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
758,
758,
758,
759,
758,
765,
764,
765,
758,
759,
758,
758,
758,
758,
758,
759,
765,
764,
759,
758,
759,
759,
758,
758,
758,
759,
765,
765,
765,
759,
758,
758,
758,
759,
759,
759,
758,
765,
765,
765,
758,
758,
759,
758,
758,
758,
758,
759,
765,
765,
758,
758,
758,
758,
758,
759,
759,
758,
764,
764,
764,
759,
759,
758,
758,
758,
758,
759,
759,
764,
764,
764,
758,
759,
759,
758,
759,
759,
758,
758,
765,
764,
759,
758,
758,
758,
758,
758,
759,
758,
764,
764,
765,
758,
758,
759,
758,
758,
758,
758,
759,
765,
765,
765,
758,
758,
758,
758,
758,
758,
758,
758,
765,
764,
759,
759,
759,
758,
759,
758,
758,
758,
765,
765,
765,
758,
758,
759,
758,
759,
759,
758,
758,
765,
765,
764,
758,
758,
758,
758,
759,
758,
758,
759,
764,
765,
758,
758,
758,
759,
758,
758,
759,
758,
764,
764,
765,
758,
759,
758,
758,
758,
758,
758,
758,
765,
765,
765,
758,
758,
758,
759,
758,
759,
759,
758,
764,
764,
758,
759,
758,
758,
759,
758,
759,
758,
765,
765,
764,
758,
758,
759,
759,
758,
758,
759,
758,
764,
764,
765,
759,
759,
759,
758,
758,
759,
759,
759,
764,
764,
759,
758,
758,
758,
759,
758,
758,
759,
765,
765,
764,
758,
759,
758,
758,
759,
759,
759,
759,
764,
765,
765,
759,
758,
759,
758,
759,
758,
758,
758,
765,
765,
758,
758,
759,
759,
758,
758,
758,
758,
764,
765,
764,
759,
759,
758,
759,
758,
759,
758,
758,
764,
765,
765,
759,
759,
759,
758,
758,
758,
759,
759,
764,
765,
759,
759,
759,
758,
758,
759,
758,
758,
764,
765,
765,
759,
759,
758,
758,
759,
759,
758,
758,
765,
764,
764,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
758,
758,
758,
758,
758,
758,
759,
758,
764,
764,
765,
759,
758,
758,
759,
758,
758,
759,
758,
765,
764,
764,
759,
759,
758,
758,
759,
758,
759,
759,
764,
764,
758,
759,
758,
758,
758,
759,
759,
758,
764,
765,
765,
758,
758,
758,
759,
758,
759,
758,
759,
764,
764,
764,
759,
759,
758,
758,
758,
759,
758,
759,
765,
765,
759,
758,
758,
758,
758,
758,
758,
758,
765,
765,
764,
759,
759,
758,
759,
758,
758,
758,
759,
765,
764,
764,
759,
759,
758,
758,
759,
759,
758,
758,
764,
765,
759,
758,
759,
758,
759,
758,
758,
758,
764,
765,
764,
758,
759,
758,
759,
758,
758,
758,
758,
765,
765,
764,
758,
758,
759,
759,
758,
758,
759,
758,
764,
764,
758,
759,
758,
759,
758,
758,
758,
758,
764,
764,
764,
759,
759,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
759,
758,
758,
758,
758,
759,
759,
764,
765,
759,
759,
758,
758,
758,
759,
758,
759,
765,
765,
764,
758,
758,
758,
758,
759,
759,
759,
759,
764,
764,
765,
759,
759,
758,
759,
759,
759,
759,
759,
764,
764,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
765,
759,
758,
758,
759,
759,
759,
758,
758,
765,
765,
765,
758,
759,
758,
759,
758,
758,
758,
758,
764,
765,
759,
759,
759,
759,
758,
759,
759,
759,
764,
765,
765,
758,
758,
759,
758,
758,
759,
758,
759,
765,
765,
764,
758,
759,
758,
759,
758,
759,
758,
759,
764,
764,
758,
758,
758,
758,
759,
759,
758,
759,
765,
765,
765,
759,
759,
758,
759,
759,
759,
759,
758,
764,
765,
764,
759,
758,
759,
759,
758,
759,
759,
759,
765,
764,
759,
758,
758,
758,
759,
758,
758,
759,
764,
764,
765,
758,
759,
758,
758,
759,
758,
759,
759,
765,
764,
765,
759,
758,
759,
758,
759,
759,
758,
759,
764,
764,
759,
758,
759,
759,
758,
759,
758,
759,
764,
764,
764,
758,
758,
758,
758,
759,
759,
758,
759,
764,
764,
765,
758,
759,
758,
759,
758,
759,
758,
758,
765,
765,
758,
759,
758,
758,
758,
758,
759,
759,
765,
765,
765,
758,
758,
759,
758,
759,
758,
759,
759,
764,
765,
764,
759,
758,
758,
758,
759,
759,
758,
758,
764,
765,
759,
759,
759,
759,
759,
758,
758,
758,
765,
764,
764,
758,
758,
758,
758,
758,
758,
758,
759,
765,
764,
764,
758,
758,
758,
758,
758,
759,
759,
759,
764,
764,
759,
758,
758,
758,
759,
758,
759,
758,
764,
765,
764,
759,
759,
758,
759,
758,
759,
758,
758,
764,
765,
765,
758,
759,
758,
759,
758,
758,
759,
758,
764,
765,
758,
758,
758,
758,
759,
759,
758,
758,
764,
765,
764,
759,
758,
758,
758,
759,
759,
759,
759,
764,
764,
765,
758,
758,
758,
758,
758,
758,
759,
759,
765,
765,
758,
758,
758,
758,
758,
759,
758,
758,
765,
765,
764,
758,
759,
758,
758,
759,
758,
759,
759,
765,
764,
764,
758,
758,
758,
759,
758,
758,
759,
758,
764,
764,
759,
759,
758,
758,
758,
758,
759,
758,
765,
764,
765,
758,
759,
758,
759,
758,
758,
758,
759,
765,
765,
764,
758,
758,
759,
759,
758,
758,
759,
758,
764,
764,
758,
758,
758,
759,
758,
758,
758,
758,
764,
765,
764,
759,
759,
759,
758,
758,
758,
758,
758,
764,
764,
764,
759,
758,
758,
758,
758,
758,
758,
759,
764,
764,
758,
759,
759,
759,
758,
758,
758,
758,
764,
765,
764,
759,
758,
758,
758,
759,
759,
759,
759,
764,
765,
764,
759,
759,
758,
758,
758,
758,
758,
758,
765,
764,
758,
758,
758,
758,
758,
758,
759,
758,
764,
764,
764,
758,
758,
758,
758,
758,
758,
759,
758,
764,
764,
765,
758,
759,
759,
758,
758,
759,
758,
758,
764,
765,
759,
758,
758,
758,
758,
758,
759,
759,
764,
764,
764,
758,
759,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
759,
758,
758,
758,
758,
765,
765,
759,
758,
758,
759,
758,
758,
758,
758,
765,
764,
765,
758,
758,
758,
758,
758,
759,
758,
758,
765,
765,
764,
758,
759,
759,
759,
759,
759,
758,
758,
765,
764,
758,
758,
759,
758,
759,
759,
758,
758,
765,
765,
764,
758,
758,
758,
758,
759,
758,
759,
759,
764,
764,
764,
759,
758,
759,
758,
759,
758,
758,
759,
764,
765,
758,
758,
759,
758,
758,
758,
758,
758,
765,
764,
765,
758,
758,
758,
758,
758,
758,
759,
758,
764,
765,
765,
758,
758,
759,
758,
758,
758,
759,
758,
765,
764,
758,
758,
758,
758,
758,
758,
758,
759,
764,
764,
765,
758,
758,
758,
759,
759,
758,
759,
758,
765,
765,
764,
758,
758,
758,
758,
759,
758,
758,
758,
765,
764,
758,
758,
759,
758,
758,
759,
758,
758,
765,
764,
765,
758,
758,
759,
759,
758,
759,
759,
759,
765,
765,
765,
759,
759,
759,
759,
759,
758,
758,
759,
765,
764,
759,
758,
759,
758,
759,
759,
759,
758,
765,
764,
764,
758,
758,
758,
759,
759,
758,
758,
759,
765,
764,
764,
758,
759,
759,
758,
758,
759,
759,
758,
765,
765,
759,
758,
758,
758,
758,
758,
758,
758,
765,
765,
765,
758,
759,
759,
758,
758,
758,
758,
758,
765,
765,
764,
758,
758,
758,
758,
758,
758,
759,
759,
764,
764,
758,
759,
759,
759,
758,
758,
758,
758,
765,
764,
765,
759,
758,
759,
759,
758,
758,
759,
758,
765,
764,
765,
759,
758,
758,
758,
758,
758,
759,
758,
765,
765,
758,
758,
759,
758,
759,
759,
758,
759,
764,
764,
765,
758,
758,
758,
758,
759,
758,
759,
758,
764,
765,
765,
759,
758,
758,
758,
758,
758,
758,
759,
765,
764,
759,
758,
759,
758,
758,
758,
759,
758,
765,
764,
765,
758,
758,
758,
758,
758,
758,
758,
758,
765,
765,
764,
759,
759,
758,
758,
758,
758,
758,
759,
765,
764,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
764,
758,
759,
758,
758,
758,
759,
758,
759,
764,
765,
765,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
759,
758,
758,
758,
758,
758,
758,
758,
764,
764,
765,
759,
759,
758,
758,
758,
759,
758,
758,
764,
764,
764,
758,
758,
759,
758,
758,
759,
758,
759,
764,
765,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
765,
759,
758,
759,
759,
758,
758,
759,
758,
765,
765,
764,
758,
759,
758,
759,
758,
759,
759,
758,
764,
765,
758,
758,
758,
758,
759,
758,
758,
759,
765,
764,
764,
759,
758,
758,
759,
758,
758,
758,
758,
764,
764,
764,
758,
758,
758,
758,
758,
759,
758,
759,
765,
764,
759,
759,
758,
759,
758,
758,
759,
758,
764,
765,
765,
759,
758,
758,
759,
759,
758,
758,
758,
764,
765,
764,
758,
759,
758,
759,
758,
758,
758,
758,
764,
765,
758,
759,
758,
758,
759,
758,
758,
759,
765,
765,
764,
758,
758,
758,
758,
758,
758,
759,
759,
764,
764,
764,
759,
759,
758,
758,
758,
758,
758,
758,
765,
765,
758,
758,
759,
758,
758,
758,
759,
759,
764,
765,
765,
758,
758,
758,
758,
758,
759,
759,
758,
765,
765,
765,
758,
758,
759,
759,
758,
759,
759,
758,
764,
765,
759,
759,
759,
759,
758,
758,
758,
758,
765,
765,
764,
758,
759,
758,
758,
758,
759,
759,
758,
765,
764,
764,
759,
758,
758,
758,
758,
759,
758,
758,
764,
764,
758,
758,
758,
758,
758,
759,
759,
758,
764,
765,
764,
759,
759,
758,
758,
759,
758,
758,
759,
764,
764,
764,
758,
758,
758,
759,
758,
758,
759,
758,
765,
764,
758,
759,
758,
758,
758,
758,
759,
758,
764,
764,
764,
758,
758,
759,
758,
759,
758,
758,
759,
765,
765,
765,
759,
758,
759,
759,
758,
758,
759,
759,
765,
764,
758,
759,
759,
759,
758,
759,
758,
759,
764,
764,
764,
758,
758,
759,
759,
758,
759,
758,
758,
764,
764,
764,
758,
758,
758,
759,
758,
759,
758,
759,
764,
764,
758,
758,
759,
759,
758,
758,
758,
758,
765,
765,
764,
758,
759,
758,
759,
758,
758,
759,
759,
764,
764,
765,
759,
759,
759,
759,
758,
758,
758,
759,
764,
764,
759,
759,
758,
758,
759,
758,
758,
758,
765,
764,
765,
758,
758,
758,
758,
758,
758,
758,
758,
764,
765,
764,
758,
758,
759,
758,
759,
758,
758,
758,
764,
765,
758,
759,
759,
758,
758,
759,
758,
759,
764,
764,
765,
759,
758,
758,
758,
758,
759,
758,
758,
764,
765,
764,
758,
758,
759,
758,
758,
758,
758,
759,
764,
765,
758,
758,
759,
758,
758,
758,
758,
758,
764,
765,
765,
758,
758,
759,
759,
758,
758,
759,
758,
764,
764,
764,
759,
758,
759,
758,
758,
758,
759,
759,
764,
765,
758,
758,
758,
758,
758,
758,
758,
758,
764,
764,
765,
758,
759,
758,
758,
758,
758,
759,
758,
764,
764,
765,
758,
758,
758,
758,
758,
758,
758,
759,
765,
764,
758,
758,
758,
759,
758,
758,
758,
758,
764,
765,
764,
758,
758,
759,
759,
759,
758,
758,
758,
764,
764,
764,
759,
758,
759,
759,
758,
758,
758,
758,
764,
765,
759,
758,
758,
759,
758,
759,
758,
758,
765,
765,
765,
758,
759,
758,
759,
759,
758,
758,
758,
764,
765,
764,
758,
758,
759,
758,
759,
758,
759,
758,
765,
765,
759,
758,
758,
758,
758,
758,
758,
758,
764,
765,
764,
759,
758,
759,
758,
759,
758,
759,
758,
765,
765,
764,
758,
759,
759,
758,
758,
758,
758,
758,
764,
764,
759,
759,
758,
759,
758,
758,
759,
758,
764,
764,
764,
758,
758,
758,
758,
759,
758,
758,
759,
765,
765,
765,
758,
758,
759,
758,
758,
758,
759,
758,
764,
764,
759,
759,
759,
758,
759,
759,
758,
758,
765,
765,
764,
758,
758,
758,
758,
758,
759,
759,
758,
764,
765,
764,
759,
758,
759,
759,
758,
759,
758,
758,
765,
764,
759,
758,
758,
758,
758,
758,
758,
758,
764,
765,
764,
758,
758,
758,
759,
758,
759,
759,
759,
764,
765,
764,
758,
759,
758,
758,
758,
758,
759,
758,
764,
764,
758,
759,
