Ch1: ,
2356,
2348,
2362,
2362,
2324,
2355,
2288,
2354,
2282,
2288,
2326,
2356,
2356,
2355,
2362,
2356,
2348,
2362,
2337,
2348,
2356,
2362,
2354,
2282,
2338,
2282,
2331,
2331,
2362,
2362,
2337,
2337,
2337,
2362,
2356,
2331,
2356,
2362,
2362,
2362,
2337,
2337,
2337,
2356,
2356,
2356,
2362,
2362,
2362,
2362,
2362,
2362,
2331,
2356,
2356,
2362,
2337,
2337,
2337,
2362,
2337,
2337,
2331,
2356,
2337,
2337,
2338,
2337,
2337,
2337,
2337,
2331,
2331,
2331,
2337,
2337,
2337,
2337,
2337,
2337,
2331,
2331,
2331,
2337,
2337,
2337,
2337,
2337,
2337,
2331,
2331,
2282,
2337,
2337,
2338,
2337,
2337,
2337,
2328,
2331,
2331,
2337,
2362,
2337,
2337,
2337,
2338,
2331,
2331,
2331,
2334,
2337,
2337,
2337,
2337,
2338,
2310,
2304,
2328,
2337,
2338,
2362,
2337,
2337,
2337,
2338,
2304,
2331,
2337,
2310,
2309,
2337,
2309,
2337,
2337,
2331,
2331,
2331,
2310,
2362,
2337,
2337,
2334,
2337,
2331,
2328,
2331,
2337,
2362,
2337,
2337,
2338,
2310,
2331,
2304,
2304,
2310,
2362,
2337,
2337,
2337,
2338,
2331,
2332,
2328,
2337,
2312,
2337,
2310,
2334,
2337,
2331,
2331,
2304,
2337,
2334,
2337,
2310,
2310,
2334,
2331,
2304,
2331,
2310,
2334,
2334,
2310,
2309,
2337,
2309,
2304,
2332,
2310,
2310,
2337,
2334,
2337,
2334,
2338,
2331,
2304,
2331,
2337,
2362,
2338,
2337,
2334,
2338,
2328,
2328,
2331,
2337,
2362,
2337,
2337,
2310,
2337,
2331,
2303,
2332,
2337,
2362,
2337,
2337,
2338,
2310,
2328,
2332,
2331,
2338,
2337,
2334,
2334,
2310,
2337,
2310,
2304,
2303,
2309,
2334,
2309,
2337,
2337,
2334,
2331,
2328,
2330,
2337,
2337,
2334,
2309,
2337,
2309,
2337,
2331,
2331,
2310,
2337,
2337,
2337,
2337,
2337,
2337,
2356,
2331,
2304,
2337,
2362,
2310,
2337,
2310,
2362,
2331,
2331,
2304,
2337,
2309,
2337,
2309,
2334,
2309,
2303,
2356,
2355,
2334,
2362,
2338,
2310,
2310,
2334,
2331,
2303,
2303,
2309,
2334,
2310,
2310,
2334,
2334,
2285,
2303,
2303,
2309,
2310,
2309,
2337,
2309,
2285,
2329,
2304,
2303,
2361,
2309,
2309,
2361,
2310,
2285,
2310,
2303,
2327,
2361,
2309,
2309,
2334,
2309,
2337,
2309,
2303,
2355,
2303,
2309,
2310,
2334,
2309,
2309,
2309,
2303,
2303,
2279,
2309,
2334,
2309,
2309,
2285,
2336,
2303,
2303,
2303,
2333,
2334,
2309,
2309,
2285,
2309,
2303,
2279,
2279,
2310,
2285,
2309,
2310,
2310,
2285,
2309,
2279,
2279,
2309,
2309,
2361,
2310,
2309,
2309,
2309,
2303,
2355,
2309,
2285,
2309,
2310,
2309,
2285,
2309,
2279,
2279,
2285,
2309,
2309,
2285,
2309,
2285,
2285,
2279,
2303,
2279,
2285,
2309,
2285,
2285,
2285,
2284,
2279,
2279,
2303,
2285,
2309,
2309,
2285,
2285,
2309,
2303,
2278,
2303,
2309,
2333,
2285,
2333,
2309,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2309,
2285,
2309,
2285,
2278,
2279,
2309,
2285,
2309,
2285,
2285,
2309,
2285,
2279,
2303,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2303,
2279,
2285,
2285,
2284,
2285,
2285,
2285,
2285,
2278,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2279,
2303,
2303,
2285,
2309,
2309,
2309,
2285,
2284,
2281,
2303,
2278,
2285,
2310,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2309,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2278,
2279,
2285,
2284,
2285,
2285,
2284,
2309,
2309,
2279,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2303,
2303,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2282,
2279,
2303,
2309,
2309,
2285,
2285,
2284,
2309,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2278,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2309,
2309,
2284,
2278,
2278,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2302,
2284,
2309,
2285,
2285,
2284,
2285,
2278,
2279,
2278,
2285,
2309,
2309,
2285,
2285,
2285,
2281,
2279,
2279,
2285,
2310,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2308,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2278,
2279,
2285,
2285,
2285,
2285,
2285,
2284,
2285,
2279,
2278,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2279,
2285,
2310,
2285,
2285,
2285,
2285,
2279,
2279,
2303,
2309,
2309,
2284,
2309,
2285,
2285,
2281,
2279,
2279,
2285,
2333,
2309,
2309,
2284,
2285,
2284,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2309,
2285,
2278,
2278,
2285,
2285,
2284,
2309,
2285,
2285,
2284,
2278,
2279,
2333,
2308,
2285,
2285,
2285,
2284,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2284,
2309,
2279,
2279,
2303,
2285,
2309,
2285,
2285,
2285,
2309,
2279,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2281,
2279,
2279,
2285,
2309,
2284,
2285,
2285,
2285,
2285,
2278,
2278,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2284,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2286,
2285,
2285,
2279,
2279,
2309,
2337,
2309,
2284,
2285,
2285,
2285,
2279,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2278,
2330,
2330,
2309,
2309,
2284,
2309,
2308,
2308,
2303,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2285,
2279,
2303,
2285,
2285,
2285,
2309,
2309,
2309,
2309,
2303,
2303,
2285,
2309,
2333,
2309,
2285,
2309,
2285,
2303,
2278,
2285,
2309,
2309,
2309,
2309,
2285,
2309,
2303,
2303,
2309,
2309,
2309,
2309,
2309,
2309,
2309,
2303,
2303,
2303,
2285,
2309,
2285,
2285,
2309,
2309,
2303,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2309,
2303,
2279,
2303,
2285,
2386,
2285,
2309,
2285,
2308,
2303,
2303,
2279,
2285,
2284,
2284,
2309,
2309,
2308,
2309,
2303,
2303,
2309,
2309,
2285,
2309,
2285,
2285,
2285,
2278,
2279,
2285,
2309,
2285,
2309,
2284,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2309,
2285,
2284,
2303,
2279,
2303,
2285,
2310,
2285,
2285,
2284,
2285,
2279,
2279,
2279,
2285,
2333,
2285,
2285,
2285,
2285,
2281,
2303,
2279,
2285,
2309,
2284,
2308,
2285,
2309,
2285,
2279,
2279,
2285,
2285,
2285,
2284,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2286,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2303,
2309,
2309,
2285,
2285,
2285,
2285,
2279,
2279,
2279,
2285,
2310,
2285,
2285,
2285,
2285,
2303,
2303,
2303,
2309,
2310,
2285,
2285,
2309,
2285,
2355,
2327,
2302,
2309,
2309,
2333,
2309,
2309,
2309,
2285,
2279,
2279,
2309,
2309,
2308,
2309,
2309,
2309,
2309,
2279,
2278,
2285,
2285,
2309,
2309,
2309,
2309,
2285,
2279,
2279,
2285,
2285,
2285,
2285,
2285,
2309,
2285,
2279,
2303,
2303,
2309,
2309,
2284,
2285,
2285,
2285,
2279,
2279,
2279,
2285,
2309,
2285,
2285,
2285,
2285,
2281,
2279,
2303,
2309,
2361,
2308,
2332,
2309,
2309,
2285,
2279,
2279,
2285,
2285,
2309,
2285,
2285,
2285,
2285,
2278,
2303,
2285,
2285,
2285,
2285,
2285,
2309,
2285,
2279,
2303,
2285,
2285,
2285,
2285,
2285,
2285,
2285,
2279,
2279,
2285,
2285,
2284,
2285,
2285,
2285,
2309,
2303,
2303,
2303,
2285,
2333,
2285,
2309,
2284,
2285,
2303,
2279,
2303,
2309,
2309,
2285,
2285,
2285,
2285,
2282,
2278,
2279,
2309,
2310,
2285,
2309,
2285,
2285,
2285,
2279,
2279,
2333,
2285,
2284,
2285,
2285,
2285,
2309,
2355,
2355,
2333,
2360,
2333,
2309,
2309,
2309,
2285,
2279,
2279,
