Ultrasonic Sensor Data Capture Start,
Obstacle: Closed Door,
Grid place: 5 (Steady),
Ch1: ,
2101,
2131,
2125,
2132,
2131,
2131,
2106,
2131,
2131,
2131,
2131,
2131,
2131,
2107,
2131,
2129,
2131,
2131,
2107,
2107,
2131,
2107,
2131,
2131,
2132,
2107,
2131,
2125,
2131,
2131,
2106,
2131,
2107,
2131,
2132,
2131,
2125,
2132,
2132,
2132,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2132,
2131,
2131,
2126,
2132,
2131,
2132,
2131,
2131,
2131,
2132,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2130,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2126,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2130,
2131,
2125,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2131,
2130,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2131,
2131,
2131,
2125,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2124,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2130,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2130,
2131,
2131,
2125,
2130,
2130,
2130,
2131,
2131,
2131,
2130,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2130,
2125,
2131,
2131,
2131,
2131,
2132,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2130,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2130,
2132,
2131,
2131,
2125,
2130,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2132,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2130,
2158,
2130,
2130,
2130,
2124,
2131,
2130,
2130,
2131,
2130,
2130,
2130,
2158,
2151,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2130,
2131,
2130,
2130,
2131,
2124,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2107,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2124,
2130,
2130,
2130,
2131,
2130,
2130,
2130,
2130,
2124,
2130,
2130,
2130,
2130,
2130,
2130,
2130,
2155,
2130,
2125,
2131,
2130,
2130,
2130,
2131,
2131,
2131,
2131,
2124,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2132,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2131,
2130,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2130,
2131,
2131,
2131,
2132,
2131,
2125,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2130,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2106,
2130,
2131,
2130,
2131,
2131,
2125,
2130,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2130,
2131,
2130,
2131,
2130,
2131,
2124,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2130,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2131,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2132,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2124,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2130,
2130,
2131,
2124,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2132,
2131,
2131,
2124,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2132,
2131,
2131,
2131,
2131,
2131,
2132,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2125,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2132,
2125,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2132,
2131,
2131,
2132,
2131,
2131,
2131,
2125,
2131,
2131,
2132,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2130,
2131,
2131,
2130,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2125,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2130,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2130,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2124,
2131,
2131,
2131,
2131,
2132,
2131,
2131,
2131,
2125,
2132,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2124,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2132,
2131,
2131,
2130,
2131,
2130,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2124,
2131,
2130,
2131,
2131,
2131,
2131,
2130,
2131,
2124,
2130,
2130,
2130,
2130,
2130,
2130,
2130,
2131,
2124,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2130,
2130,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2130,
2131,
2131,
2130,
2125,
2131,
2131,
2107,
2131,
2132,
2131,
2131,
2131,
2125,
2131,
2130,
2131,
2132,
2131,
2131,
2131,
2131,
2125,
2130,
2131,
2131,
2130,
2131,
2131,
2107,
2131,
2125,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2130,
2130,
2131,
2125,
2131,
2130,
2130,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2131,
2131,
2125,
2132,
2131,
2106,
2131,
2131,
2131,
2131,
2130,
2125,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2126,
2130,
2131,
2131,
2130,
2130,
2131,
2130,
2130,
2125,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2130,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2130,
2131,
2130,
2131,
2131,
2130,
2131,
2125,
2131,
2131,
2131,
2131,
2130,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2131,
2132,
2131,
2131,
2130,
2130,
2131,
2125,
2131,
2131,
2107,
2131,
2131,
2107,
2131,
2107,
2125,
2131,
2131,
2107,
2131,
2131,
2131,
2132,
2107,
2100,
2131,
2131,
2106,
2131,
2131,
2130,
2130,
2130,
2125,
2130,
2131,
2130,
2130,
2130,
2130,
2131,
2131,
2125,
2130,
2130,
2131,
2107,
2131,
2107,
2130,
2130,
2124,
2131,
2131,
2131,
2131,
2131,
2130,
2130,
2130,
2125,
2131,
2131,
2131,
2131,
2130,
2107,
2132,
2106,
2131,
2125,
2131,
2131,
2130,
2131,
2131,
2131,
2130,
2131,
2125,
2131,
2131,
2106,
2131,
2132,
2107,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2107,
2131,
2106,
2101,
2107,
2107,
2131,
2106,
2131,
2106,
2131,
2131,
2100,
2131,
2132,
2107,
2106,
2131,
2131,
2107,
2131,
2106,
2131,
2131,
2131,
2131,
2107,
2107,
2106,
2131,
2125,
2106,
2131,
2107,
2131,
2107,
2107,
2106,
2106,
2131,
2101,
2107,
2131,
2106,
2131,
2131,
2106,
2131,
2107,
2124,
2107,
2131,
2106,
2130,
2131,
2131,
2131,
2131,
2125,
2130,
2131,
2106,
2130,
2130,
2130,
2130,
2131,
2124,
2107,
2131,
2131,
2107,
2106,
2107,
2107,
2107,
2101,
2131,
2131,
2131,
2131,
2131,
2106,
2131,
2131,
2124,
2131,
2131,
2131,
2131,
2131,
2131,
2107,
2107,
2107,
2107,
2107,
2131,
2131,
2131,
2131,
2131,
2131,
2131,
2125,
2107,
2130,
2107,
2107,
2131,
2131,
2131,
2131,
2125,
2131,
2131,
2106,
2131,
2131,
2107,
2106,
2131,
2125,
2107,
2131,
2106,
2131,
2130,
2131,
2107,
2131,
2125,
2107,
2107,
2107,
2130,
2131,
2131,
2131,
2107,
2101,
2131,
2131,
2106,
2107,
2106,
2107,
2131,
2131,
2125,
2131,
2131,
2131,
2131,
2106,
2131,
