Channel1,Channel2,LabelObject,Grid
4281,2740,Yes,1
4251,2765,Yes,1
4275,2790,Yes,1
4183,2740,Yes,1
4282,2765,Yes,1
4205,2747,Yes,1
4205,2771,Yes,1
4281,2746,Yes,1
4281,2815,Yes,1
4282,2815,Yes,1
4205,2741,Yes,1
4223,2741,Yes,1
4282,2740,Yes,1
4206,2740,Yes,1
4281,2746,Yes,1
4281,2746,Yes,1
4205,2746,Yes,1
4205,2740,Yes,1
4257,2740,Yes,1
4253,2740,Yes,1
4275,2740,Yes,1
4257,2740,Yes,1
4257,2740,Yes,1
4229,2740,Yes,1
4281,2796,Yes,1
4258,2795,Yes,1
4205,2765,Yes,1
4257,2741,Yes,1
4275,2740,Yes,1
4276,2740,Yes,1
4251,2740,Yes,1
4257,2740,Yes,1
4181,2740,Yes,1
4281,2746,Yes,1
4205,2771,Yes,1
4281,2764,Yes,1
4281,2739,Yes,1
4257,2740,Yes,1
4276,2740,Yes,1
4276,2740,Yes,1
4281,2740,Yes,1
4204,2740,Yes,1
4282,2746,Yes,1
4205,2746,Yes,1
4281,2746,Yes,1
4229,2740,Yes,1
4206,2740,Yes,1
4199,2740,Yes,1
4251,2740,Yes,1
4257,2741,Yes,1
4156,2740,Yes,1
4282,2746,Yes,1
4282,2746,Yes,1
4230,2746,Yes,1
4205,2740,Yes,1
4257,2740,Yes,1
4251,2765,Yes,1
4251,2765,Yes,1
4257,2765,Yes,1
4257,2790,Yes,1
4282,2746,Yes,1
4257,2746,Yes,1
4281,2746,Yes,1
4205,2765,Yes,1
4205,2740,Yes,1
4275,2740,Yes,1
4223,2740,Yes,1
4257,2740,Yes,1
4281,2740,Yes,1
4257,2771,Yes,1
4256,2746,Yes,1
4205,2771,Yes,1
4159,2741,Yes,1
4183,2765,Yes,1
4251,2765,Yes,1
4250,2740,Yes,1
4159,2740,Yes,1
4229,2765,Yes,1
4159,2771,Yes,1
4205,2746,Yes,1
4257,2746,Yes,1
4281,2740,Yes,1
4257,2790,Yes,1
4253,2765,Yes,1
4176,2765,Yes,1
4281,2765,Yes,1
4281,2741,Yes,1
4256,2740,Yes,1
4257,2746,Yes,1
4159,2795,Yes,1
4159,2764,Yes,1
4256,2740,Yes,1
4275,2740,Yes,1
4276,2740,Yes,1
4275,2740,Yes,1
4257,2740,Yes,1
4257,2765,Yes,1
4282,2796,Yes,1
4257,2771,Yes,1
4183,2740,Yes,1
4281,2740,Yes,1
4205,2740,Yes,1
4159,2740,Yes,1
4251,2740,Yes,1
4257,2740,Yes,1
4257,2739,Yes,1
4282,2746,Yes,1
4205,2746,Yes,1
4281,2746,Yes,1
4281,2740,Yes,1
4257,2740,Yes,1
4199,2740,Yes,1
4199,2740,Yes,1
4257,2740,Yes,1
4180,2740,Yes,1
4205,2746,Yes,1
4205,2747,Yes,1
4229,2746,Yes,1
4229,2765,Yes,1
4257,2790,Yes,1
4223,2790,Yes,1
4250,2741,Yes,1
4281,2765,Yes,1
4281,2790,Yes,1
4280,2746,Yes,1
4256,2796,Yes,1
4205,2815,Yes,1
4205,2765,Yes,1
4257,2765,Yes,1
4223,2790,Yes,1
4199,2790,Yes,1
4257,2740,Yes,1
4204,2740,Yes,1
4205,2747,Yes,1
4205,2771,Yes,1
4205,2746,Yes,1
4205,2740,Yes,1
4257,2740,Yes,1
4275,2765,Yes,1
4275,2740,Yes,1
4256,2790,Yes,1
4256,2740,Yes,1
4256,2746,Yes,1
4205,2747,Yes,1
4205,2796,Yes,1
4205,2765,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4199,2765,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4182,2740,Yes,1
4281,2746,Yes,1
4281,2795,Yes,1
4281,2790,Yes,1
4206,2740,Yes,1
4256,2740,Yes,1
4275,2789,Yes,1
4275,2765,Yes,1
4281,2740,Yes,1
4180,2740,Yes,1
4281,2771,Yes,1
4204,2795,Yes,1
4229,2740,Yes,1
4205,2740,Yes,1
4181,2739,Yes,1
4275,2740,Yes,1
4199,2765,Yes,1
4205,2740,Yes,1
4180,2790,Yes,1
4281,2796,Yes,1
4204,2795,Yes,1
4282,2790,Yes,1
4204,2765,Yes,1
4205,2815,Yes,1
4199,2790,Yes,1
4275,2790,Yes,1
4281,2764,Yes,1
4180,2740,Yes,1
4229,2771,Yes,1
4180,2796,Yes,1
4281,2790,Yes,1
4205,2815,Yes,1
4205,2741,Yes,1
4205,2765,Yes,1
4223,2790,Yes,1
4229,2765,Yes,1
4204,2765,Yes,1
4205,2746,Yes,1
4281,2746,Yes,1
4281,2771,Yes,1
4281,2765,Yes,1
4205,2790,Yes,1
4181,2741,Yes,1
4199,2740,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4181,2771,Yes,1
4180,2746,Yes,1
4205,2746,Yes,1
4181,2765,Yes,1
4205,2740,Yes,1
4205,2765,Yes,1
4223,2740,Yes,1
4205,2765,Yes,1
4205,2790,Yes,1
4205,2796,Yes,1
4205,2796,Yes,1
4181,2771,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4275,2765,Yes,1
4205,2790,Yes,1
4204,2790,Yes,1
4205,2740,Yes,1
4205,2746,Yes,1
4281,2795,Yes,1
4256,2814,Yes,1
4205,2765,Yes,1
4205,2815,Yes,1
4223,2790,Yes,1
4175,2790,Yes,1
4205,2740,Yes,1
4180,2814,Yes,1
4281,2747,Yes,1
4180,2795,Yes,1
4205,2790,Yes,1
4205,2790,Yes,1
4205,2765,Yes,1
4174,2740,Yes,1
4175,2765,Yes,1
4180,2790,Yes,1
4180,2740,Yes,1
4205,2796,Yes,1
4180,2796,Yes,1
4205,2790,Yes,1
4204,2815,Yes,1
4180,2790,Yes,1
4198,2740,Yes,1
4275,2765,Yes,1
4205,2790,Yes,1
4180,2790,Yes,1
4205,2820,Yes,1
4204,2796,Yes,1
4205,2746,Yes,1
4204,2765,Yes,1
4257,2789,Yes,1
4158,2789,Yes,1
4274,2789,Yes,1
4256,2790,Yes,1
4281,2740,Yes,1
4256,2771,Yes,1
4256,2746,Yes,1
4280,2746,Yes,1
4256,2790,Yes,1
4256,2765,Yes,1
4205,2740,Yes,1
4198,2765,Yes,1
4205,2789,Yes,1
4205,2740,Yes,1
4228,2746,Yes,1
4205,2821,Yes,1
4181,2796,Yes,1
4181,2741,Yes,1
4205,2740,Yes,1
4180,2790,Yes,1
4175,2741,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4204,2796,Yes,1
4205,2746,Yes,1
4205,2747,Yes,1
4204,2740,Yes,1
4180,2740,Yes,1
4181,2790,Yes,1
4198,2765,Yes,1
4205,2765,Yes,1
4205,2789,Yes,1
4204,2740,Yes,1
4204,2796,Yes,1
4205,2821,Yes,1
4205,2790,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4198,2765,Yes,1
4199,2790,Yes,1
4205,2765,Yes,1
4156,2765,Yes,1
4205,2796,Yes,1
4180,2821,Yes,1
4229,2790,Yes,1
4205,2765,Yes,1
4180,2740,Yes,1
4174,2765,Yes,1
4199,2741,Yes,1
4180,2740,Yes,1
4156,2740,Yes,1
4204,2796,Yes,1
4228,2746,Yes,1
4281,2790,Yes,1
4204,2790,Yes,1
4180,2790,Yes,1
4181,2790,Yes,1
4174,2765,Yes,1
4205,2765,Yes,1
4155,2765,Yes,1
4255,2746,Yes,1
4204,2746,Yes,1
4205,2746,Yes,1
4204,2740,Yes,1
4180,2765,Yes,1
4181,2765,Yes,1
4174,2740,Yes,1
4180,2741,Yes,1
4205,2740,Yes,1
4181,2747,Yes,1
4204,2747,Yes,1
4204,2747,Yes,1
4281,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4175,2740,Yes,1
4205,2741,Yes,1
4205,2765,Yes,1
4281,2796,Yes,1
4205,2746,Yes,1
4204,2746,Yes,1
4205,2740,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4199,2740,Yes,1
4180,2765,Yes,1
4228,2790,Yes,1
4204,2796,Yes,1
4256,2746,Yes,1
4205,2747,Yes,1
4204,2740,Yes,1
4204,2740,Yes,1
4204,2765,Yes,1
4275,2790,Yes,1
4204,2740,Yes,1
4281,2740,Yes,1
4204,2741,Yes,1
4180,2746,Yes,1
4180,2796,Yes,1
4181,2765,Yes,1
4205,2740,Yes,1
4204,2740,Yes,1
4199,2740,Yes,1
4175,2741,Yes,1
4180,2740,Yes,1
4180,2741,Yes,1
4256,2746,Yes,1
4256,2796,Yes,1
4204,2766,Yes,1
4204,2765,Yes,1
4204,2741,Yes,1
4198,2740,Yes,1
4198,2740,Yes,1
4205,2740,Yes,1
4155,2741,Yes,1
4205,2820,Yes,1
4181,2746,Yes,1
4205,2747,Yes,1
4181,2740,Yes,1
4180,2741,Yes,1
4180,2741,Yes,1
4199,2740,Yes,1
4180,2740,Yes,1
4156,2740,Yes,1
4180,2747,Yes,1
4180,2746,Yes,1
4205,2747,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4204,2740,Yes,1
4175,2765,Yes,1
4205,2740,Yes,1
4181,2790,Yes,1
4180,2746,Yes,1
4205,2747,Yes,1
4204,2746,Yes,1
4205,2740,Yes,1
4180,2740,Yes,1
4181,2740,Yes,1
4175,2740,Yes,1
4205,2740,Yes,1
4180,2741,Yes,1
4281,2747,Yes,1
4204,2746,Yes,1
4205,2746,Yes,1
4229,2740,Yes,1
4229,2740,Yes,1
4205,2740,Yes,1
4198,2740,Yes,1
4228,2740,Yes,1
4205,2740,Yes,1
4281,2747,Yes,1
4181,2747,Yes,1
4181,2746,Yes,1
4205,2741,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4198,2740,Yes,1
4205,2740,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4204,2746,Yes,1
4281,2796,Yes,1
4281,2765,Yes,1
4229,2741,Yes,1
4275,2741,Yes,1
4174,2740,Yes,1
4199,2765,Yes,1
4205,2741,Yes,1
4181,2741,Yes,1
4205,2747,Yes,1
4181,2796,Yes,1
4205,2765,Yes,1
4204,2740,Yes,1
4205,2790,Yes,1
4175,2740,Yes,1
4198,2740,Yes,1
4180,2741,Yes,1
4179,2740,Yes,1
4204,2746,Yes,1
4180,2746,Yes,1
4205,2746,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4198,2739,Yes,1
4275,2740,Yes,1
4205,2740,Yes,1
4180,2740,Yes,1
4205,2746,Yes,1
4180,2746,Yes,1
4306,2747,Yes,1
4204,2740,Yes,1
4180,2740,Yes,1
4181,2740,Yes,1
4222,2740,Yes,1
4205,2740,Yes,1
4180,2740,Yes,1
4205,2747,Yes,1
4205,2746,Yes,1
4205,2747,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4204,2740,Yes,1
4275,2740,Yes,1
4181,2740,Yes,1
4205,2740,Yes,1
4281,2746,Yes,1
4205,2746,Yes,1
4205,2747,Yes,1
4281,2765,Yes,1
4204,2740,Yes,1
4181,2739,Yes,1
4199,2740,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4205,2746,Yes,1
4205,2746,Yes,1
4204,2746,Yes,1
4229,2739,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4199,2740,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4205,2746,Yes,1
4204,2722,Yes,1
4205,2764,Yes,1
4205,2740,Yes,1
4274,2740,Yes,1
4198,2741,Yes,1
4199,2790,Yes,1
4229,2765,Yes,1
4180,2790,Yes,1
4205,2771,Yes,1
4181,2820,Yes,1
4281,2790,Yes,1
4204,2765,Yes,1
4280,2740,Yes,1
4223,2741,Yes,1
4199,2740,Yes,1
4205,2740,Yes,1
4156,2740,Yes,1
4204,2746,Yes,1
4181,2746,Yes,1
4205,2746,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4275,2741,Yes,1
4199,2765,Yes,1
4205,2765,Yes,1
4180,2740,Yes,1
4204,2746,Yes,1
4204,2746,Yes,1
4281,2746,Yes,1
4281,2740,Yes,1
4205,2740,Yes,1
4204,2740,Yes,1
4175,2765,Yes,1
4204,2790,Yes,1
4205,2815,Yes,1
4205,2747,Yes,1
4204,2747,Yes,1
4181,2746,Yes,1
4229,2789,Yes,1
4204,2765,Yes,1
4204,2789,Yes,1
4198,2765,Yes,1
4204,2740,Yes,1
4204,2741,Yes,1
4205,2795,Yes,1
4181,2771,Yes,1
4204,2796,Yes,1
4181,2740,Yes,1
4181,2740,Yes,1
4205,2765,Yes,1
4175,2740,Yes,1
4181,2740,Yes,1
4228,2740,Yes,1
4205,2795,Yes,1
4205,2746,Yes,1
4257,2796,Yes,1
4205,2790,Yes,1
4205,2765,Yes,1
4205,2740,Yes,1
4199,2790,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4205,2747,Yes,1
4205,2820,Yes,1
4205,2765,Yes,1
4281,2740,Yes,1
4181,2740,Yes,1
4199,2740,Yes,1
4199,2741,Yes,1
4281,2741,Yes,1
4180,2765,Yes,1
4205,2771,Yes,1
4205,2820,Yes,1
4205,2765,Yes,1
4205,2741,Yes,1
4281,2740,Yes,1
4199,2741,Yes,1
4199,2740,Yes,1
4229,2740,Yes,1
4156,2740,Yes,1
4180,2747,Yes,1
4181,2771,Yes,1
4229,2746,Yes,1
4205,2765,Yes,1
4205,2789,Yes,1
4275,2740,Yes,1
4249,2765,Yes,1
4182,2741,Yes,1
4256,2765,Yes,1
4205,2771,Yes,1
4180,2795,Yes,1
4229,2746,Yes,1
4205,2789,Yes,1
4204,2765,Yes,1
4181,2765,Yes,1
4199,2790,Yes,1
4181,2740,Yes,1
4205,2790,Yes,1
4205,2771,Yes,1
4205,2771,Yes,1
4281,2771,Yes,1
4281,2765,Yes,1
4281,2790,Yes,1
4274,2765,Yes,1
4250,2790,Yes,1
4182,2740,Yes,1
4280,2740,Yes,1
4182,2795,Yes,1
4256,2771,Yes,1
4256,2746,Yes,1
4255,2740,Yes,1
4256,2740,Yes,1
4250,2740,Yes,1
4176,2740,Yes,1
4255,2740,Yes,1
4281,2741,Yes,1
4256,2771,Yes,1
4281,2747,Yes,1
4181,2746,Yes,1
4182,2814,Yes,1
4183,2740,Yes,1
4182,2740,Yes,1
4176,2740,Yes,1
4256,2740,Yes,1
4181,2790,Yes,1
4182,2740,Yes,1
4182,2746,Yes,1
4280,2796,Yes,1
4281,2765,Yes,1
4182,2740,Yes,1
4256,2740,Yes,1
4176,2740,Yes,1
4176,2740,Yes,1
4182,2740,Yes,1
4158,2740,Yes,1
4182,2746,Yes,1
4255,2795,Yes,1
4183,2765,Yes,1
4183,2740,Yes,1
4280,2740,Yes,1
4275,2765,Yes,1
4275,2740,Yes,1
4182,2740,Yes,1
4256,2740,Yes,1
4182,2746,Yes,1
4158,2746,Yes,1
4182,2746,Yes,1
4280,2740,Yes,1
4256,2740,Yes,1
4275,2741,Yes,1
4275,2765,Yes,1
4281,2740,Yes,1
4256,2740,Yes,1
4182,2746,Yes,1
4256,2746,Yes,1
4281,2747,Yes,1
4281,2765,Yes,1
4256,2741,Yes,1
4250,2740,Yes,1
4177,2740,Yes,1
4181,2739,Yes,1
4256,2764,Yes,1
4183,2747,Yes,1
4182,2746,Yes,1
4182,2747,Yes,1
4182,2740,Yes,1
4182,2740,Yes,1
4182,2765,Yes,1
4175,2740,Yes,1
4206,2740,Yes,1
4206,2740,Yes,1
4206,2746,Yes,1
4229,2747,Yes,1
4282,2747,Yes,1
4181,2765,Yes,1
4182,2740,Yes,1
4182,2741,Yes,1
4176,2764,Yes,1
4183,2740,Yes,1
4182,2740,Yes,1
4182,2746,Yes,1
4182,2746,Yes,1
4256,2746,Yes,1
4256,2765,Yes,1
4182,2740,Yes,1
4182,2740,Yes,1
4176,2741,Yes,1
4183,2741,Yes,1
4182,2741,Yes,1
4256,2740,Yes,1
4282,2747,Yes,1
4206,2746,Yes,1
4205,2765,Yes,1
4183,2765,Yes,1
4256,2740,Yes,1
4199,2764,Yes,1
4199,2740,Yes,1
4256,2741,Yes,1
4181,2740,Yes,1
4281,2747,Yes,1
4205,2771,Yes,1
4281,2765,Yes,1
4282,2765,Yes,1
4205,2741,Yes,1
4275,2764,Yes,1
4275,2740,Yes,1
4281,2764,Yes,1
4181,2764,Yes,1
4282,2746,Yes,1
4204,2771,Yes,1
4205,2765,Yes,1
4282,2741,Yes,1
4205,2740,Yes,1
4223,2765,Yes,1
4275,2740,Yes,1
4281,2764,Yes,1
4229,2740,Yes,1
4282,2746,Yes,1
4229,2796,Yes,1
4182,2746,Yes,1
4182,2765,Yes,1
4182,2765,Yes,1
4183,2740,Yes,1
4275,2765,Yes,1
4205,2765,Yes,1
4205,2740,Yes,1
4282,2747,Yes,1
4281,2771,Yes,1
4230,2771,Yes,1
4282,2741,Yes,1
4282,2741,Yes,1
4205,2765,Yes,1
4276,2741,Yes,1
4282,2765,Yes,1
4281,2765,Yes,1
4256,2771,Yes,1
4282,2746,Yes,1
4281,2747,Yes,1
4281,2740,Yes,1
4281,2765,Yes,1
4275,2740,Yes,1
4275,2765,Yes,1
4281,2765,Yes,1
4282,2740,Yes,1
4282,2771,Yes,1
4282,2771,Yes,1
4282,2772,Yes,1
4281,2740,Yes,1
4282,2765,Yes,1
4276,2765,Yes,1
4223,2741,Yes,1
4282,2765,Yes,1
4282,2765,Yes,1
4282,2765,Yes,1
4205,2770,Yes,1
4282,2746,Yes,1
4229,2765,Yes,1
4257,2765,Yes,1
4230,2765,Yes,1
4199,2765,Yes,1
4276,2740,Yes,1
4281,2765,Yes,1
4256,2766,Yes,1
4183,2772,Yes,1
4282,2771,Yes,1
4282,2765,Yes,1
4282,2765,Yes,1
4282,2740,Yes,1
4276,2765,Yes,1
4200,2765,Yes,1
4281,2765,Yes,1
4180,2765,Yes,1
4183,2746,Yes,1
4182,2771,Yes,1
4282,2765,Yes,1
4282,2765,Yes,1
4281,2764,Yes,1
4275,2765,Yes,1
4276,2764,Yes,1
4229,2765,Yes,1
4205,2765,Yes,1
4281,2771,Yes,1
4282,2771,Yes,1
4281,2766,Yes,1
4229,2765,Yes,1
4257,2765,Yes,1
4276,2765,Yes,1
4276,2765,Yes,1
4282,2765,Yes,1
4184,2764,Yes,1
4282,2771,Yes,1
4282,2771,Yes,1
4282,2771,Yes,1
4282,2765,Yes,1
4282,2765,Yes,1
4276,2765,Yes,1
4276,2740,Yes,1
4281,2765,Yes,1
4281,2764,Yes,1
4182,2771,Yes,1
4183,2770,Yes,1
4256,2770,Yes,1
4183,2765,Yes,1
4281,2765,Yes,1
4229,2765,Yes,1
4251,2765,Yes,1
4257,2765,Yes,1
4282,2740,Yes,1
4281,2771,Yes,1
4257,2771,Yes,1
4281,2747,Yes,1
4281,2765,Yes,1
4258,2740,Yes,1
4276,2765,Yes,1
4153,2764,Yes,1
4282,2764,Yes,1
4183,2865,Yes,1
4282,2765,Yes,1
4282,2872,Yes,1
4282,2746,Yes,1
4282,2890,Yes,1
4257,2891,Yes,1
4275,2764,Yes,1
4276,2865,Yes,1
4275,2764,Yes,1
4257,2764,Yes,1
4205,2765,Yes,1
4257,2771,Yes,1
4183,2746,Yes,1
4182,2788,Yes,1
4183,2865,Yes,1
4183,2789,Yes,1
4177,2764,Yes,1
4251,2764,Yes,1
4257,2865,Yes,1
4257,2890,Yes,1
4257,2770,Yes,1
4257,2746,Yes,1
4183,2764,Yes,1
4282,2764,Yes,1
4159,2764,Yes,1
4251,2764,Yes,1
4251,2764,Yes,1
4282,2765,Yes,1
4256,2788,Yes,1
4183,2771,Yes,1
4182,2771,Yes,1
4183,2768,Yes,1
4183,2741,Yes,1
4182,2740,Yes,1
4225,2765,Yes,1
4152,2765,Yes,1
4182,2764,Yes,1
4232,2789,Yes,1
4183,2770,Yes,1
4183,2771,Yes,1
4184,2771,Yes,1
4258,2764,Yes,1
4258,2764,Yes,1
4159,2764,Yes,1
4153,2764,Yes,1
4160,2765,Yes,1
4258,2765,Yes,1
4257,2771,Yes,1
4257,2746,Yes,1
4183,2771,Yes,1
4183,2764,Yes,1
4282,2740,Yes,1
4251,2765,Yes,1
4153,2741,Yes,1
4160,2765,Yes,1
4257,2741,Yes,1
4258,2746,Yes,1
4282,2746,Yes,1
4160,2747,Yes,1
4257,2765,Yes,1
4257,2741,Yes,1
4159,2764,Yes,1
4153,2740,Yes,1
4159,2765,Yes,1
4257,2740,Yes,1
4257,2740,Yes,1
4159,2746,Yes,1
4257,2796,Yes,1
4159,2765,Yes,1
4159,2765,Yes,1
4159,2741,Yes,1
4158,2741,Yes,1
4153,2741,Yes,1
4159,2740,Yes,1
4205,2765,Yes,1
4256,2746,Yes,1
4257,2771,Yes,1
4257,2765,Yes,1
4257,2740,Yes,1
4159,2741,Yes,1
4251,2740,Yes,1
4153,2740,Yes,1
4257,2765,Yes,1
4181,2740,Yes,1
4159,2747,Yes,1
4182,2747,Yes,1
4183,2747,Yes,1
4281,2790,Yes,1
4208,2741,Yes,1
4199,2765,Yes,1
4251,2740,Yes,1
4257,2741,Yes,1
4180,2741,Yes,1
4258,2747,Yes,1
4159,2772,Yes,1
4282,2747,Yes,1
4281,2740,Yes,1
4257,2740,Yes,1
4251,2740,Yes,1
4177,2740,Yes,1
4159,2740,Yes,1
4257,2741,Yes,1
4258,2746,Yes,1
4159,2771,Yes,1
4257,2746,Yes,1
4159,2766,Yes,1
4205,2740,Yes,1
4205,2741,Yes,1
4251,2765,Yes,1
4159,2741,Yes,1
4257,2765,Yes,1
4205,2746,Yes,1
4181,2746,Yes,1
4205,2746,Yes,1
4257,2741,Yes,1
4205,2741,Yes,1
4251,2741,Yes,1
4251,2741,Yes,1
4159,2740,Yes,1
4229,2740,Yes,1
4159,2746,Yes,1
4158,2746,Yes,1
4158,2746,Yes,1
4206,2741,Yes,1
4205,2740,Yes,1
4253,2740,Yes,1
4251,2740,Yes,1
4229,2765,Yes,1
4205,2741,Yes,1
4257,2740,Yes,1
4257,2747,Yes,1
4159,2796,Yes,1
4159,2765,Yes,1
4181,2740,Yes,1
4205,2740,Yes,1
4251,2741,Yes,1
4251,2741,Yes,1
4257,2740,Yes,1
4257,2740,Yes,1
4205,2746,Yes,1
4257,2795,Yes,1
4257,2765,Yes,1
4230,2741,Yes,1
4205,2740,Yes,1
4175,2765,Yes,1
4199,2765,Yes,1
4181,2740,Yes,1
4181,2740,Yes,1
4182,2746,Yes,1
4205,2746,Yes,1
4206,2790,Yes,1
4181,2740,Yes,1
4205,2740,Yes,1
4182,2740,Yes,1
4199,2740,Yes,1
4205,2740,Yes,1
4157,2740,Yes,1
4205,2746,Yes,1
4181,2771,Yes,1
4205,2746,Yes,1
4282,2765,Yes,1
4206,2765,Yes,1
4251,2741,Yes,1
4251,2740,Yes,1
4205,2741,Yes,1
4257,2740,Yes,1
4205,2746,Yes,1
4257,2746,Yes,1
4205,2747,Yes,1
4230,2765,Yes,1
4258,2740,Yes,1
4223,2740,Yes,1
4223,2790,Yes,1
4229,2815,Yes,1
4205,2740,Yes,1
4257,2771,Yes,1
4257,2747,Yes,1
4258,2746,Yes,1
4205,2789,Yes,1
4257,2741,Yes,1
4251,2765,Yes,1
4200,2740,Yes,1
4205,2741,Yes,1
4205,2741,Yes,1
4282,2771,Yes,1
4281,2796,Yes,1
4257,2771,Yes,1
4181,2790,Yes,1
4206,2765,Yes,1
4230,2740,Yes,1
4199,2789,Yes,1
4229,2790,Yes,1
4205,2790,Yes,1
4281,2765,Yes,1
4282,2747,Yes,1
4282,2795,Yes,1
4205,2814,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4176,2741,Yes,1
4199,2740,Yes,1
4257,2741,Yes,1
4181,2765,Yes,1
4258,2796,Yes,1
4180,2796,Yes,1
4206,2765,Yes,1
4205,2740,Yes,1
4257,2741,Yes,1
4275,2740,Yes,1
4251,2741,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4282,2746,Yes,1
4181,2746,Yes,1
4282,2746,Yes,1
4205,2740,Yes,1
4206,2765,Yes,1
4224,2740,Yes,1
4276,2741,Yes,1
4257,2740,Yes,1
4181,2741,Yes,1
4257,2747,Yes,1
4181,2746,Yes,1
4230,2746,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4181,2740,Yes,1
4199,2741,Yes,1
4230,2790,Yes,1
4205,2790,Yes,1
4205,2796,Yes,1
4206,2747,Yes,1
4205,2790,Yes,1
4257,2741,Yes,1
4282,2740,Yes,1
4250,2766,Yes,1
4176,2740,Yes,1
4257,2740,Yes,1
4257,2740,Yes,1
4229,2747,Yes,1
4205,2746,Yes,1
4205,2746,Yes,1
4181,2765,Yes,1
4205,2765,Yes,1
4205,2790,Yes,1
4251,2741,Yes,1
4258,2765,Yes,1
4257,2790,Yes,1
4229,2746,Yes,1
4205,2796,Yes,1
4257,2747,Yes,1
4205,2740,Yes,1
4257,2765,Yes,1
4205,2740,Yes,1
4251,2740,Yes,1
4205,2740,Yes,1
4159,2740,Yes,1
4281,2740,Yes,1
4257,2746,Yes,1
4205,2796,Yes,1
4205,2764,Yes,1
4257,2740,Yes,1
4205,2740,Yes,1
4175,2740,Yes,1
4175,2740,Yes,1
4205,2765,Yes,1
4181,2740,Yes,1
4181,2747,Yes,1
4181,2795,Yes,1
4182,2740,Yes,1
4229,2740,Yes,1
4205,2741,Yes,1
4175,2740,Yes,1
4251,2765,Yes,1
4181,2740,Yes,1
4157,2790,Yes,1
4181,2796,Yes,1
4181,2771,Yes,1
4205,2765,Yes,1
4205,2741,Yes,1
4180,2741,Yes,1
4199,2740,Yes,1
4175,2740,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4205,2746,Yes,1
4180,2746,Yes,1
4257,2747,Yes,1
4204,2740,Yes,1
4205,2740,Yes,1
4205,2790,Yes,1
4251,2741,Yes,1
4205,2740,Yes,1
4229,2740,Yes,1
4181,2746,Yes,1
4205,2746,Yes,1
4205,2746,Yes,1
4257,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4250,2740,Yes,1
4257,2740,Yes,1
4229,2765,Yes,1
4181,2796,Yes,1
4205,2796,Yes,1
4181,2771,Yes,1
4257,2790,Yes,1
4181,2789,Yes,1
4181,2740,Yes,1
4199,2740,Yes,1
4257,2790,Yes,1
4256,2790,Yes,1
4257,2796,Yes,1
4205,2746,Yes,1
4181,2771,Yes,1
4205,2765,Yes,1
4205,2740,Yes,1
4229,2740,Yes,1
4199,2740,Yes,1
4205,2740,Yes,1
4257,2740,Yes,1
4180,2740,Yes,1
4205,2747,Yes,1
4205,2795,Yes,1
4205,2789,Yes,1
4257,2765,Yes,1
4205,2765,Yes,1
4199,2740,Yes,1
4251,2740,Yes,1
4205,2740,Yes,1
4181,2740,Yes,1
4205,2746,Yes,1
4256,2820,Yes,1
4205,2814,Yes,1
4205,2790,Yes,1
4257,2765,Yes,1
4251,2740,Yes,1
4199,2765,Yes,1
4257,2765,Yes,1
4157,2740,Yes,1
4181,2795,Yes,1
4181,2771,Yes,1
4205,2765,Yes,1
4181,2765,Yes,1
4181,2790,Yes,1
4199,2765,Yes,1
4223,2740,Yes,1
4205,2765,Yes,1
4156,2789,Yes,1
4181,2771,Yes,1
4181,2771,Yes,1
4257,2790,Yes,1
4257,2740,Yes,1
4205,2740,Yes,1
4205,2740,Yes,1
4199,2790,Yes,1
4180,2740,Yes,1
4205,2789,Yes,1
4181,2746,Yes,1
4205,2746,Yes,1
4181,2746,Yes,1
4181,2765,Yes,1
4181,2765,Yes,1
4181,2765,Yes,1
4174,2740,Yes,1
4205,2741,Yes,1
4180,2765,Yes,1
4205,2747,Yes,1
4181,2796,Yes,1
4181,2746,Yes,1
4230,2740,Yes,1
4181,2740,Yes,1
4230,2740,Yes,1
4199,2765,Yes,1
4257,2740,Yes,1
