Channel1,Channel2,LabelObject,Grid
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
465,493,Yes,2
465,492,Yes,2
468,493,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,462,Yes,2
471,492,Yes,2
474,492,Yes,2
468,492,Yes,2
464,493,Yes,2
465,492,Yes,2
468,492,Yes,2
465,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,492,Yes,2
468,486,Yes,2
465,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,492,Yes,2
474,492,Yes,2
474,492,Yes,2
465,493,Yes,2
465,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
470,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
471,492,Yes,2
465,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
470,486,Yes,2
474,486,Yes,2
471,462,Yes,2
471,486,Yes,2
471,493,Yes,2
474,468,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
465,468,Yes,2
464,492,Yes,2
464,486,Yes,2
464,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,493,Yes,2
464,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,461,Yes,2
474,486,Yes,2
474,493,Yes,2
474,492,Yes,2
465,493,Yes,2
468,492,Yes,2
468,493,Yes,2
465,486,Yes,2
465,486,Yes,2
474,487,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,487,Yes,2
470,486,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,493,Yes,2
465,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
465,492,Yes,2
465,492,Yes,2
468,492,Yes,2
464,468,Yes,2
464,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
471,492,Yes,2
474,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,487,Yes,2
468,486,Yes,2
471,486,Yes,2
474,487,Yes,2
474,486,Yes,2
471,492,Yes,2
471,492,Yes,2
464,492,Yes,2
468,493,Yes,2
465,492,Yes,2
468,492,Yes,2
465,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,492,Yes,2
471,492,Yes,2
468,493,Yes,2
465,493,Yes,2
465,492,Yes,2
468,486,Yes,2
468,486,Yes,2
470,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,492,Yes,2
474,492,Yes,2
474,493,Yes,2
468,493,Yes,2
465,492,Yes,2
468,492,Yes,2
465,486,Yes,2
464,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,487,Yes,2
474,493,Yes,2
470,492,Yes,2
465,492,Yes,2
468,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,487,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
474,486,Yes,2
470,492,Yes,2
471,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,492,Yes,2
465,486,Yes,2
464,486,Yes,2
474,486,Yes,2
471,487,Yes,2
471,486,Yes,2
471,493,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
465,492,Yes,2
464,492,Yes,2
468,486,Yes,2
465,486,Yes,2
474,486,Yes,2
471,487,Yes,2
471,486,Yes,2
474,493,Yes,2
474,492,Yes,2
468,492,Yes,2
464,492,Yes,2
464,492,Yes,2
465,492,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
464,493,Yes,2
465,492,Yes,2
465,486,Yes,2
465,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
465,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,493,Yes,2
471,492,Yes,2
468,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,493,Yes,2
465,486,Yes,2
470,487,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,493,Yes,2
465,492,Yes,2
468,493,Yes,2
464,492,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,492,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,493,Yes,2
468,486,Yes,2
465,486,Yes,2
470,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,492,Yes,2
470,492,Yes,2
465,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,486,Yes,2
465,486,Yes,2
470,487,Yes,2
474,487,Yes,2
471,486,Yes,2
474,492,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,486,Yes,2
464,486,Yes,2
470,487,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,492,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
471,486,Yes,2
470,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,492,Yes,2
464,486,Yes,2
464,486,Yes,2
471,486,Yes,2
474,462,Yes,2
471,486,Yes,2
474,493,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
464,492,Yes,2
468,486,Yes,2
465,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,493,Yes,2
468,493,Yes,2
468,492,Yes,2
464,468,Yes,2
465,486,Yes,2
471,487,Yes,2
471,462,Yes,2
474,486,Yes,2
471,486,Yes,2
471,492,Yes,2
470,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,493,Yes,2
465,486,Yes,2
464,486,Yes,2
471,486,Yes,2
471,486,Yes,2
470,487,Yes,2
470,492,Yes,2
471,492,Yes,2
474,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
464,486,Yes,2
471,487,Yes,2
471,486,Yes,2
471,486,Yes,2
471,493,Yes,2
474,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,487,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,493,Yes,2
471,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,486,Yes,2
465,486,Yes,2
471,487,Yes,2
471,486,Yes,2
471,486,Yes,2
471,492,Yes,2
471,492,Yes,2
471,492,Yes,2
464,493,Yes,2
464,493,Yes,2
468,492,Yes,2
468,486,Yes,2
465,486,Yes,2
470,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,492,Yes,2
474,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
471,486,Yes,2
474,462,Yes,2
474,486,Yes,2
471,486,Yes,2
471,493,Yes,2
471,468,Yes,2
468,468,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,493,Yes,2
464,492,Yes,2
465,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
470,486,Yes,2
470,486,Yes,2
474,487,Yes,2
474,492,Yes,2
470,493,Yes,2
465,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,486,Yes,2
474,486,Yes,2
474,487,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
468,492,Yes,2
464,493,Yes,2
464,486,Yes,2
468,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,492,Yes,2
471,493,Yes,2
468,492,Yes,2
464,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,461,Yes,2
471,486,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,493,Yes,2
464,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,493,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,492,Yes,2
470,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,493,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,492,Yes,2
468,493,Yes,2
468,492,Yes,2
468,493,Yes,2
468,492,Yes,2
465,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
464,492,Yes,2
465,492,Yes,2
464,486,Yes,2
465,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,492,Yes,2
470,492,Yes,2
474,492,Yes,2
468,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,493,Yes,2
465,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
474,487,Yes,2
474,492,Yes,2
471,492,Yes,2
465,492,Yes,2
468,493,Yes,2
465,492,Yes,2
465,486,Yes,2
465,461,Yes,2
470,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,492,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
465,486,Yes,2
474,486,Yes,2
470,486,Yes,2
470,486,Yes,2
471,492,Yes,2
474,492,Yes,2
467,492,Yes,2
468,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
470,492,Yes,2
474,492,Yes,2
464,492,Yes,2
468,493,Yes,2
465,492,Yes,2
465,487,Yes,2
464,487,Yes,2
471,487,Yes,2
471,486,Yes,2
474,486,Yes,2
471,492,Yes,2
474,492,Yes,2
471,492,Yes,2
468,493,Yes,2
468,492,Yes,2
465,492,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
470,493,Yes,2
470,493,Yes,2
465,492,Yes,2
464,492,Yes,2
468,492,Yes,2
464,492,Yes,2
468,486,Yes,2
471,487,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
471,493,Yes,2
468,493,Yes,2
468,492,Yes,2
465,493,Yes,2
465,486,Yes,2
468,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,493,Yes,2
470,493,Yes,2
474,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,487,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,493,Yes,2
468,492,Yes,2
468,493,Yes,2
465,487,Yes,2
474,486,Yes,2
471,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
471,492,Yes,2
465,492,Yes,2
464,492,Yes,2
464,492,Yes,2
468,486,Yes,2
468,486,Yes,2
471,487,Yes,2
471,486,Yes,2
470,486,Yes,2
471,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,493,Yes,2
465,492,Yes,2
465,486,Yes,2
465,486,Yes,2
471,486,Yes,2
470,486,Yes,2
474,486,Yes,2
471,492,Yes,2
474,493,Yes,2
464,492,Yes,2
465,493,Yes,2
468,492,Yes,2
465,492,Yes,2
465,487,Yes,2
470,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,492,Yes,2
471,492,Yes,2
465,492,Yes,2
468,493,Yes,2
465,468,Yes,2
464,486,Yes,2
468,486,Yes,2
474,461,Yes,2
474,462,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,468,Yes,2
464,468,Yes,2
468,492,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
470,462,Yes,2
474,486,Yes,2
474,492,Yes,2
470,468,Yes,2
465,492,Yes,2
464,493,Yes,2
465,492,Yes,2
468,492,Yes,2
468,486,Yes,2
470,462,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,493,Yes,2
470,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
471,468,Yes,2
470,492,Yes,2
471,493,Yes,2
468,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,486,Yes,2
464,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,487,Yes,2
474,492,Yes,2
470,492,Yes,2
465,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,492,Yes,2
465,486,Yes,2
470,486,Yes,2
474,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,468,Yes,2
471,492,Yes,2
465,493,Yes,2
468,492,Yes,2
468,493,Yes,2
464,486,Yes,2
465,486,Yes,2
470,462,Yes,2
474,486,Yes,2
474,486,Yes,2
470,492,Yes,2
471,492,Yes,2
474,492,Yes,2
468,468,Yes,2
465,492,Yes,2
468,493,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
470,486,Yes,2
470,486,Yes,2
470,493,Yes,2
471,492,Yes,2
465,492,Yes,2
468,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,486,Yes,2
471,486,Yes,2
470,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
470,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
464,487,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
471,493,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,468,Yes,2
465,487,Yes,2
468,486,Yes,2
474,486,Yes,2
471,486,Yes,2
470,486,Yes,2
474,492,Yes,2
471,492,Yes,2
468,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,492,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
470,486,Yes,2
471,492,Yes,2
471,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,486,Yes,2
464,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,492,Yes,2
470,493,Yes,2
474,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,487,Yes,2
465,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,493,Yes,2
471,493,Yes,2
465,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
470,486,Yes,2
471,492,Yes,2
471,492,Yes,2
465,492,Yes,2
464,493,Yes,2
465,493,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,492,Yes,2
471,492,Yes,2
471,492,Yes,2
468,493,Yes,2
465,492,Yes,2
465,492,Yes,2
465,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,492,Yes,2
471,492,Yes,2
464,493,Yes,2
465,492,Yes,2
465,493,Yes,2
464,493,Yes,2
468,486,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
467,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,489,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
474,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
467,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,493,Yes,2
474,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,462,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,467,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,493,Yes,2
474,492,Yes,2
468,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,492,Yes,2
468,493,Yes,2
464,492,Yes,2
468,493,Yes,2
464,493,Yes,2
468,486,Yes,2
471,487,Yes,2
474,486,Yes,2
474,486,Yes,2
470,486,Yes,2
474,492,Yes,2
471,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,493,Yes,2
468,486,Yes,2
468,487,Yes,2
474,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
471,492,Yes,2
468,493,Yes,2
464,492,Yes,2
468,492,Yes,2
468,486,Yes,2
464,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,493,Yes,2
468,492,Yes,2
467,493,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
474,486,Yes,2
474,493,Yes,2
474,492,Yes,2
468,493,Yes,2
468,493,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
470,492,Yes,2
474,468,Yes,2
468,493,Yes,2
464,493,Yes,2
468,468,Yes,2
465,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,468,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,487,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,493,Yes,2
468,492,Yes,2
464,486,Yes,2
465,486,Yes,2
474,486,Yes,2
474,487,Yes,2
471,486,Yes,2
474,493,Yes,2
471,493,Yes,2
468,492,Yes,2
465,492,Yes,2
464,492,Yes,2
465,493,Yes,2
464,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,489,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,468,Yes,2
465,486,Yes,2
464,486,Yes,2
470,487,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
464,492,Yes,2
468,492,Yes,2
465,492,Yes,2
465,486,Yes,2
468,486,Yes,2
471,486,Yes,2
474,486,Yes,2
470,486,Yes,2
474,492,Yes,2
471,492,Yes,2
464,492,Yes,2
468,468,Yes,2
468,492,Yes,2
464,493,Yes,2
468,486,Yes,2
470,486,Yes,2
471,487,Yes,2
474,462,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,486,Yes,2
468,487,Yes,2
471,486,Yes,2
470,486,Yes,2
470,486,Yes,2
474,492,Yes,2
474,492,Yes,2
471,492,Yes,2
465,492,Yes,2
465,493,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
468,493,Yes,2
464,493,Yes,2
468,492,Yes,2
464,492,Yes,2
468,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,486,Yes,2
474,492,Yes,2
470,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,487,Yes,2
465,487,Yes,2
471,486,Yes,2
474,486,Yes,2
470,486,Yes,2
474,493,Yes,2
474,492,Yes,2
470,492,Yes,2
465,493,Yes,2
465,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
471,486,Yes,2
471,486,Yes,2
474,486,Yes,2
470,492,Yes,2
470,493,Yes,2
468,492,Yes,2
468,492,Yes,2
465,493,Yes,2
465,492,Yes,2
465,486,Yes,2
470,486,Yes,2
470,486,Yes,2
471,462,Yes,2
471,462,Yes,2
474,492,Yes,2
471,492,Yes,2
464,492,Yes,2
464,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,487,Yes,2
471,486,Yes,2
470,486,Yes,2
474,492,Yes,2
474,492,Yes,2
474,492,Yes,2
468,492,Yes,2
464,492,Yes,2
468,468,Yes,2
465,486,Yes,2
468,487,Yes,2
474,486,Yes,2
474,486,Yes,2
471,486,Yes,2
470,492,Yes,2
474,468,Yes,2
465,493,Yes,2
468,492,Yes,2
464,493,Yes,2
465,468,Yes,2
465,486,Yes,2
471,486,Yes,2
471,462,Yes,2
471,486,Yes,2
471,486,Yes,2
474,492,Yes,2
474,492,Yes,2
464,492,Yes,2
465,492,Yes,2
465,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
470,486,Yes,2
471,486,Yes,2
474,468,Yes,2
470,492,Yes,2
470,492,Yes,2
468,492,Yes,2
464,492,Yes,2
464,492,Yes,2
464,486,Yes,2
465,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,486,Yes,2
471,493,Yes,2
470,492,Yes,2
465,493,Yes,2
465,492,Yes,2
465,492,Yes,2
465,493,Yes,2
465,486,Yes,2
470,486,Yes,2
471,461,Yes,2
474,461,Yes,2
470,462,Yes,2
470,468,Yes,2
470,492,Yes,2
465,492,Yes,2
468,493,Yes,2
465,492,Yes,2
464,486,Yes,2
465,486,Yes,2
474,462,Yes,2
470,487,Yes,2
471,486,Yes,2
471,492,Yes,2
474,492,Yes,2
474,492,Yes,2
465,468,Yes,2
464,468,Yes,2
465,468,Yes,2
464,461,Yes,2
465,486,Yes,2
470,462,Yes,2
474,462,Yes,2
471,486,Yes,2
470,468,Yes,2
470,468,Yes,2
464,468,Yes,2
465,492,Yes,2
468,493,Yes,2
465,493,Yes,2
465,486,Yes,2
471,461,Yes,2
470,486,Yes,2
471,462,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
465,468,Yes,2
468,492,Yes,2
468,492,Yes,2
468,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,487,Yes,2
474,486,Yes,2
470,492,Yes,2
471,492,Yes,2
471,492,Yes,2
468,492,Yes,2
465,492,Yes,2
468,492,Yes,2
464,486,Yes,2
464,486,Yes,2
474,486,Yes,2
474,461,Yes,2
474,462,Yes,2
474,492,Yes,2
474,493,Yes,2
465,493,Yes,2
464,492,Yes,2
468,493,Yes,2
468,492,Yes,2
465,486,Yes,2
474,486,Yes,2
471,486,Yes,2
470,486,Yes,2
470,486,Yes,2
471,492,Yes,2
471,492,Yes,2
465,492,Yes,2
464,492,Yes,2
468,468,Yes,2
464,486,Yes,2
468,486,Yes,2
474,486,Yes,2
474,461,Yes,2
474,486,Yes,2
474,492,Yes,2
471,492,Yes,2
474,492,Yes,2
468,492,Yes,2
468,492,Yes,2
468,492,Yes,2
465,486,Yes,2
465,486,Yes,2
471,486,Yes,2
471,486,Yes,2
470,486,Yes,2
471,493,Yes,2
471,492,Yes,2
465,492,Yes,2
465,492,Yes,2
464,492,Yes,2
464,492,Yes,2
468,486,Yes,2
470,462,Yes,2
470,486,Yes,2
474,486,Yes,2
471,462,Yes,2
474,492,Yes,2
474,492,Yes,2
468,493,Yes,2
468,468,Yes,2
468,492,Yes,2
468,486,Yes,2
468,487,Yes,2
474,487,Yes,2
474,486,Yes,2
471,486,Yes,2
471,492,Yes,2
474,492,Yes,2
474,468,Yes,2
464,492,Yes,2
464,468,Yes,2
465,468,Yes,2
468,462,Yes,2
464,461,Yes,2
470,486,Yes,2
474,487,Yes,2
471,462,Yes,2
471,493,Yes,2
471,492,Yes,2
468,468,Yes,2
468,468,Yes,2
468,468,Yes,2
465,468,Yes,2
468,486,Yes,2
474,486,Yes,2
471,462,Yes,2
474,462,Yes,2
471,462,Yes,2
471,492,Yes,2
471,468,Yes,2
465,492,Yes,2
465,493,Yes,2
465,493,Yes,2
468,487,Yes,2
465,486,Yes,2
474,462,Yes,2
474,462,Yes,2
471,486,Yes,2
471,492,Yes,2
471,493,Yes,2
470,492,Yes,2
465,492,Yes,2
465,493,Yes,2
465,492,Yes,2
468,487,Yes,2
468,487,Yes,2
471,486,Yes,2
474,486,Yes,2
474,462,Yes,2
474,468,Yes,2
474,493,Yes,2
468,492,Yes,2
464,492,Yes,2
