index,[2023-01-12 21:18:10.624] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 21:18:10.624] Ultrasonic Sensor Data Capture Start
3,8128,100008,8206
4,8210,100009,8164
5,8210,100010,8138
6,8186,100011,8264
7,8210,100012,8163
8,8235,100013,8264
9,8185,100014,8239
10,8137,100015,8239
11,8260,100016,8187
12,8137,100017,8263
13,8161,100018,8214
14,8137,100019,8263
15,8186,100020,8213
16,8137,100021,8239
17,8161,100022,8263
18,8112,100023,8163
19,8112,100024,8187
20,8286,100025,8257
21,8137,100026,8189
22,8311,100027,8164
23,8280,100028,8238
24,8161,100029,8232
25,8133,100030,8289
26,8162,100031,8289
27,8211,100032,8264
28,8186,100033,8263
29,8162,100034,8239
30,8186,100035,8288
31,8137,100036,8257
32,8211,100037,8239
33,8162,100038,8232
34,8186,100039,8264
35,8286,100040,8264
36,8161,100041,8239
37,8137,100042,8165
38,8161,100043,8165
39,8262,100044,8165
40,8161,100045,8162
41,8113,100046,8286
42,8186,100047,8239
43,8112,100048,8239
44,8211,100049,8189
45,8186,100050,8264
46,8161,100051,8189
47,8287,100052,8263
48,8186,100053,8214
49,8162,100054,8264
50,8138,100055,8215
51,8312,100056,8263
52,8186,100057,8163
53,8187,100058,8163
54,8213,100059,8163
55,8187,100060,8263
56,8281,100061,8263
57,8137,100062,8289
58,8162,100063,8157
59,8312,100064,8164
60,8306,100065,8258
61,8287,100066,8263
62,8288,100067,8239
63,8137,100068,8165
64,8237,100069,8189
65,8237,100070,8190
66,8164,100071,8208
67,8164,100072,8214
68,8213,100073,8239
69,8263,100074,8190
70,8238,100075,8189
71,8214,100076,8239
72,8189,100077,8215
73,8239,100078,8190
74,8166,100079,8189
75,8214,100080,8190
76,8137,100081,8190
77,8164,100082,8239
78,8164,100083,8165
79,8165,100084,8165
80,8208,100085,8183
81,8239,100086,8189
82,8166,100087,8233
83,8190,100088,8214
84,8165,100089,8183
85,8166,100090,8165
86,8142,100091,8189
87,8214,100092,8165
88,8140,100093,8215
89,8290,100094,8239
90,8165,100095,8187
91,8190,100096,8165
92,8265,100097,8258
93,8290,100098,8264
