index,[2023-01-12 11:48:21.874] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 11:48:21.874] Ultrasonic Sensor Data Capture Start
3,9079,100008,9189
4,9063,100009,6819
5,9135,100010,9169
6,9136,100011,6813
7,9111,100012,9069
8,9359,100013,6846
9,9093,100014,9193
10,9359,100015,6913
11,9136,100016,9027
12,9087,100017,6984
13,9088,100018,9298
14,9112,100019,6588
15,9087,100020,9148
16,9328,100021,6711
17,9359,100022,9122
18,9086,100023,6793
19,9110,100024,9118
20,9093,100025,6864
21,9062,100026,9070
22,9211,100027,6871
23,9136,100028,9168
24,9235,100029,6939
25,9211,100030,8950
26,9087,100031,6935
27,9094,100032,9073
28,9384,100033,6711
29,9135,100034,9191
30,9359,100035,6686
31,9087,100036,9246
32,9211,100037,6769
33,9111,100038,9245
34,9063,100039,6564
35,9063,100040,9144
36,9087,100041,6714
37,9334,100042,9125
38,9310,100043,6785
39,9236,100044,9272
40,9086,100045,6668
41,9135,100046,9247
42,9136,100047,6662
43,9284,100048,9121
44,9182,100049,6743
45,9087,100050,9096
46,9087,100051,6788
47,9359,100052,9071
48,9285,100053,6812
49,9087,100054,9271
50,9111,100055,6661
51,9111,100056,9221
52,9383,100057,6794
53,9087,100058,9193
54,9111,100059,6989
55,9087,100060,8975
56,9062,100061,6960
57,9087,100062,9148
58,9068,100063,6717
59,9086,100064,9271
60,9087,100065,6737
61,9087,100066,9145
62,9087,100067,6819
63,9086,100068,9168
64,9136,100069,6915
65,9063,100070,9144
66,9069,100071,6739
67,9087,100072,9119
68,9063,100073,6763
69,9260,100074,9121
70,9087,100075,6862
71,9112,100076,9096
72,9088,100077,6844
73,9113,100078,9144
74,9334,100079,6739
75,9211,100080,9095
76,9211,100081,6794
77,9111,100082,9095
78,9087,100083,6788
79,9062,100084,9221
80,9304,100085,6815
81,9111,100086,9095
82,9088,100087,6788
83,9111,100088,9246
84,9063,100089,6714
85,9112,100090,9245
86,9112,100091,6813
87,9087,100092,9096
88,9210,100093,6813
89,9088,100094,9245
90,9063,100095,6820
91,9384,100096,9194
92,9334,100097,6988
93,9334,100098,9070
94,9087,100099,6763
95,9087,100100,9071
96,9135,100101,6787
97,9409,100102,9221
98,9087,100103,6763
99,9160,100104,9120
100,9115,100105,6744
101,9087,100106,9245
102,9161,100107,6689
103,9086,100108,9143
104,9211,100109,6895
105,9088,100110,9193
106,9113,100111,6914
107,9087,100112,9100
108,9087,100113,6834
109,9063,100114,9097
110,9062,100115,6862
111,9063,100116,9097
112,9309,100117,6736
113,9087,100118,9247
114,9162,100119,6693
115,9087,100120,9270
116,9063,100121,6687
117,9211,100122,9170
118,9062,100123,6714
119,9360,100124,9120
120,9086,100125,6963
121,9063,100126,9070
122,9090,100127,6809
123,9211,100128,9272
124,9211,100129,6643
125,9086,100130,9190
126,9285,100131,6662
127,9088,100132,9120
128,9186,100133,6813
129,9235,100134,9126
130,9113,100135,6858
131,9087,100136,9272
132,9088,100137,6692
133,9088,100138,9219
134,9087,100139,7014
135,9062,100140,9101
136,9086,100141,6783
137,9063,100142,9171
138,9088,100143,6763
139,9094,100144,9221
140,9136,100145,6762
141,9137,100146,9245
142,9112,100147,6689
143,9087,100148,9220
144,9358,100149,6787
145,9087,100150,9070
146,9093,100151,6840
147,9087,100152,9270
148,9137,100153,6788
149,9211,100154,9096
150,9112,100155,6838
151,9113,100156,9095
152,9235,100157,6794
153,9204,100158,9245
154,9063,100159,6764
155,9260,100160,9170
156,9284,100161,6864
157,9353,100162,9120
158,9335,100163,6813
159,9087,100164,9095
160,9086,100165,6834
161,9087,100166,9123
162,9088,100167,6736
163,9236,100168,9265
164,9334,100169,6662
165,9110,100170,9119
166,9285,100171,6714
167,9064,100172,9118
168,9087,100173,6861
169,9235,100174,9221
170,9093,100175,6719
171,9062,100176,9120
172,9062,100177,6813
173,9063,100178,9144
174,9063,100179,6745
175,9284,100180,9141
176,9111,100181,9271
177,9062,100182,6738
178,9112,100183,9271
179,9359,100184,6788
180,9087,100185,9095
181,9088,100186,6809
182,9211,100187,9296
183,9111,100188,6794
184,9087,100189,9096
185,9310,100190,6837
186,9063,100191,9096
187,9284,100192,6844
188,9359,100193,9117
189,9086,100194,6939
190,9309,100195,9018
191,9161,100196,6911
192,9235,100197,9246
193,9186,100198,6744
194,9111,100199,9245
195,9210,100200,6763
196,9161,100201,9245
197,9211,100202,6790
198,9063,100203,9119
199,9328,100204,6914
200,9211,100205,8999
201,9087,100206,6910
202,9112,100207,9122
203,9062,100208,6787
204,9111,100209,9221
205,9087,100210,6838
206,9329,100211,9121
207,9087,100212,6844
208,9353,100213,9166
209,9236,100214,6890
210,9310,100215,9169
211,9111,100216,6890
212,9093,100217,9070
213,9309,100218,6794
214,9329,100219,9070
215,9112,100220,6813
216,9062,100221,9246
217,9112,100222,6839
218,9063,100223,9095
219,9063,100224,6813
220,9063,100225,9071
221,9135,100226,6834
222,9135,100227,9124
223,9086,100228,6861
224,9328,100229,9105
225,9088,100230,6956
226,9304,100231,9323
227,9310,100232,6809
228,9260,100233,9002
229,9136,100234,6809
230,9087,100235,9147
231,9063,100236,6883
232,9328,100237,9272
233,9088,100238,6643
234,9235,100239,9246
235,9186,100240,6763
236,9087,100241,9095
237,9161,100242,6744
238,9063,100243,9219
239,9156,100244,6765
240,9236,100245,9219
241,9088,100246,6816
242,9186,100247,9143
243,9063,100248,6841
244,9062,100249,9140
245,9087,100250,6763
246,9160,100251,9245
247,9062,100252,6745
248,9334,100253,9144
249,9087,100254,6815
250,9086,100255,9169
251,9117,100256,6945
252,9111,100257,9116
253,9062,100258,6840
254,9061,100259,9045
255,9111,100260,6861
256,9087,100261,9122
257,9087,100262,6763
258,9086,100263,9144
259,9093,100264,6914
260,9062,100265,9194
261,9062,100266,6865
262,9062,100267,9194
263,9334,100268,6887
264,9160,100269,9270
265,9087,100270,6764
266,9353,100271,9219
267,9111,100272,6883
268,9111,100273,9171
269,9062,100274,6687
270,9310,100275,9095
271,9111,100276,6859
272,9063,100277,9123
273,9090,100278,6862
274,9111,100279,9074
275,9062,100280,6910
276,9111,100281,9123
277,9310,100282,6818
278,9062,100283,9194
279,9087,100284,6813
280,9328,100285,9170
281,9309,100286,6809
282,9309,100287,9195
283,9211,100288,6713
284,9334,100289,9145
285,9358,100290,6788
286,9086,100291,9120
287,9334,100292,6813
288,9334,100293,9095
289,9328,100294,6814
290,9309,100295,9170
291,9383,100296,6794
292,9086,100297,9168
293,9110,100298,6914
294,9087,100299,9045
295,9087,100300,7009
296,9259,100301,9148
297,9087,100302,6692
298,9309,100303,9121
299,9328,100304,6737
300,9309,100305,9096
301,9159,100306,6737
302,9111,100307,9214
303,9062,100308,6788
304,9086,100309,9195
305,9211,100310,6819
306,9235,100311,9116
307,9235,100312,7091
308,9161,100313,8899
309,9334,100314,6961
310,9235,100315,9120
311,9260,100316,6788
312,9309,100317,9095
313,9086,100318,6838
314,9060,100319,9096
315,9110,100320,6843
316,9087,100321,9270
317,9087,100322,6788
318,9284,100323,9245
319,9086,100324,6785
320,9359,100325,9123
321,9134,100326,6861
322,9359,100327,9073
323,9062,100328,6886
324,9086,100329,9296
325,9086,100330,6689
326,9087,100331,9120
327,9377,100332,6938
328,9160,100333,9070
329,9087,100334,6833
330,9185,100335,9147
331,9088,100336,6812
332,9087,100337,9271
333,9310,100338,6813
334,9334,100339,9145
335,9111,100340,6908
336,9062,100341,9148
337,9087,100342,6813
338,9353,100343,9145
339,9334,100344,6763
340,9334,100345,9120
341,9384,100346,6939
342,9086,100347,9218
343,9061,100348,6939
344,9112,100349,9163
345,9359,100350,6739
346,9261,100351,9095
347,9211,100352,6789
348,9112,100353,9195
349,9087,100354,6814
350,9135,100355,9072
351,9359,100356,6794
352,9303,100357,9144
353,9309,100358,6864
354,9285,100359,9145
355,9137,100360,6770
356,9111,100361,9116
357,9285,100362,7041
358,9310,100363,8898
359,9285,100364,6935
360,9334,100365,9074
361,9303,100366,6862
362,9384,100367,9098
363,9335,100368,6735
364,9334,100369,9246
365,9284,100370,6844
366,9303,100371,9168
367,9384,100372,6840
368,9359,100373,9045
369,9353,100374,6921
370,9087,100375,9116
371,9135,100376,6990
372,9135,100377,8875
373,9335,100378,7061
374,9086,100379,9048
